Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
0.26 0.49 0.64 -0.70 9.98 0.00 -0.02 0.09 894
0.27 0.44 0.59 -0.70 9.97 0.00 -0.02 0.10 902
0.25 0.44 0.61 -0.73 9.92 -0.00 -0.02 0.10 908
0.25 0.43 0.60 -0.72 9.92 0.00 -0.01 0.09 914
0.26 0.43 0.61 -0.70 9.91 -0.00 -0.01 0.09 920
0.27 0.42 1.22 -0.71 9.92 -0.00 -0.00 0.10 926
0.26 0.42 0.59 -0.70 9.99 0.00 -0.01 0.13 932
0.26 0.41 0.66 -0.72 9.98 0.00 0.00 0.10 939
0.24 0.42 0.66 -0.70 9.93 0.01 0.00 0.10 945
0.24 0.43 0.63 -0.74 9.95 0.01 0.00 0.10 951
0.25 0.43 0.66 -0.74 9.94 0.01 -0.00 0.10 957
0.25 0.42 0.63 -0.72 9.94 0.01 0.00 0.10 963
0.25 0.44 0.63 -0.69 9.88 0.01 -0.00 0.10 969
0.26 0.42 0.66 -0.74 9.96 0.01 -0.00 0.10 975
0.27 0.39 0.63 -0.72 9.92 0.00 0.00 0.09 983
0.25 0.38 0.65 -0.74 9.97 0.00 0.00 0.09 989
0.24 0.35 0.68 -0.73 9.99 0.00 0.01 0.10 995
0.23 0.33 0.64 -0.71 9.95 0.00 0.01 0.10 1001
0.24 0.31 0.67 -0.72 9.94 0.00 0.01 0.10 1007
0.23 0.32 0.69 -0.73 9.93 0.00 0.01 0.10 1013
0.24 0.29 0.71 -0.74 9.97 0.00 0.01 0.10 1019
0.24 0.27 0.72 -0.75 9.94 0.01 0.01 0.10 1026
0.23 0.27 0.73 -0.74 9.96 0.01 0.01 0.10 1032
0.23 0.23 0.73 -0.74 9.93 0.01 0.01 0.10 1039
0.21 0.24 0.74 -0.76 9.92 0.00 0.00 0.10 1045
0.23 0.26 0.70 -0.75 9.93 0.00 0.01 0.09 1051
0.24 0.21 0.72 -0.70 9.94 0.00 0.01 0.09 1057
0.24 0.19 0.72 -0.72 9.93 0.00 0.01 0.10 1063
0.22 0.21 0.71 -0.74 9.94 0.00 0.01 0.10 1070
0.23 0.19 0.72 -0.72 9.96 0.00 0.01 0.10 1076
0.21 0.17 0.69 -0.76 9.98 0.00 0.02 0.09 1082
0.19 0.19 0.72 -0.79 9.92 0.01 0.02 0.10 1089
0.19 0.16 0.70 -0.75 9.92 0.00 0.02 0.10 1095
0.20 0.15 0.73 -0.75 9.95 0.00 0.02 0.10 1101
0.20 0.11 0.74 -0.72 9.93 0.00 0.02 0.09 1107
0.19 0.10 0.75 -0.74 9.96 0.00 0.01 0.09 1114
0.19 0.12 0.76 -0.78 9.92 0.00 0.01 0.09 1120
0.20 0.08 0.73 -0.73 9.95 -0.00 0.01 0.09 1126
0.22 0.08 0.74 -0.74 9.96 0.00 0.01 0.09 1132
0.22 0.10 0.74 -0.73 9.92 0.00 0.01 0.09 1139
0.24 0.10 0.75 -0.74 9.99 -0.00 0.01 0.09 1145
0.23 0.11 0.76 -0.75 9.92 -0.00 0.00 0.09 1152
0.21 0.10 0.78 -0.77 9.91 0.00 0.00 0.09 1158
0.21 0.10 0.75 -0.73 9.92 -0.00 0.00 0.09 1164
0.20 0.09 0.81 -0.76 9.89 -0.00 -0.00 0.08 1170
0.18 0.07 0.77 -0.76 9.92 0.00 -0.01 0.08 1176
0.17 0.07 0.76 -0.77 9.93 -0.00 -0.01 0.08 1182
0.19 0.10 0.79 -0.74 9.89 -0.01 -0.02 0.08 1189
0.19 0.07 0.76 -0.72 9.90 -0.01 -0.02 0.08 1196
0.17 0.06 0.74 -0.76 9.93 -0.01 -0.03 0.08 1202
0.16 0.09 0.76 -0.76 9.94 -0.01 -0.03 0.08 1208
0.18 0.08 0.79 -0.72 9.92 -0.00 -0.02 0.08 1214
0.16 0.08 0.78 -0.76 9.97 -0.00 -0.02 0.08 1220
0.15 0.09 0.78 -0.77 9.93 -0.00 -0.02 0.08 1226
0.16 0.09 0.80 -0.75 9.96 -0.00 -0.02 0.08 1233
0.16 0.10 0.79 -0.76 9.94 0.00 -0.02 0.08 1240
0.16 0.06 0.77 -0.77 9.93 0.00 -0.03 0.08 1246
0.15 0.07 0.82 -0.79 9.93 0.00 -0.03 0.07 1252
0.17 0.07 0.80 -0.77 9.96 0.00 -0.03 0.07 1258
0.17 0.07 0.78 -0.77 9.92 -0.00 -0.03 0.08 1264
0.17 0.07 0.77 -0.78 9.93 0.00 -0.03 0.07 1270
0.17 0.05 0.78 -0.76 9.94 -0.01 -0.03 0.07 1276
0.18 0.06 0.78 -0.77 9.93 -0.00 -0.02 0.08 1283
0.16 0.06 0.80 -0.78 9.91 -0.00 -0.02 0.08 1290
0.15 0.06 0.80 -0.79 9.91 -0.00 -0.02 0.08 1296
0.15 0.09 0.78 -0.76 9.94 -0.00 -0.02 0.08 1302
0.16 0.07 0.82 -0.75 9.87 -0.01 -0.02 0.08 1308
0.15 0.07 0.78 -0.80 9.94 -0.01 -0.02 0.08 1314
0.13 0.06 0.80 -0.76 9.93 -0.01 -0.02 0.08 1320
0.15 0.08 0.79 -0.75 9.94 -0.01 -0.03 0.08 1327
0.15 0.05 0.75 -0.75 9.93 -0.01 -0.03 0.08 1334
0.15 0.04 0.80 -0.78 9.93 -0.01 -0.02 0.08 1340
0.14 0.06 0.76 -0.77 9.98 -0.01 -0.02 0.08 1346
0.15 0.06 0.83 -0.77 9.94 -0.01 -0.02 0.09 1352
0.14 0.05 0.80 -0.74 9.89 -0.01 -0.02 0.09 1358
0.13 0.05 0.80 -0.74 9.91 -0.01 -0.02 0.09 1364
0.13 0.06 0.80 -0.76 9.93 -0.01 -0.02 0.09 1371
0.14 0.04 0.83 -0.78 9.94 -0.01 -0.02 0.09 1377
0.13 0.04 0.81 -0.80 9.93 -0.01 -0.02 0.09 1384
0.13 0.04 0.81 -0.75 9.94 -0.00 -0.01 0.09 1390
0.14 0.07 0.85 -0.79 9.96 -0.00 -0.01 0.09 1396
0.14 0.06 0.87 -0.83 9.90 -0.01 -0.01 0.08 1402
0.13 0.07 0.80 -0.79 9.93 -0.01 -0.00 0.08 1409
0.14 0.05 0.85 -0.83 9.93 -0.00 -0.00 0.09 1415
0.15 0.02 0.88 -0.76 9.96 -0.00 -0.01 0.09 1421
0.13 0.03 0.87 -0.79 9.95 0.01 -0.01 0.08 1427
0.13 0.02 0.88 -0.70 9.94 0.01 -0.02 0.08 1434
0.14 0.02 0.84 -0.74 9.94 0.01 -0.03 0.08 1440
0.15 0.04 0.89 -0.78 9.93 0.01 -0.04 0.08 1446
0.14 0.01 0.84 -0.75 9.97 0.02 -0.04 0.07 1453
0.14 0.02 0.89 -0.84 9.98 0.02 -0.04 0.06 1459
0.15 0.03 0.89 -0.80 9.92 0.02 -0.04 0.06 1465
0.14 -0.01 0.94 -0.79 9.92 0.03 -0.04 0.05 1471
0.13 -0.00 0.89 -0.80 9.98 0.02 -0.04 0.04 1478
0.15 -0.00 0.90 -0.83 9.98 0.03 -0.03 0.03 1484
0.15 -0.02 0.79 -0.84 10.01 0.03 -0.03 0.04 1490
0.16 -0.02 0.91 -0.76 9.95 0.04 -0.03 0.03 1497
0.15 -0.01 0.89 -0.82 10.01 0.03 -0.03 0.03 1503
0.17 0.00 0.96 -0.85 9.93 0.05 -0.03 0.03 1509
0.17 -0.02 0.90 -0.86 9.97 0.06 -0.02 0.02 1515
0.17 -0.02 0.60 -0.83 10.08 0.06 -0.01 0.02 1521
0.16 0.00 0.79 -0.86 10.09 0.08 0.00 0.02 1527
0.17 0.00 1.03 -0.77 10.10 0.10 0.03 0.01 1534
0.17 -0.01 0.94 -0.86 10.10 0.13 0.06 0.01 1541
0.16 -0.01 0.73 -0.89 9.91 0.21 0.14 -0.01 1547
0.16 0.01 0.97 -0.90 10.50 0.27 0.20 -0.02 1553
0.16 0.00 1.02 -0.91 10.00 0.39 0.25 -0.02 1559
0.15 -0.00 0.93 -1.03 10.19 0.48 0.33 -0.03 1566
0.18 -0.00 1.20 -1.00 10.31 0.55 0.40 -0.03 1572
0.19 -0.01 0.94 -1.07 10.58 0.64 0.43 -0.04 1579
0.17 -0.01 1.15 -1.18 10.69 0.74 0.45 -0.04 1585
0.16 -0.01 1.22 -1.31 10.96 0.82 0.47 -0.06 1591
0.12 -0.01 1.07 -1.26 10.79 0.87 0.42 -0.07 1598
0.10 -0.01 1.26 -1.45 10.98 0.90 0.37 -0.08 1604
0.12 -0.00 1.13 -1.40 11.11 0.94 0.34 -0.11 1610
0.08 -0.01 1.41 -1.72 11.05 0.97 0.31 -0.12 1616
0.06 -0.00 1.12 -1.50 10.89 0.99 0.31 -0.12 1623
0.09 0.00 1.27 -1.43 11.30 1.04 0.33 -0.12 1630
0.07 -0.01 1.07 -1.63 11.37 1.08 0.37 -0.12 1636
0.07 -0.00 1.29 -1.86 11.38 1.13 0.42 -0.13 1642
0.07 0.00 1.65 -1.57 11.63 1.16 0.50 -0.13 1648
0.07 -0.01 1.51 -1.34 11.03 1.20 0.59 -0.13 1654
0.06 0.00 1.47 -1.85 11.45 1.22 0.66 -0.14 1660
0.10 0.00 1.45 -2.19 11.33 1.25 0.74 -0.13 1668
0.06 -0.01 1.86 -1.75 10.90 1.27 0.79 -0.12 1674
0.08 0.00 1.46 -2.35 11.17 1.29 0.82 -0.10 1680
0.07 0.00 1.71 -2.44 10.98 1.29 0.87 -0.08 1686
0.05 -0.01 1.59 -2.38 10.65 1.28 0.93 -0.06 1692
0.06 0.01 1.91 -3.36 11.01 1.25 0.97 -0.04 1699
0.08 0.00 1.39 -2.54 10.92 1.24 1.04 -0.02 1705
0.06 -0.01 1.16 -3.20 11.41 1.21 1.07 -0.00 1712
0.06 -0.00 1.59 -3.55 12.19 1.15 1.11 0.05 1718
0.06 0.00 1.97 -3.38 11.80 1.10 1.21 0.07 1724
0.05 -0.01 1.96 -3.04 11.35 1.04 1.37 0.08 1731
0.05 -0.01 1.67 -3.02 11.16 0.96 1.52 0.08 1737
0.06 -0.01 1.28 -3.25 11.16 0.90 1.62 0.07 1743
0.06 -0.01 0.49 -3.19 10.97 0.89 1.69 0.07 1750
0.04 -0.00 -0.50 -3.26 10.78 0.88 1.67 0.08 1756
0.06 -0.01 -2.44 -3.24 10.30 0.93 1.59 0.05 1762
0.06 -0.01 -5.20 -2.66 10.18 0.97 1.39 -0.09 1768
0.05 -0.00 -6.82 -2.37 10.05 0.99 0.98 -0.38 1775
0.05 0.00 -6.90 -2.22 9.49 0.97 0.46 -0.62 1781
0.06 -0.01 -8.29 -1.73 10.01 0.91 0.03 -0.89 1787
0.06 -0.01 -8.53 -1.16 10.07 0.79 -0.45 -1.25 1794
0.05 -0.01 -6.81 -0.88 9.73 0.65 -1.00 -1.57 1800
0.06 -0.01 -7.54 -1.01 10.45 0.52 -1.36 -1.85 1806
0.05 -0.01 -5.20 -1.21 10.39 0.42 -1.63 -2.11 1812
0.05 -0.01 -5.23 -0.95 11.25 0.32 -1.89 -2.29 1819
0.06 -0.01 -4.59 -0.87 11.82 0.21 -2.01 -2.46 1825
0.05 -0.01 -3.71 -0.85 11.83 0.15 -2.07 -2.61 1831
0.02 -0.00 -1.05 -0.98 11.30 0.07 -2.03 -2.67 1838
0.05 0.00 -1.63 -0.79 11.50 -0.02 -1.95 -2.70 1844
0.06 -0.01 -0.44 -0.50 11.57 -0.15 -1.80 -2.78 1851
0.04 -0.00 -1.68 -0.78 12.45 -0.26 -1.65 -2.84 1857
0.05 0.00 -1.01 -0.38 11.75 -0.36 -1.49 -2.90 1863
0.05 -0.01 0.62 -0.46 9.35 -0.43 -1.32 -2.95 1869
0.06 -0.01 0.88 -0.44 9.73 -0.55 -1.21 -2.95 1875
0.05 -0.00 0.78 -0.21 9.89 -0.69 -1.15 -2.92 1882
0.07 -0.01 1.06 -0.27 9.99 -0.79 -1.15 -2.88 1888
0.04 -0.00 1.40 -0.54 10.07 -0.88 -1.18 -2.80 1895
0.03 -0.00 1.51 -0.89 10.11 -0.94 -1.26 -2.70 1901
0.05 -0.00 1.70 -1.06 9.76 -0.96 -1.34 -2.60 1907
0.05 -0.01 1.89 -1.21 9.59 -0.95 -1.43 -2.47 1913
0.05 -0.01 2.11 -1.33 9.28 -0.91 -1.51 -2.33 1920
0.05 -0.01 2.33 -1.46 9.10 -0.85 -1.59 -2.18 1926
0.07 -0.01 2.52 -1.54 8.97 -0.77 -1.65 -2.01 1932
0.05 -0.01 2.58 -1.72 8.84 -0.69 -1.69 -1.84 1938
0.04 -0.00 2.72 -1.85 8.85 -0.58 -1.71 -1.66 1945
0.05 0.00 2.88 -1.95 9.13 -0.49 -1.73 -1.49 1951
0.06 -0.01 3.35 -1.94 9.79 -0.41 -1.72 -1.35 1957
0.06 -0.01 3.69 -1.84 9.98 -0.36 -1.68 -1.19 1964
0.04 -0.00 3.90 -1.78 10.03 -0.35 -1.60 -1.03 1970
0.06 -0.01 4.05 -1.71 10.09 -0.36 -1.51 -0.86 1976
0.06 -0.01 4.13 -1.76 10.01 -0.37 -1.40 -0.69 1982
0.04 -0.00 4.19 -1.85 9.88 -0.39 -1.33 -0.53 1989
0.05 0.00 4.26 -1.99 9.85 -0.41 -1.26 -0.38 1995
0.05 -0.01 4.33 -2.19 9.83 -0.41 -1.20 -0.23 2001
0.05 -0.01 4.55 -2.32 9.88 -0.41 -1.14 -0.08 2008
0.05 -0.01 4.69 -2.34 10.05 -0.40 -1.04 0.00 2014
0.07 -0.01 5.14 -2.31 10.76 -0.42 -0.90 0.12 2020
0.06 -0.01 5.60 -2.19 11.37 -0.50 -0.67 0.23 2026
0.05 -0.01 5.95 -1.99 11.64 -0.64 -0.37 0.35 2033
0.07 -0.00 5.86 -1.90 11.63 -0.82 -0.06 0.47 2039
0.06 -0.01 5.61 -1.94 11.31 -0.99 0.24 0.59 2045
0.06 -0.01 5.26 -2.38 11.42 -1.15 0.47 0.72 2052
0.07 -0.00 4.80 -2.79 11.00 -1.27 0.61 0.84 2058
0.07 -0.01 4.31 -3.24 10.60 -1.32 0.72 0.97 2065
0.06 -0.01 3.93 -3.51 10.04 -1.30 0.80 1.08 2071
0.07 0.00 3.49 -3.74 9.70 -1.25 0.82 1.20 2077
0.07 -0.01 3.11 -3.90 9.35 -1.16 0.81 1.31 2083
0.07 -0.01 2.78 -4.08 9.25 -1.07 0.77 1.41 2089
0.06 -0.01 2.57 -4.13 9.22 -0.94 0.72 1.50 2096
0.06 -0.00 2.47 -4.23 9.24 -0.88 0.65 1.57 2102
0.06 -0.01 2.38 -4.24 9.21 -0.79 0.59 1.62 2108
0.06 -0.01 2.44 -4.21 9.15 -0.71 0.53 1.65 2115
0.06 -0.01 2.56 -4.13 9.09 -0.63 0.49 1.67 2121
0.07 -0.00 2.69 -4.15 9.07 -0.55 0.48 1.67 2127
0.06 -0.01 2.87 -4.22 8.98 -0.46 0.51 1.65 2134
0.05 -0.01 2.96 -4.30 8.97 -0.37 0.57 1.62 2140
0.06 0.00 2.97 -4.33 9.03 -0.29 0.65 1.58 2146
0.07 -0.01 2.96 -4.41 9.11 -0.19 0.76 1.54 2152
0.06 -0.01 2.87 -4.43 9.19 -0.10 0.82 1.49 2158
0.05 -0.01 2.73 -4.47 9.48 -0.01 0.90 1.44 2164
0.07 -0.00 2.62 -4.46 10.05 0.04 0.96 1.39 2171
0.07 -0.01 2.42 -4.27 10.50 0.05 1.00 1.34 2178
0.06 -0.01 2.29 -4.06 10.69 0.01 1.02 1.30 2184
0.07 -0.01 2.16 -3.89 10.84 -0.09 1.02 1.27 2190
0.07 -0.01 2.15 -3.78 10.89 -0.17 1.00 1.24 2196
0.06 -0.01 2.14 -3.70 10.79 -0.29 0.99 1.21 2202
0.06 -0.01 2.10 -3.75 10.78 -0.42 0.97 1.19 2209
0.08 -0.01 2.11 -3.89 10.62 -0.53 0.95 1.17 2215
0.06 -0.01 2.06 -4.08 10.51 -0.62 0.94 1.13 2222
0.04 -0.00 1.99 -4.23 10.48 -0.67 0.94 1.10 2228
0.06 -0.01 1.92 -4.32 10.43 -0.71 0.93 1.06 2234
0.05 -0.01 1.81 -4.33 10.34 -0.74 0.92 1.02 2240
0.04 -0.00 1.65 -4.33 10.17 -0.76 0.91 0.98 2247
0.05 -0.00 1.54 -4.29 10.10 -0.78 0.89 0.94 2253
0.05 -0.00 1.60 -4.26 9.92 -0.78 0.89 0.92 2259
0.05 -0.01 1.46 -4.34 9.81 -0.79 0.91 0.91 2266
0.05 -0.01 1.32 -4.51 9.81 -0.78 0.94 0.92 2272
0.07 -0.01 1.15 -4.76 9.88 -0.76 0.95 0.94 2278
0.06 -0.01 0.97 -4.97 10.04 -0.73 0.91 0.97 2284
0.05 -0.01 0.85 -5.13 10.06 -0.67 0.82 0.99 2290
0.06 -0.01 0.79 -5.15 9.87 -0.63 0.72 1.02 2297
0.06 -0.01 0.83 -5.24 9.75 -0.57 0.62 1.04 2304
0.05 -0.01 0.88 -5.28 9.93 -0.53 0.55 1.06 2310
0.05 -0.00 0.99 -5.36 10.14 -0.51 0.49 1.07 2316
0.06 0.01 1.00 -5.38 10.27 -0.52 0.47 1.09 2322
0.06 -0.01 0.95 -5.45 10.35 -0.54 0.50 1.09 2328
