Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
0.06 0.94 1.66 -0.85 10.86 -0.10 0.04 0.14 242
0.05 0.87 1.60 -0.52 9.95 -0.01 -0.00 0.13 248
0.05 0.90 0.90 -0.45 9.88 0.03 -0.04 0.10 254
0.06 0.90 0.63 -0.82 10.02 0.02 -0.06 0.07 261
0.08 0.86 0.76 -1.04 10.08 -0.00 -0.08 0.06 268
0.09 0.84 0.70 -0.87 10.06 -0.01 -0.08 0.07 274
0.10 0.84 0.45 -0.89 9.96 -0.02 -0.07 0.07 280
0.09 0.84 0.41 -0.91 9.96 -0.05 -0.06 0.09 286
0.10 0.85 0.50 -0.90 9.97 -0.06 -0.05 0.09 292
0.11 0.89 0.73 -0.86 10.02 -0.07 -0.04 0.10 299
0.12 0.92 0.80 -0.82 10.05 -0.05 -0.04 0.10 305
0.15 0.91 0.73 -0.79 9.99 -0.05 -0.04 0.09 311
0.13 0.92 0.62 -0.78 9.99 -0.04 -0.04 0.08 317
0.11 0.94 0.63 -0.82 9.99 -0.04 -0.05 0.08 323
0.11 0.93 0.62 -0.74 10.08 -0.03 -0.04 0.08 330
0.11 0.94 0.60 -0.76 10.07 -0.02 -0.03 0.08 336
0.12 0.96 0.61 -0.79 10.03 -0.02 -0.03 0.09 343
0.13 0.96 0.65 -0.75 9.98 -0.01 -0.03 0.09 349
0.15 0.94 0.64 -0.83 9.96 -0.01 -0.02 0.09 355
0.15 0.95 0.63 -0.80 9.96 -0.01 -0.02 0.09 361
0.14 0.94 0.63 -0.81 9.96 -0.01 -0.03 0.10 367
0.14 0.92 0.67 -0.77 9.94 -0.00 -0.03 0.10 373
0.15 0.91 0.64 -0.76 9.94 -0.00 -0.03 0.10 379
0.15 0.91 0.67 -0.75 9.98 -0.00 -0.03 0.10 386
0.15 0.88 0.66 -0.82 9.93 -0.00 -0.02 0.10 393
0.15 0.87 1.22 -0.77 10.00 0.00 -0.03 0.10 399
0.14 0.89 0.59 -0.76 9.98 -0.00 -0.03 0.10 405
0.14 0.88 0.61 -0.78 9.97 0.00 -0.02 0.10 411
0.15 0.85 0.64 -0.76 9.95 0.00 -0.02 0.10 417
0.15 0.84 0.67 -0.78 9.95 -0.00 -0.03 0.10 423
0.15 0.82 0.67 -0.81 9.95 -0.00 -0.03 0.09 430
0.16 0.81 0.63 -0.77 9.96 -0.00 -0.03 0.10 436
0.17 0.82 0.65 -0.80 9.98 -0.00 -0.03 0.10 442
0.16 0.80 0.64 -0.80 9.96 -0.00 -0.03 0.10 448
0.15 0.80 0.66 -0.79 9.94 -0.01 -0.03 0.10 454
0.15 0.82 0.65 -0.81 9.98 -0.01 -0.03 0.10 461
0.15 0.81 0.63 -0.76 9.97 -0.00 -0.04 0.10 467
0.15 0.80 0.66 -0.79 9.92 -0.01 -0.03 0.10 474
0.15 0.80 0.64 -0.74 9.92 -0.00 -0.04 0.10 480
0.14 0.79 0.67 -0.76 9.94 0.00 -0.03 0.10 486
0.13 0.79 0.68 -0.79 9.95 -0.00 -0.04 0.10 492
0.15 0.80 0.66 -0.78 9.93 -0.00 -0.04 0.11 498
0.14 0.81 0.64 -0.83 9.93 -0.01 -0.04 0.11 504
0.14 0.80 0.65 -0.81 10.00 -0.01 -0.04 0.09 510
0.14 0.82 0.67 -0.81 9.96 -0.01 -0.04 0.10 517
0.15 0.81 0.64 -0.79 9.92 -0.01 -0.04 0.10 523
0.15 0.82 0.62 -0.79 9.96 -0.01 -0.04 0.10 530
0.14 0.81 0.65 -0.81 9.95 -0.01 -0.04 0.10 536
0.14 0.83 0.65 -0.79 9.98 -0.01 -0.04 0.10 542
0.15 0.83 0.63 -0.79 10.01 -0.01 -0.05 0.10 548
0.14 0.84 0.67 -0.76 9.97 -0.01 -0.04 0.10 555
0.13 0.84 0.65 -0.78 9.97 -0.01 -0.04 0.11 561
0.13 0.86 0.63 -0.77 9.97 -0.01 -0.04 0.10 567
0.15 0.86 0.63 -0.78 9.96 -0.01 -0.04 0.10 573
0.14 0.86 0.63 -0.80 9.97 -0.01 -0.04 0.10 579
0.13 0.85 0.63 -0.76 9.95 -0.01 -0.04 0.10 585
0.13 0.85 0.65 -0.82 9.94 -0.01 -0.04 0.10 592
0.15 0.85 0.67 -0.76 9.93 -0.01 -0.04 0.10 599
0.14 0.85 0.68 -0.80 9.94 -0.01 -0.04 0.11 605
0.14 0.86 0.64 -0.81 9.93 -0.01 -0.05 0.10 611
0.14 0.86 0.64 -0.77 9.97 -0.01 -0.04 0.11 617
0.15 0.87 0.64 -0.76 9.97 -0.01 -0.04 0.11 623
0.14 0.86 0.68 -0.76 9.97 -0.01 -0.04 0.11 629
0.14 0.85 0.64 -0.74 9.93 -0.01 -0.04 0.10 635
0.14 0.89 0.65 -0.79 9.97 -0.01 -0.04 0.10 642
0.15 0.89 0.65 -0.74 9.94 -0.01 -0.04 0.10 648
0.16 0.88 0.63 -0.81 9.95 -0.01 -0.04 0.11 654
0.16 0.88 0.68 -0.80 9.89 -0.01 -0.05 0.11 661
0.16 0.90 0.63 -0.77 9.94 -0.01 -0.05 0.10 667
0.17 0.91 0.59 -0.77 9.97 -0.02 -0.05 0.10 673
0.17 0.91 0.63 -0.75 9.92 -0.02 -0.05 0.11 679
0.18 0.92 0.64 -0.76 9.98 -0.02 -0.04 0.11 686
0.18 0.95 0.65 -0.77 9.98 -0.02 -0.04 0.11 692
0.18 0.96 1.22 -0.77 9.92 -0.02 -0.03 0.11 698
0.19 0.95 0.63 -0.79 9.91 -0.02 -0.03 0.11 704
0.22 0.94 0.63 -0.80 9.92 -0.02 -0.03 0.11 710
0.21 0.94 0.63 -0.78 9.92 -0.02 -0.02 0.11 716
0.21 0.95 0.65 -0.74 9.94 -0.01 -0.02 0.10 723
0.21 0.97 0.64 -0.77 9.97 -0.01 -0.02 0.11 730
0.21 0.95 0.66 -0.78 9.96 -0.01 -0.02 0.11 736
0.22 0.93 0.66 -0.75 9.95 -0.01 -0.02 0.11 742
0.21 0.96 0.62 -0.75 9.94 -0.01 -0.01 0.11 748
0.20 0.95 0.60 -0.74 9.95 -0.01 -0.02 0.11 754
0.21 0.96 0.65 -0.74 9.93 -0.01 -0.01 0.10 760
0.20 0.95 0.65 -0.74 9.96 -0.00 -0.00 0.11 766
0.22 0.98 1.20 -0.76 9.97 -0.00 0.01 0.12 773
0.22 0.97 0.69 -0.75 9.98 0.00 0.01 0.11 779
0.22 0.97 0.68 -0.74 9.96 0.00 0.02 0.11 785
0.22 0.95 0.65 -0.77 9.94 -0.00 0.03 0.12 792
0.21 0.96 0.64 -0.79 9.92 -0.00 0.04 0.11 798
0.21 0.97 0.66 -0.74 9.94 -0.00 0.05 0.12 804
0.20 0.96 0.67 -0.75 9.99 -0.00 0.10 0.12 811
0.18 0.93 0.66 -0.76 10.00 0.00 0.08 0.13 817
0.18 0.94 0.70 -0.79 9.92 0.00 0.09 0.12 823
0.16 0.93 0.70 -0.73 9.97 0.00 0.09 0.13 829
0.16 0.91 0.74 -0.76 9.97 0.01 0.10 0.13 835
0.15 0.91 0.80 -0.75 9.99 0.01 0.10 0.13 841
0.13 0.89 0.74 -0.78 9.97 0.01 0.09 0.13 847
0.14 0.88 0.78 -0.80 9.98 0.01 0.10 0.14 854
0.11 0.82 0.79 -0.78 9.93 0.00 0.10 0.14 861
0.07 0.80 0.83 -0.73 10.02 0.00 0.11 0.15 867
0.06 0.78 0.76 -0.73 10.04 0.01 0.12 0.15 873
0.06 0.77 0.66 -0.76 9.86 -0.00 0.15 0.15 879
0.07 0.76 0.78 -0.74 10.08 -0.01 0.17 0.16 885
0.04 0.73 0.82 -0.90 9.97 -0.02 0.20 0.14 891
0.04 0.71 0.82 -0.74 9.94 -0.02 0.22 0.15 898
0.03 0.70 0.85 -0.78 10.00 -0.03 0.24 0.14 904
0.03 0.67 0.98 -0.86 9.92 -0.03 0.26 0.14 910
0.03 0.66 0.92 -0.76 10.01 -0.05 0.28 0.14 917
0.04 0.64 1.10 -0.79 9.85 -0.06 0.30 0.13 923
0.03 0.65 1.00 -0.87 9.87 -0.06 0.30 0.12 929
0.03 0.63 1.07 -0.82 9.98 -0.06 0.31 0.11 935
0.03 0.63 1.04 -0.81 9.88 -0.06 0.30 0.11 942
0.02 0.60 1.17 -0.79 9.87 -0.06 0.29 0.09 948
0.03 0.63 1.09 -0.72 9.84 -0.06 0.26 0.09 954
0.03 0.61 1.13 -0.74 9.90 -0.07 0.25 0.07 960
0.03 0.60 1.07 -0.79 10.03 -0.06 0.23 0.06 966
0.02 0.62 1.13 -0.77 9.91 -0.07 0.20 0.06 973
0.01 0.64 1.20 -0.78 9.85 -0.06 0.18 0.05 979
0.02 0.63 1.20 -0.78 9.84 -0.06 0.14 0.05 986
0.02 0.65 1.21 -0.75 9.82 -0.05 0.11 0.05 992
0.02 0.66 1.25 -0.75 9.82 -0.04 0.08 0.04 998
0.02 0.68 1.23 -0.74 9.90 -0.04 0.06 0.04 1004
0.04 0.68 1.25 -0.78 9.85 -0.04 0.05 0.00 1010
0.02 0.69 1.28 -0.76 10.41 -0.03 0.04 0.03 1016
0.03 0.70 1.25 -0.80 9.90 -0.03 0.03 0.03 1022
0.04 0.71 1.17 -0.74 9.92 -0.03 0.01 0.03 1030
0.03 0.72 1.24 -0.80 9.90 -0.04 0.01 0.03 1036
0.02 0.75 1.19 -0.76 9.90 -0.03 0.01 0.04 1042
0.04 0.76 1.25 -0.77 9.91 -0.04 0.01 0.03 1048
0.04 0.75 1.22 -0.80 9.88 -0.04 0.01 0.04 1054
0.03 0.78 1.25 -0.78 9.89 -0.04 0.01 0.04 1060
0.03 0.86 1.29 -0.73 9.86 -0.04 0.01 0.04 1067
0.04 0.89 1.28 -0.73 9.87 -0.05 0.01 0.05 1074
0.01 0.89 1.25 -0.74 9.87 -0.04 -0.01 0.04 1080
0.01 0.92 1.28 -0.72 9.84 -0.03 -0.02 0.04 1086
0.03 0.94 1.31 -0.70 9.83 -0.02 -0.04 0.04 1092
0.02 0.97 1.28 -0.74 9.86 -0.01 -0.06 0.03 1098
0.02 0.98 1.27 -0.75 9.81 -0.01 -0.09 0.03 1104
0.02 0.95 1.29 -0.73 9.86 -0.00 -0.11 0.03 1111
0.04 1.00 1.25 -0.76 9.84 0.00 -0.11 0.03 1118
0.02 0.98 1.24 -0.76 9.88 0.00 -0.12 0.03 1124
0.02 0.99 1.22 -0.74 9.87 0.00 -0.12 0.03 1130
0.03 1.02 1.25 -0.70 9.89 0.01 -0.13 0.03 1136
0.02 0.98 1.25 -0.75 9.87 0.01 -0.13 0.03 1142
0.02 1.03 1.23 -0.70 9.88 0.01 -0.14 0.03 1148
0.03 1.02 1.19 -0.74 9.92 0.02 -0.14 0.03 1155
0.04 1.01 1.19 -0.75 9.92 0.02 -0.14 0.03 1162
0.02 1.01 1.22 -0.77 9.92 0.01 -0.13 0.07 1168
0.03 1.02 1.18 -0.75 9.91 0.02 -0.13 0.03 1174
0.03 1.04 1.15 -0.78 9.92 0.02 -0.14 0.03 1180
0.02 1.06 1.14 -0.75 9.96 0.02 -0.12 0.04 1186
0.02 1.09 1.15 -0.78 9.94 0.01 -0.12 0.04 1192
0.01 1.08 1.16 -0.80 9.92 0.01 -0.11 0.04 1199
0.02 1.09 1.13 -0.76 9.88 0.01 -0.10 0.04 1206
0.02 1.08 1.12 -0.74 9.91 0.01 -0.10 0.04 1212
0.01 1.09 1.12 -0.73 9.92 0.01 -0.10 0.04 1218
0.02 1.11 1.14 -0.75 9.90 0.02 -0.10 0.04 1224
0.02 1.10 1.14 -0.76 9.88 0.02 -0.11 0.04 1230
0.01 1.11 1.15 -0.73 9.87 0.02 -0.11 0.04 1236
0.01 1.11 1.16 -0.76 9.88 0.03 -0.12 0.04 1243
0.01 1.09 1.09 -0.77 9.92 0.03 -0.12 0.04 1250
0.01 1.07 1.09 -0.77 9.98 0.03 -0.11 0.04 1256
0.01 1.09 1.07 -0.80 9.94 0.02 -0.09 0.05 1262
0.02 1.08 1.10 -0.79 9.91 0.02 -0.08 0.04 1268
0.00 1.04 1.12 -0.79 9.90 0.02 -0.07 0.05 1274
0.00 1.04 1.09 -0.76 9.88 0.02 -0.07 0.05 1281
0.01 1.00 1.09 -0.76 9.94 0.02 -0.07 0.04 1287
0.01 0.99 1.10 -0.75 9.87 0.02 -0.07 0.04 1294
0.00 0.95 1.10 -0.78 9.87 0.02 -0.07 0.04 1300
0.02 0.91 1.09 -0.78 9.91 0.02 -0.08 0.04 1306
0.02 0.88 1.12 -0.80 9.93 0.02 -0.08 0.04 1312
0.01 0.85 1.04 -0.85 9.92 0.02 -0.07 0.04 1318
0.02 0.85 1.07 -0.78 9.93 0.02 -0.06 0.05 1325
0.03 0.83 1.08 -0.81 9.92 0.01 -0.06 0.05 1331
0.02 0.86 1.05 -0.82 9.91 0.02 -0.06 0.05 1338
0.02 0.78 1.11 -0.81 9.94 0.02 -0.06 0.04 1344
0.04 0.78 1.10 -0.76 9.91 0.02 -0.07 0.05 1350
0.05 0.75 1.09 -0.76 9.86 0.02 -0.07 0.04 1356
0.04 0.70 1.07 -0.76 9.87 0.02 -0.08 0.04 1362
0.04 0.71 1.11 -0.78 9.85 0.03 -0.10 0.04 1369
0.03 0.66 1.09 -0.75 9.86 0.04 -0.11 0.04 1375
0.01 0.59 1.08 -0.78 9.90 0.04 -0.12 0.04 1381
0.02 0.54 1.05 -0.81 9.93 0.04 -0.12 0.04 1388
0.02 0.54 1.03 -0.82 9.94 0.04 -0.11 0.04 1394
0.03 0.55 1.01 -0.79 9.91 0.03 -0.10 0.04 1400
0.02 0.52 1.01 -0.83 9.97 0.03 -0.09 0.04 1406
0.02 0.45 1.01 -0.79 9.95 0.02 -0.09 0.04 1413
0.03 0.45 0.98 -0.84 10.03 0.02 -0.08 0.04 1419
0.03 0.38 1.01 -0.82 9.95 0.02 -0.07 0.04 1425
0.03 0.36 0.98 -0.82 9.95 0.02 -0.07 0.04 1432
0.04 0.28 1.01 -0.87 9.95 0.02 -0.07 0.05 1438
0.06 0.25 1.02 -0.83 9.92 0.02 -0.07 0.05 1444
0.05 0.25 0.99 -0.85 9.91 0.02 -0.06 0.05 1451
0.04 0.26 0.96 -0.86 9.95 0.02 -0.06 0.05 1457
0.05 0.21 1.00 -0.85 9.95 0.02 -0.05 0.05 1463
0.06 0.22 1.00 -0.89 9.98 0.01 -0.04 0.05 1469
0.06 0.22 0.96 -0.87 9.94 0.01 -0.03 0.05 1476
0.06 0.17 0.96 -0.86 9.94 0.01 -0.02 0.05 1482
0.06 0.18 0.97 -0.83 9.97 0.01 -0.02 0.05 1488
0.05 0.19 1.04 -0.86 9.96 0.01 -0.02 0.05 1495
0.04 0.16 1.00 -0.86 9.97 0.01 -0.02 0.06 1501
0.05 0.13 1.02 -0.86 9.93 0.01 -0.02 0.05 1507
0.06 0.09 0.97 -0.87 9.90 0.01 -0.02 0.05 1513
0.06 0.09 0.97 -0.84 9.91 0.00 -0.02 0.05 1519
0.05 0.09 1.05 -0.86 9.89 0.00 -0.01 0.05 1526
0.06 0.06 1.02 -0.85 9.91 -0.00 -0.01 0.05 1532
0.07 0.06 1.04 -0.81 9.94 -0.00 -0.01 0.06 1539
0.06 0.05 0.98 -0.89 9.82 -0.00 -0.01 0.05 1545
0.06 0.06 1.06 -0.84 9.92 -0.00 -0.01 0.05 1551
0.07 0.07 1.06 -0.86 9.96 -0.00 -0.01 0.05 1557
0.06 0.07 1.01 -0.86 9.92 0.00 -0.02 0.05 1563
0.05 0.07 1.07 -0.85 9.91 0.00 -0.02 0.05 1569
0.06 0.06 1.05 -0.85 9.95 0.00 -0.03 0.05 1575
0.07 0.06 1.05 -0.86 9.94 0.00 -0.03 0.04 1583
0.06 0.06 1.02 -0.87 9.95 0.03 -0.03 0.04 1589
0.05 0.05 1.00 -0.90 9.93 -0.00 -0.03 0.04 1595
0.06 0.06 1.04 -0.88 9.95 -0.01 -0.03 0.04 1601
0.07 0.03 1.00 -0.84 9.89 -0.01 -0.03 0.05 1607
0.06 0.03 1.04 -0.86 9.90 -0.01 -0.03 0.05 1613
0.05 0.06 1.05 -0.89 9.89 -0.01 -0.03 0.05 1619
0.06 0.05 1.06 -0.84 9.91 -0.01 -0.03 0.05 1626
0.06 0.06 1.07 -0.86 9.93 -0.00 -0.03 0.05 1633
0.06 0.03 1.05 -0.90 9.91 -0.00 -0.03 0.05 1639
0.06 0.05 1.08 -0.86 9.92 -0.00 -0.03 0.05 1645
0.07 0.04 1.03 -0.86 9.91 0.00 -0.03 0.05 1651
0.05 0.04 1.05 -0.86 9.88 -0.00 -0.03 0.05 1657
0.05 0.05 1.02 -0.92 9.92 -0.00 -0.03 0.05 1664
0.05 0.05 1.04 -0.91 9.92 -0.01 -0.03 0.05 1670
0.06 0.05 1.05 -0.89 9.89 -0.01 -0.03 0.05 1676
0.06 0.05 1.10 -0.88 9.87 -0.01 -0.03 0.06 1683
0.05 0.05 1.04 -0.91 9.90 -0.02 -0.03 0.05 1689
0.05 0.07 1.25 -0.50 9.91 -0.01 -0.03 0.05 1695
0.06 0.06 1.05 -0.91 9.99 -0.01 -0.03 0.05 1701
0.05 0.04 1.05 -0.86 9.95 -0.01 -0.04 0.05 1708
0.04 0.05 1.04 -0.86 9.98 0.01 -0.04 0.05 1714
0.05 0.06 1.07 -0.84 10.00 0.01 -0.05 0.05 1720
0.05 0.04 1.02 -0.84 9.98 0.02 -0.05 0.05 1726
0.03 0.04 1.04 -0.89 9.91 0.03 -0.05 0.06 1733
0.05 0.05 1.08 -0.86 9.95 0.03 -0.05 0.06 1739
0.06 0.03 1.05 -0.99 9.79 0.02 -0.05 0.06 1745
0.04 0.03 1.09 -0.85 9.85 0.01 -0.05 0.05 1752
0.04 0.02 1.06 -0.94 9.89 0.01 -0.05 0.05 1758
0.05 0.04 1.07 -0.93 9.89 0.01 -0.05 0.04 1764
0.06 0.03 1.04 -0.89 9.91 0.01 -0.04 0.04 1770
0.07 0.02 1.03 -0.88 9.94 0.01 -0.04 0.04 1776
0.06 0.03 1.04 -0.89 9.92 0.00 -0.05 0.04 1783
0.07 0.04 1.04 -0.91 9.96 0.01 -0.05 0.05 1789
0.07 0.03 1.03 -0.97 9.96 0.01 -0.05 0.05 1796
0.07 0.02 1.05 -0.92 9.98 0.01 -0.05 0.05 1802
0.07 0.01 1.07 -0.90 9.97 0.02 -0.06 0.06 1808
0.08 0.01 1.21 -1.03 9.89 0.02 -0.08 0.05 1814
0.07 -0.00 1.01 -0.86 10.02 0.02 -0.08 0.04 1820
0.05 -0.01 1.14 -0.85 9.96 0.04 -0.08 0.03 1826
0.07 0.01 1.04 -0.90 9.96 0.04 -0.08 0.02 1833
0.07 -0.00 1.02 -0.94 9.97 0.05 -0.06 0.01 1840
0.08 0.01 1.01 -0.86 9.96 0.07 -0.04 0.01 1846
0.07 -0.00 0.97 -0.94 9.88 0.06 -0.02 0.01 1852
0.07 0.01 0.89 -1.05 9.88 0.05 -0.02 0.02 1858
0.08 0.00 0.90 -1.03 9.91 0.04 -0.02 0.03 1864
0.06 -0.00 0.95 -1.02 9.83 0.02 -0.03 0.04 1870
0.06 0.01 1.02 -0.97 9.83 0.01 -0.03 0.05 1876
0.09 0.01 1.07 -0.98 9.90 -0.01 -0.05 0.05 1883
0.08 -0.01 1.06 -0.95 9.94 -0.01 -0.06 0.05 1890
0.07 -0.01 1.07 -0.94 9.95 -0.01 -0.07 0.05 1896
0.07 0.00 1.02 -0.93 9.97 -0.01 -0.08 0.05 1902
0.07 -0.01 1.03 -0.96 10.05 -0.00 -0.08 0.05 1908
0.07 -0.01 1.03 -0.97 10.02 0.00 -0.09 0.04 1914
0.07 -0.01 0.99 -0.95 9.97 0.01 -0.09 0.05 1921
0.07 -0.00 0.97 -0.94 9.88 0.01 -0.09 0.05 1927
0.09 0.00 0.96 -0.99 9.85 0.00 -0.08 0.05 1933
0.08 -0.00 1.00 -1.02 9.88 -0.00 -0.08 0.05 1939
0.08 -0.01 1.03 -0.97 9.87 -0.01 -0.08 0.06 1945
0.07 -0.00 1.02 -0.95 9.87 -0.01 -0.09 0.05 1952
0.09 -0.00 0.98 -0.94 9.90 -0.02 -0.09 0.05 1958
0.08 -0.00 1.00 -0.97 9.91 -0.02 -0.09 0.05 1965
0.08 -0.01 0.99 -0.97 9.94 -0.01 -0.09 0.04 1971
0.08 -0.00 1.00 -0.97 9.92 -0.02 -0.09 0.05 1977
0.09 -0.00 0.96 -0.93 9.98 -0.01 -0.08 0.05 1983
0.08 -0.00 0.95 -0.99 9.93 -0.01 -0.08 0.05 1989
0.06 -0.01 0.97 -0.98 9.95 -0.01 -0.07 0.06 1995
0.08 0.00 0.92 -0.96 9.91 -0.01 -0.07 0.06 2002
0.09 0.00 0.97 -0.94 9.95 -0.01 -0.07 0.06 2009
0.08 0.00 0.94 -0.95 9.93 -0.01 -0.07 0.06 2015
0.08 -0.01 0.96 -0.98 9.91 -0.01 -0.06 0.06 2021
0.09 0.01 0.94 -1.00 9.88 -0.01 -0.06 0.06 2027
0.10 -0.01 0.97 -0.95 9.84 -0.02 -0.06 0.06 2033
0.08 -0.01 0.94 -0.97 9.96 -0.02 -0.06 0.06 2039
0.08 -0.01 0.95 -0.94 9.95 -0.02 -0.05 0.06 2045
0.08 -0.00 0.95 -0.96 9.98 -0.02 -0.05 0.07 2052
0.08 0.00 0.93 -0.97 9.94 -0.02 -0.05 0.07 2058
0.08 -0.01 0.96 -0.95 9.98 -0.02 -0.05 0.07 2065
0.08 -0.01 0.94 -0.94 10.04 -0.02 -0.05 0.07 2071
0.08 -0.00 0.95 -0.96 9.98 -0.02 -0.05 0.07 2077
0.09 -0.01 0.95 -0.91 9.94 -0.02 -0.05 0.07 2083
0.08 -0.01 0.97 -0.92 9.92 -0.02 -0.06 0.07 2089
0.09 -0.01 0.90 -0.93 9.90 -0.02 -0.06 0.07 2096
0.09 0.00 0.96 -0.91 9.97 -0.02 -0.06 0.07 2102
0.10 -0.01 0.94 -0.93 9.92 -0.02 -0.05 0.07 2108
0.09 -0.01 0.93 -0.93 9.97 -0.02 -0.06 0.06 2114
0.07 -0.01 0.95 -0.92 9.93 -0.02 -0.05 0.07 2120
0.06 -0.00 0.91 -0.92 9.94 -0.02 -0.05 0.07 2127
0.08 -0.01 0.97 -0.91 9.95 -0.02 -0.05 0.07 2134
0.07 -0.00 0.95 -0.95 9.93 -0.02 -0.05 0.07 2140
0.07 0.00 0.94 -0.88 9.95 -0.02 -0.05 0.07 2146
0.08 0.02 0.92 -0.89 9.94 -0.02 -0.05 0.07 2152
0.09 0.02 0.91 -0.93 9.93 -0.02 -0.05 0.07 2158
0.09 0.00 0.90 -0.94 9.99 -0.02 -0.05 0.07 2164
0.08 0.01 0.89 -0.90 9.96 -0.02 -0.05 0.07 2170
0.09 0.01 0.89 -0.90 9.96 -0.02 -0.05 0.08 2178
0.08 -0.00 0.93 -0.92 9.95 -0.02 -0.05 0.08 2184
0.08 0.01 0.93 -0.91 9.97 -0.02 -0.05 0.07 2190
0.08 0.00 0.92 -0.88 9.96 -0.02 -0.05 0.08 2196
0.09 0.02 0.91 -0.89 9.92 -0.02 -0.05 0.08 2202
0.07 0.02 0.93 -0.91 9.95 -0.01 -0.05 0.08 2208
0.06 0.01 0.91 -0.91 9.92 -0.01 -0.05 0.08 2214
0.06 0.04 0.94 -0.89 9.92 -0.01 -0.05 0.08 2221
0.07 0.04 0.90 -0.92 9.96 -0.01 -0.05 0.07 2228
0.06 0.03 0.94 -0.91 9.96 -0.01 -0.05 0.07 2234
0.06 0.03 0.87 -0.88 10.02 -0.01 -0.06 0.07 2240
0.07 0.05 0.90 -0.89 9.97 -0.01 -0.06 0.07 2246
0.06 0.04 0.87 -0.89 9.99 -0.01 -0.06 0.07 2252
0.06 0.03 0.90 -0.92 9.95 -0.01 -0.06 0.07 2258
0.07 0.04 0.88 -0.91 9.97 -0.00 -0.06 0.07 2265
0.08 0.05 0.89 -0.91 9.97 -0.00 -0.06 0.07 2271
0.06 0.04 0.89 -0.92 9.95 0.00 -0.06 0.07 2278
0.06 0.03 0.90 -0.92 9.90 0.01 -0.06 0.06 2284
0.07 0.04 0.90 -0.93 9.98 0.01 -0.06 0.06 2290
0.08 0.04 0.95 -0.96 9.98 0.01 -0.06 0.06 2296
0.07 0.02 0.90 -0.94 9.99 0.01 -0.06 0.06 2302
0.06 0.04 0.86 -0.95 9.95 0.02 -0.06 0.07 2309
0.08 0.04 0.87 -0.98 10.00 0.02 -0.06 0.07 2315
0.08 0.02 0.90 -0.93 9.98 0.02 -0.06 0.07 2322
0.08 -0.00 0.87 -0.99 9.99 0.02 -0.06 0.07 2328
0.08 0.01 0.81 -0.99 10.04 0.03 -0.05 0.06 2334
0.08 0.00 0.83 -1.05 10.05 0.03 -0.05 0.07 2340
0.08 -0.01 0.86 -1.02 10.00 0.04 -0.05 0.08 2347
0.06 -0.01 0.82 -1.09 10.12 0.05 -0.05 0.09 2353
