Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
0.34 -0.03 1.18 -3.19 11.37 1.65 -0.30 -0.15 889
0.27 -0.01 1.44 -3.37 11.38 1.73 -0.33 -0.15 896
0.26 -0.02 1.62 -3.50 11.33 1.81 -0.38 -0.18 903
0.20 -0.02 1.78 -3.59 11.25 1.90 -0.47 -0.21 909
0.21 -0.02 2.00 -3.87 11.06 1.97 -0.56 -0.25 915
0.19 -0.01 1.40 -4.12 10.58 2.03 -0.64 -0.29 921
0.16 -0.02 1.52 -4.54 11.61 2.06 -0.69 -0.32 927
0.10 -0.01 1.68 -4.53 11.72 2.11 -0.75 -0.35 933
0.12 -0.00 1.63 -4.79 11.56 2.16 -0.72 -0.39 940
0.16 -0.02 1.40 -4.68 11.52 2.19 -0.71 -0.42 946
0.18 -0.02 1.00 -5.05 10.54 2.24 -0.64 -0.43 953
0.16 -0.01 0.90 -4.92 11.23 2.28 -0.64 -0.43 959
0.14 -0.01 0.80 -5.24 10.45 2.31 -0.60 -0.43 965
0.10 -0.01 0.75 -5.00 9.17 2.34 -0.57 -0.44 971
0.10 -0.01 1.07 -5.14 8.25 2.29 -0.55 -0.50 977
0.11 -0.01 1.41 -6.50 8.26 2.28 -0.53 -0.55 984
0.10 -0.01 0.54 -5.25 7.28 2.27 -0.50 -0.56 990
0.10 -0.01 1.05 -5.38 8.13 2.55 -0.54 -0.53 996
0.09 -0.01 1.13 -5.42 5.72 2.57 -0.36 -0.55 1002
0.07 -0.01 1.70 -5.79 5.62 2.20 -0.20 -0.58 1008
0.07 -0.00 1.76 -5.95 5.85 1.84 -0.25 -0.62 1015
0.08 -0.01 1.74 -5.93 7.12 1.65 -0.27 -0.67 1021
0.06 -0.01 2.11 -6.24 7.25 1.57 -0.19 -0.73 1028
0.07 -0.01 2.37 -6.34 6.91 1.48 -0.10 -0.78 1034
0.09 -0.01 2.47 -6.40 7.00 1.36 -0.05 -0.83 1040
0.07 -0.01 2.22 -7.02 7.22 1.28 0.05 -0.87 1046
0.07 -0.01 2.12 -7.41 7.35 1.18 0.13 -0.94 1052
0.08 -0.00 2.08 -7.20 7.27 1.08 0.16 -1.01 1058
0.08 -0.01 2.16 -7.18 7.01 0.98 0.20 -1.08 1065
0.07 -0.01 2.18 -7.19 6.86 0.91 0.26 -1.16 1072
0.04 -0.00 2.37 -6.94 6.81 0.85 0.31 -1.23 1078
0.05 -0.01 2.55 -6.57 6.56 0.79 0.40 -1.30 1084
0.06 -0.01 2.79 -6.31 5.96 0.74 0.53 -1.36 1090
0.05 -0.00 2.90 -5.86 5.70 0.72 0.69 -1.42 1096
0.05 -0.01 2.70 -5.55 5.37 0.72 0.85 -1.50 1102
0.06 -0.00 2.41 -5.41 5.07 0.71 1.00 -1.57 1108
0.06 -0.01 2.11 -5.36 4.91 0.71 1.14 -1.64 1116
0.06 -0.01 1.78 -5.44 4.88 0.72 1.30 -1.70 1122
0.04 -0.00 1.40 -5.64 4.83 0.71 1.42 -1.75 1128
0.07 -0.01 0.91 -5.83 5.02 0.67 1.54 -1.79 1134
0.04 -0.00 0.15 -6.27 5.18 0.60 1.64 -1.83 1140
0.04 -0.00 0.22 -6.18 5.37 0.50 1.71 -1.86 1146
0.04 -0.00 -0.14 -6.22 5.49 0.43 1.75 -1.88 1153
0.05 -0.01 -0.39 -6.19 5.39 0.33 1.77 -1.90 1159
0.04 -0.00 -0.57 -6.14 5.47 0.23 1.76 -1.91 1165
0.03 -0.00 -0.75 -6.07 5.34 0.14 1.75 -1.92 1171
0.03 -0.00 -0.80 -6.07 5.30 0.07 1.73 -1.93 1178
0.06 -0.01 -0.82 -5.97 5.22 -0.00 1.70 -1.93 1184
0.04 -0.00 -0.90 -5.91 5.14 -0.07 1.66 -1.94 1190
0.03 -0.00 -0.91 -5.91 5.21 -0.12 1.62 -1.95 1197
0.05 -0.00 -0.88 -5.80 5.30 -0.17 1.59 -1.95 1203
0.06 -0.01 -0.92 -5.78 5.36 -0.22 1.55 -1.95 1209
0.04 -0.00 -1.01 -5.73 5.45 -0.26 1.52 -1.95 1215
0.03 -0.00 -1.05 -5.74 5.70 -0.30 1.51 -1.95 1221
0.05 -0.00 -1.10 -5.78 5.77 -0.33 1.50 -1.95 1228
0.06 -0.01 -1.10 -5.80 5.89 -0.36 1.51 -1.93 1234
0.05 -0.00 -1.19 -5.80 6.06 -0.39 1.53 -1.92 1241
0.04 -0.00 -1.28 -5.83 6.22 -0.42 1.55 -1.90 1247
0.05 -0.01 -1.28 -5.84 6.46 -0.45 1.59 -1.88 1253
0.05 -0.00 -1.43 -5.92 6.65 -0.47 1.62 -1.86 1259
0.05 -0.00 -1.53 -5.81 6.86 -0.50 1.66 -1.82 1265
0.05 -0.00 -1.70 -5.70 7.18 -0.52 1.70 -1.79 1271
0.06 -0.01 -1.92 -5.72 7.77 -0.57 1.72 -1.74 1278
0.05 -0.00 -2.19 -5.66 8.38 -0.61 1.70 -1.69 1285
0.04 -0.00 -2.54 -5.61 8.87 -0.66 1.64 -1.64 1291
0.05 0.00 -2.68 -5.64 9.25 -0.72 1.61 -1.58 1297
0.06 -0.01 -2.77 -5.67 9.67 -0.79 1.53 -1.53 1303
0.05 -0.00 -2.78 -5.76 9.91 -0.88 1.43 -1.47 1309
0.05 -0.00 -2.68 -5.62 9.75 -0.98 1.36 -1.40 1315
