Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
0.03 0.46 0.78 -0.65 10.01 -0.00 0.04 0.06 478
0.05 0.45 0.84 -0.67 9.98 -0.00 0.05 0.05 485
0.05 0.44 0.85 -0.64 9.97 -0.00 0.05 0.05 491
0.05 0.44 0.85 -0.65 10.00 -0.00 0.05 0.05 497
0.04 0.43 0.85 -0.68 9.95 -0.00 0.05 0.05 503
0.04 0.43 0.82 -0.67 9.96 -0.00 0.05 0.05 509
0.06 0.42 0.84 -0.63 9.89 -0.00 0.04 0.05 516
0.05 0.42 0.84 -0.67 9.99 -0.01 0.04 0.05 522
0.05 0.39 0.84 -0.67 10.01 -0.01 0.04 0.04 528
0.03 0.41 0.87 -0.70 10.00 -0.01 0.03 0.05 534
0.04 0.43 0.90 -0.67 10.00 -0.01 0.03 0.05 540
0.04 0.41 0.89 -0.66 9.95 -0.01 0.02 0.04 546
0.03 0.39 0.93 -0.63 9.97 -0.02 0.02 0.04 553
0.03 0.39 0.90 -0.63 9.95 -0.01 0.01 0.03 560
0.04 0.41 0.90 -0.63 10.02 -0.01 -0.00 0.03 566
0.03 0.40 0.88 -0.65 9.97 -0.01 -0.01 0.04 572
0.03 0.39 0.87 -0.66 9.98 -0.02 -0.02 0.03 578
0.03 0.39 0.90 -0.67 9.97 -0.01 -0.02 0.03 584
0.03 0.41 0.89 -0.68 9.98 -0.01 -0.03 0.02 590
0.03 0.39 0.90 -0.66 9.96 -0.02 -0.04 0.03 596
0.02 0.39 0.91 -0.63 9.97 -0.02 -0.04 0.03 603
0.01 0.39 0.92 -0.66 9.98 -0.02 -0.05 0.02 609
0.03 0.39 0.88 -0.66 9.98 -0.02 -0.05 0.02 615
0.03 0.39 0.91 -0.66 9.99 -0.02 -0.05 0.02 621
0.03 0.38 0.91 -0.65 9.97 -0.02 -0.06 0.02 628
0.03 0.37 0.93 -0.62 9.96 -0.02 -0.06 0.02 634
0.02 0.40 0.90 -0.64 9.92 -0.02 -0.06 0.02 641
0.03 0.40 0.86 -0.67 9.91 -0.02 -0.07 0.02 647
0.03 0.39 0.91 -0.67 9.93 -0.02 -0.07 0.02 653
0.04 0.39 0.90 -0.67 9.94 -0.02 -0.07 0.02 659
0.03 0.40 0.89 -0.65 9.92 -0.02 -0.08 0.01 665
0.04 0.38 0.85 -0.66 9.94 -0.02 -0.08 0.01 671
0.04 0.40 0.85 -0.65 9.96 -0.02 -0.08 0.01 677
0.04 0.40 0.85 -0.63 9.96 -0.01 -0.08 0.02 684
0.03 0.41 0.86 -0.64 9.98 -0.01 -0.08 0.02 690
0.03 0.40 0.84 -0.64 9.98 -0.01 -0.09 0.02 696
0.04 0.42 0.85 -0.65 9.97 -0.01 -0.09 0.02 702
0.05 0.41 0.83 -0.68 9.98 -0.01 -0.09 0.02 709
0.05 0.38 0.86 -0.67 9.93 -0.01 -0.09 0.02 715
0.04 0.40 0.80 -0.67 10.01 -0.01 -0.09 0.02 721
0.06 0.43 0.81 -0.67 10.03 -0.01 -0.09 0.02 728
0.05 0.42 0.83 -0.69 10.01 -0.01 -0.08 0.03 734
0.06 0.44 0.82 -0.68 10.00 -0.01 -0.07 0.03 740
0.04 0.45 0.85 -0.69 10.00 -0.01 -0.07 0.03 746
0.06 0.42 0.81 -0.65 10.02 -0.01 -0.07 0.04 752
0.06 0.41 0.85 -0.66 10.01 -0.01 -0.07 0.04 759
0.04 0.42 0.85 -0.67 10.01 -0.01 -0.06 0.04 765
0.05 0.44 0.81 -0.65 9.96 -0.00 -0.06 0.04 772
0.07 0.44 0.81 -0.64 9.97 -0.01 -0.06 0.04 778
0.07 0.41 0.81 -0.66 9.96 -0.01 -0.06 0.03 784
0.05 0.41 0.81 -0.66 9.97 -0.01 -0.06 0.03 790
0.06 0.43 0.80 -0.67 9.98 0.00 -0.06 0.04 796
0.07 0.44 0.82 -0.66 9.96 -0.01 -0.05 0.03 802
0.05 0.45 0.81 -0.64 9.97 -0.00 -0.05 0.04 808
0.06 0.42 0.80 -0.67 10.02 -0.00 -0.05 0.04 815
0.07 0.43 0.83 -0.67 10.00 -0.01 -0.05 0.04 822
0.07 0.45 0.83 -0.68 9.97 -0.01 -0.05 0.04 828
0.06 0.43 0.80 -0.70 10.05 -0.01 -0.05 0.04 834
0.07 0.42 0.81 -0.63 10.01 -0.01 -0.04 0.04 840
0.07 0.44 0.80 -0.64 10.01 -0.01 -0.04 0.04 846
0.08 0.44 0.83 -0.66 10.02 -0.00 -0.04 0.04 852
0.07 0.40 0.81 -0.65 10.08 0.00 -0.04 0.04 859
0.06 0.39 0.86 -0.64 10.03 0.00 -0.04 0.04 865
0.06 0.39 0.82 -0.69 10.03 0.01 -0.04 0.04 871
0.07 0.35 0.87 -0.69 10.00 0.01 -0.04 0.04 878
0.06 0.34 0.83 -0.72 10.01 0.02 -0.04 0.05 884
0.05 0.31 0.85 -0.71 10.01 0.02 -0.03 0.04 890
0.06 0.30 0.80 -0.68 10.00 0.02 -0.02 0.05 897
0.07 0.26 0.80 -0.71 10.00 0.03 -0.02 0.05 903
0.06 0.25 0.85 -0.68 10.00 0.03 -0.01 0.05 909
0.07 0.21 0.84 -0.70 10.08 0.03 -0.01 0.05 915
0.07 0.19 0.86 -0.74 10.05 0.04 -0.00 0.04 921
0.09 0.12 0.85 -0.67 10.07 0.04 0.00 0.05 928
0.08 0.06 0.85 -0.68 10.04 0.05 0.02 0.05 934
0.08 0.05 0.92 -0.76 10.03 0.05 0.02 0.04 941
0.10 0.04 0.98 -0.71 10.04 0.06 0.03 0.04 947
0.08 0.00 0.96 -0.76 10.05 0.07 0.03 0.04 953
0.08 -0.01 1.07 -0.82 10.26 0.08 0.04 0.04 959
0.08 -0.01 0.93 -0.71 10.28 0.09 0.03 0.03 965
0.08 -0.01 1.05 -0.65 10.11 0.11 0.03 0.01 971
0.07 -0.01 1.13 -0.85 10.10 0.13 0.02 -0.01 977
0.06 -0.01 1.28 -0.83 10.20 0.15 0.01 -0.04 984
0.05 -0.00 1.10 -0.70 10.46 0.21 0.02 -0.10 990
0.06 0.00 1.55 -0.88 10.94 0.30 0.02 -0.14 997
0.07 -0.01 1.44 -0.72 11.34 0.48 0.02 -0.21 1003
0.06 -0.01 0.70 -1.05 12.94 0.84 0.07 -0.24 1009
0.05 -0.01 0.99 -1.06 15.04 1.45 0.28 -0.25 1015
0.06 -0.01 0.51 -0.86 14.83 1.90 0.63 -0.25 1021
0.05 -0.01 0.09 -0.98 13.81 2.01 1.09 -0.18 1028
0.04 -0.00 -0.09 -1.31 14.30 2.00 1.49 -0.08 1034
0.05 -0.01 -0.34 -1.84 14.31 2.02 1.75 0.03 1041
0.05 -0.01 -0.21 -2.15 14.75 2.07 2.09 0.14 1047
0.05 -0.00 -0.29 -2.53 14.71 2.12 2.36 0.27 1053
0.05 -0.01 -0.40 -3.16 14.86 2.15 2.56 0.41 1059
0.05 -0.01 -0.71 -3.52 15.57 2.20 2.70 0.57 1065
0.04 -0.00 -0.60 -3.37 15.56 2.23 2.78 0.71 1072
0.03 -0.00 -0.15 -2.70 15.50 2.24 2.82 0.81 1078
0.05 -0.01 0.36 -2.19 15.20 2.22 2.86 0.86 1085
0.05 -0.00 0.89 -2.19 14.92 2.17 2.96 0.86 1091
0.04 -0.00 0.82 -1.94 14.74 2.15 3.02 0.84 1097
0.05 -0.00 -0.63 -1.52 13.63 2.15 2.98 0.85 1103
0.05 -0.01 -3.32 -1.00 11.60 2.12 2.81 0.86 1110
0.04 -0.00 -8.19 0.74 10.04 2.02 2.39 0.76 1116
0.04 0.01 -12.90 3.76 10.22 1.76 1.49 0.34 1123
0.04 -0.00 -13.31 5.30 11.62 1.24 0.09 -0.20 1129
0.03 -0.00 -11.18 5.81 12.12 0.57 -1.24 -0.49 1135
0.04 -0.00 -8.02 5.07 13.47 0.09 -1.96 -0.71 1141
0.04 -0.00 -5.63 3.52 12.42 -0.15 -2.23 -1.06 1147
0.04 -0.00 -3.85 2.63 10.02 -0.24 -2.25 -1.46 1155
0.04 0.01 -2.95 2.40 8.38 -0.26 -2.20 -1.81 1161
0.04 -0.00 -2.68 2.51 8.18 -0.26 -2.21 -2.07 1167
0.04 -0.00 -2.51 2.69 8.76 -0.25 -2.29 -2.25 1173
0.03 -0.00 -1.68 3.03 9.73 -0.26 -2.41 -2.33 1179
0.05 -0.00 -0.76 3.52 10.38 -0.32 -2.50 -2.33 1185
0.04 -0.00 0.04 3.74 10.78 -0.43 -2.53 -2.27 1191
0.02 -0.00 0.71 3.65 10.66 -0.57 -2.52 -2.16 1199
0.03 -0.00 1.21 3.53 10.36 -0.73 -2.49 -2.03 1205
0.04 -0.00 1.82 3.07 10.14 -0.86 -2.48 -1.89 1211
0.03 -0.00 2.42 2.63 9.83 -0.91 -2.48 -1.75 1217
0.04 0.00 3.08 2.43 9.86 -0.97 -2.47 -1.60 1223
0.04 -0.00 3.78 2.33 10.13 -1.02 -2.40 -1.45 1229
0.04 -0.00 4.63 2.24 10.16 -1.06 -2.26 -1.29 1236
0.04 -0.00 5.31 2.23 10.10 -1.12 -2.06 -1.16 1243
0.05 -0.00 5.59 2.12 9.80 -1.20 -1.81 -1.02 1249
0.03 -0.00 5.87 1.80 10.79 -1.27 -1.53 -0.89 1255
0.03 -0.00 5.33 1.28 9.09 -1.31 -1.28 -0.78 1261
0.03 -0.00 4.88 0.52 8.67 -1.31 -1.07 -0.68 1267
0.03 -0.00 4.47 -0.32 8.37 -1.29 -0.88 -0.60 1273
0.03 -0.00 4.26 -0.75 8.40 -1.23 -0.80 -0.50 1280
0.03 -0.00 4.11 -1.00 8.42 -1.15 -0.74 -0.40 1287
0.03 -0.00 4.21 -1.16 8.46 -1.06 -0.70 -0.26 1293
0.03 -0.00 4.47 -1.19 8.55 -0.98 -0.67 -0.11 1299
0.03 -0.00 4.69 -1.24 8.55 -0.93 -0.64 0.04 1305
0.03 -0.00 4.90 -1.31 8.56 -0.86 -0.61 0.20 1311
0.03 0.00 5.11 -1.32 8.66 -0.81 -0.54 0.35 1317
0.03 -0.00 5.34 -1.34 8.92 -0.76 -0.51 0.47 1324
0.03 -0.00 5.43 -1.30 9.79 -0.73 -0.42 0.61 1330
0.03 -0.00 5.49 -1.31 9.54 -0.72 -0.32 0.73 1336
0.05 -0.00 5.52 -1.29 9.93 -0.72 -0.21 0.85 1343
0.03 -0.00 5.37 -1.34 10.19 -0.74 -0.10 0.96 1349
0.02 -0.00 5.06 -1.47 10.48 -0.79 0.02 1.05 1355
0.04 0.00 4.89 -1.56 10.81 -0.85 0.10 1.13 1361
0.03 -0.00 4.77 -1.76 11.06 -0.92 0.20 1.20 1368
0.03 -0.00 4.57 -2.00 10.94 -1.00 0.30 1.25 1374
0.03 -0.00 4.22 -2.34 10.64 -1.06 0.36 1.29 1381
0.04 -0.00 3.79 -2.78 10.29 -1.11 0.40 1.32 1387
0.03 -0.00 3.52 -3.14 9.99 -1.12 0.41 1.32 1393
0.02 -0.00 3.37 -3.40 9.83 -1.10 0.41 1.30 1399
0.04 -0.00 3.20 -3.56 9.72 -1.08 0.40 1.27 1405
0.04 -0.00 3.02 -3.59 9.52 -1.05 0.38 1.23 1412
0.03 -0.00 2.85 -3.52 9.40 -1.01 0.34 1.17 1418
0.02 -0.00 2.86 -3.56 9.79 -0.98 0.30 1.08 1424
0.02 -0.00 2.93 -3.63 9.15 -0.95 0.26 0.97 1430
0.04 -0.00 3.12 -3.70 9.16 -0.91 0.26 0.84 1436
0.03 -0.00 3.35 -3.70 9.51 -0.88 0.27 0.70 1443
0.03 -0.00 3.74 -3.72 10.14 -0.86 0.36 0.56 1449
0.04 0.00 4.11 -3.68 10.55 -0.86 0.42 0.44 1456
0.03 -0.00 4.13 -3.74 10.79 -0.90 0.53 0.35 1462
0.04 -0.00 4.09 -3.93 10.94 -0.96 0.62 0.27 1468
0.03 -0.00 3.93 -4.18 11.04 -1.02 0.67 0.22 1474
0.04 -0.00 3.79 -4.68 10.75 -1.07 0.66 0.19 1481
0.03 -0.00 3.66 -5.19 10.28 -1.08 0.61 0.15 1487
0.03 -0.00 3.67 -5.68 9.75 -1.06 0.53 0.11 1494
0.03 -0.00 3.93 -6.23 9.47 -1.02 0.46 0.04 1500
0.04 -0.00 4.25 -6.59 9.30 -0.97 0.42 -0.05 1506
0.03 -0.00 4.46 -6.73 9.17 -0.89 0.42 -0.19 1512
0.03 -0.00 4.27 -6.78 8.81 -0.82 0.50 -0.30 1518
0.04 -0.00 3.75 -6.84 8.30 -0.75 0.63 -0.43 1524
0.03 -0.00 2.89 -6.86 7.79 -0.68 0.76 -0.54 1530
0.03 -0.00 2.07 -6.73 7.72 -0.59 0.81 -0.63 1538
0.03 -0.00 1.79 -6.37 7.74 -0.49 0.79 -0.70 1544
0.04 -0.00 2.14 -14.46 6.12 -0.37 0.74 -0.69 1550
0.04 -0.00 -2.88 -12.65 14.41 1.02 1.23 -0.33 1556
0.03 -0.00 -0.16 -4.42 2.10 0.99 0.83 -0.15 1562
0.03 -0.00 -1.22 -10.04 2.46 1.03 0.77 0.00 1568
0.04 -0.00 -5.70 -20.20 10.02 1.46 0.61 0.41 1574
0.04 -0.00 -10.94 -31.92 9.05 1.92 -1.39 0.73 1582
0.03 0.11 -7.84 -17.32 13.80 2.33 -1.86 0.80 1588
0.03 0.17 -17.32 -8.12 56.10 1.48 -1.31 0.43 1594
0.01 0.26 1.02 -0.54 12.35 -0.15 0.01 0.07 1600
0.04 0.26 -1.37 -0.89 12.58 -0.15 0.06 0.16 1607
0.02 0.31 -1.44 -0.00 10.92 -0.18 0.10 -0.06 1613
0.02 0.28 1.37 0.24 9.46 -0.12 0.06 -0.12 1619
0.03 0.27 3.05 -0.23 9.59 0.01 -0.04 0.01 1626
0.03 0.34 1.72 -0.44 10.16 0.05 -0.03 0.13 1632
0.02 0.36 0.55 -1.08 10.63 0.03 -0.02 0.12 1638
0.04 0.35 -0.04 -1.03 10.51 0.00 -0.00 0.07 1645
0.05 0.35 0.53 -0.64 9.84 0.00 0.02 0.06 1651
0.04 0.37 0.85 -0.72 9.87 -0.01 0.05 0.08 1657
0.05 0.40 0.71 -1.02 10.13 -0.02 0.06 0.09 1664
0.06 0.39 0.56 -0.95 10.10 -0.02 0.07 0.09 1670
0.06 0.37 0.68 -0.92 10.00 -0.01 0.08 0.08 1676
0.05 0.41 0.92 -0.87 9.91 -0.02 0.09 0.08 1683
0.05 0.40 0.90 -0.67 9.90 -0.01 0.08 0.07 1689
0.06 0.39 0.87 -0.69 10.04 -0.01 0.08 0.06 1695
0.05 0.38 0.83 -0.75 10.02 -0.01 0.07 0.05 1701
0.08 0.36 0.82 -0.83 9.95 -0.01 0.06 0.05 1708
0.08 0.38 0.70 -0.73 9.88 -0.01 0.05 0.05 1714
0.06 0.38 0.75 -0.83 10.04 -0.01 0.05 0.06 1720
0.07 0.39 0.68 -0.79 10.08 -0.02 0.04 0.07 1727
0.07 0.40 0.79 -0.83 10.07 -0.01 0.04 0.07 1733
0.05 0.40 0.85 -0.78 10.05 -0.02 0.03 0.08 1739
0.06 0.39 0.83 -0.72 9.89 -0.02 0.02 0.08 1745
0.07 0.39 0.83 -0.79 10.07 -0.01 0.02 0.07 1752
0.06 0.41 0.80 -0.77 10.03 -0.01 0.02 0.07 1759
0.06 0.41 0.79 -0.75 10.00 -0.00 0.02 0.07 1765
0.06 0.40 0.81 -0.76 10.08 0.00 0.02 0.07 1771
0.07 0.36 0.78 -0.72 10.05 0.00 0.01 0.07 1777
0.05 0.38 0.81 -0.76 10.00 0.00 0.01 0.07 1783
0.08 0.35 0.82 -0.80 10.00 0.00 0.01 0.07 1789
0.06 0.37 0.81 -0.79 9.99 -0.00 -0.00 0.07 1796
0.04 0.39 0.84 -0.78 9.98 -0.00 -0.00 0.07 1803
0.06 0.43 0.82 -0.75 9.98 -0.01 -0.00 0.07 1809
0.06 0.41 0.82 -0.77 9.99 -0.01 -0.01 0.07 1815
0.06 0.40 0.80 -0.72 9.98 -0.01 -0.01 0.06 1821
0.06 0.39 0.81 -0.77 10.02 -0.01 -0.00 0.06 1827
0.08 0.38 0.83 -0.74 9.96 -0.01 0.01 0.06 1833
0.06 0.36 0.84 -0.76 9.98 -0.01 0.00 0.06 1840
0.05 0.34 0.83 -0.76 9.95 -0.01 0.00 0.06 1847
0.04 0.39 0.85 -0.78 9.97 -0.01 0.00 0.06 1853
0.04 0.40 0.83 -0.75 9.93 -0.01 0.01 0.06 1859
0.04 0.38 0.86 -0.75 9.96 -0.01 0.01 0.05 1865
0.03 0.41 0.83 -0.78 9.97 -0.01 0.01 0.05 1871
0.05 0.36 0.83 -0.73 9.97 -0.01 0.01 0.05 1878
0.03 0.36 0.84 -0.77 9.97 -0.01 0.01 0.05 1884
0.03 0.37 0.87 -0.78 9.98 -0.01 0.01 0.05 1890
0.03 0.40 0.83 -0.79 9.99 -0.02 0.02 0.04 1897
0.04 0.37 0.82 -0.80 9.99 -0.01 0.02 0.05 1903
0.04 0.35 0.89 -0.78 9.98 -0.02 0.02 0.05 1909
0.03 0.34 0.87 -0.79 9.95 -0.02 0.02 0.05 1915
0.03 0.38 0.91 -0.78 9.98 -0.02 0.02 0.05 1922
0.04 0.37 0.88 -0.79 9.98 -0.03 0.01 0.04 1928
0.04 0.33 0.90 -0.79 9.97 -0.03 0.01 0.04 1934
0.04 0.37 0.90 -0.78 9.97 -0.03 0.01 0.04 1940
0.05 0.40 0.90 -0.75 9.97 -0.03 0.01 0.04 1947
0.05 0.42 0.90 -0.78 9.95 -0.03 -0.03 0.03 1953
0.04 0.41 0.94 -0.77 9.96 -0.03 -0.00 0.04 1959
0.04 0.41 0.93 -0.76 9.96 -0.03 -0.01 0.03 1966
0.03 0.43 0.93 -0.78 9.96 -0.03 -0.01 0.03 1972
0.03 0.44 0.91 -0.73 9.93 -0.03 -0.02 0.04 1978
0.02 0.48 0.92 -0.76 9.92 -0.03 -0.03 0.03 1984
0.04 0.53 0.93 -0.78 9.92 -0.03 -0.03 0.03 1991
0.03 0.49 0.95 -0.74 10.00 -0.03 -0.03 0.03 1997
0.03 0.49 0.91 -0.75 9.98 -0.02 -0.04 0.03 2003
0.04 0.50 0.89 -0.76 9.94 -0.02 -0.04 0.03 2010
0.03 0.46 0.93 -0.76 9.92 -0.01 -0.04 0.03 2016
0.04 0.44 0.91 -0.71 9.93 -0.01 -0.04 0.03 2022
0.04 0.46 0.94 -0.73 9.99 -0.01 -0.04 0.02 2028
0.04 0.48 0.92 -0.75 9.96 -0.01 -0.05 0.02 2035
0.03 0.47 0.89 -0.76 9.99 -0.01 -0.05 0.02 2041
0.02 0.47 0.93 -0.78 9.96 -0.01 -0.05 0.02 2048
0.04 0.48 0.88 -0.78 10.01 -0.02 -0.06 0.02 2054
0.04 0.48 0.91 -0.74 10.01 -0.02 -0.06 0.02 2060
0.02 0.50 0.90 -0.77 9.97 -0.02 -0.06 0.02 2066
0.03 0.49 0.91 -0.77 9.95 -0.02 -0.06 0.02 2073
0.04 0.49 0.88 -0.73 9.95 -0.02 -0.07 0.02 2079
0.04 0.49 0.91 -0.75 9.97 -0.01 -0.07 0.02 2085
0.03 0.52 0.90 -0.74 9.98 -0.01 -0.07 0.02 2092
0.05 0.52 0.87 -0.75 9.96 -0.01 -0.08 0.02 2098
0.04 0.50 0.87 -0.72 9.95 -0.01 -0.08 0.02 2104
0.03 0.51 0.88 -0.75 9.96 -0.01 -0.08 0.01 2110
0.05 0.51 0.84 -0.76 9.95 -0.01 -0.08 0.01 2116
0.04 0.50 0.84 -0.75 10.02 -0.01 -0.08 0.01 2123
0.04 0.50 0.85 -0.75 9.97 -0.01 -0.08 0.01 2129
0.04 0.51 0.86 -0.74 9.98 -0.01 -0.09 0.01 2136
0.06 0.50 0.91 -0.74 9.94 -0.01 -0.09 0.01 2142
0.03 0.49 0.87 -0.77 9.96 -0.01 -0.08 0.01 2148
0.03 0.49 0.83 -0.75 9.96 -0.01 -0.09 0.01 2154
0.05 0.49 0.86 -0.75 9.96 -0.01 -0.09 0.01 2161
0.04 0.47 0.86 -0.78 10.01 -0.01 -0.08 0.01 2167
0.04 0.45 0.85 -0.75 9.99 -0.01 -0.08 0.01 2173
0.04 0.49 0.81 -0.83 9.76 -0.00 -0.08 0.01 2180
0.06 0.45 0.88 -0.77 10.00 -0.01 -0.08 0.01 2186
0.05 0.42 0.83 -0.76 9.99 -0.00 -0.08 0.02 2192
0.05 0.42 0.83 -0.76 10.04 -0.00 -0.08 0.01 2198
0.07 0.46 0.84 -0.75 9.96 -0.00 -0.09 0.01 2205
0.05 0.43 0.82 -0.80 9.99 -0.00 -0.08 0.02 2211
0.04 0.42 0.84 -0.78 10.00 -0.00 -0.08 0.02 2217
0.07 0.41 0.81 -0.79 10.03 -0.00 -0.08 0.02 2224
0.08 0.41 0.80 -0.75 9.96 -0.00 -0.08 0.02 2230
0.08 0.41 0.81 -0.74 9.95 -0.00 -0.08 0.02 2236
0.07 0.43 0.82 -0.78 10.00 -0.00 -0.08 0.02 2243
0.07 0.39 0.79 -0.76 10.01 -0.00 -0.08 0.02 2249
0.08 0.33 0.80 -0.80 10.00 -0.00 -0.08 0.02 2255
0.09 0.34 0.80 -0.81 10.01 -0.00 -0.07 0.02 2262
0.08 0.33 0.78 -0.78 10.01 -0.00 -0.07 0.02 2268
0.07 0.34 0.76 -0.78 10.03 -0.00 -0.07 0.02 2274
0.06 0.35 0.79 -0.76 9.98 -0.00 -0.07 0.02 2281
0.08 0.33 0.81 -0.76 9.97 0.00 -0.10 0.02 2287
0.07 0.32 0.78 -0.79 10.04 -0.00 -0.07 0.02 2293
0.08 0.29 0.80 -0.79 10.02 -0.00 -0.06 0.02 2299
0.09 0.31 0.76 -0.79 10.02 -0.01 -0.06 0.02 2306
0.09 0.30 0.80 -0.77 10.03 -0.00 -0.06 0.02 2312
0.07 0.32 0.78 -0.76 10.00 -0.00 -0.06 0.02 2319
0.10 0.30 0.81 -0.76 10.04 0.00 -0.05 0.02 2325
0.09 0.28 0.78 -0.75 10.05 0.00 -0.05 0.02 2331
0.08 0.25 0.78 -0.76 10.03 0.01 -0.05 0.02 2337
0.08 0.23 0.78 -0.73 10.02 0.02 -0.05 0.01 2343
