Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
0.15 0.11 0.77 -0.90 9.91 -0.02 -0.05 0.08 751
0.16 0.12 0.78 -0.94 9.92 -0.02 -0.05 0.08 757
0.16 0.15 0.74 -0.90 9.92 -0.01 -0.05 0.09 763
0.15 0.15 0.76 -0.94 9.95 -0.01 -0.05 0.08 770
0.15 0.16 0.80 -0.91 9.97 -0.01 -0.05 0.08 776
0.14 0.15 0.76 -0.90 9.95 -0.00 -0.05 0.09 782
0.15 0.16 0.76 -0.91 9.93 -0.00 -0.05 0.09 788
0.17 0.16 0.77 -0.92 9.92 -0.00 -0.05 0.09 795
0.17 0.17 0.75 -0.91 9.86 -0.00 -0.04 0.09 801
0.18 0.16 0.76 -0.93 9.93 -0.01 -0.04 0.09 807
0.18 0.18 0.77 -0.95 9.88 -0.01 -0.04 0.08 814
0.18 0.18 0.76 -0.91 9.89 -0.01 -0.04 0.08 820
0.19 0.16 0.76 -0.92 9.93 -0.01 -0.04 0.09 826
0.20 0.16 0.76 -0.92 9.90 -0.01 -0.04 0.09 832
0.18 0.18 0.76 -0.90 9.90 -0.01 -0.04 0.09 838
0.18 0.20 0.78 -0.91 9.93 -0.01 -0.05 0.09 844
0.20 0.18 0.76 -0.90 9.93 -0.01 -0.04 0.08 850
0.20 0.18 0.80 -0.91 9.97 -0.01 -0.04 0.08 857
0.21 0.17 0.79 -0.92 9.91 -0.01 -0.04 0.08 863
0.20 0.18 0.73 -0.98 9.92 -0.01 -0.04 0.08 870
0.22 0.20 0.75 -0.95 9.93 -0.01 -0.04 0.09 876
0.21 0.21 0.76 -0.90 9.91 -0.01 -0.04 0.09 882
0.20 0.18 0.76 -0.94 9.94 -0.01 -0.03 0.09 888
0.19 0.19 0.77 -0.90 9.98 -0.01 -0.03 0.09 894
0.20 0.21 0.76 -0.91 9.97 -0.01 -0.03 0.08 901
0.22 0.18 0.74 -0.92 9.97 -0.00 -0.03 0.08 907
0.22 0.16 0.75 -0.89 9.97 0.00 -0.03 0.08 913
0.20 0.16 0.79 -0.90 9.92 0.00 -0.03 0.09 919
0.18 0.14 0.78 -0.93 9.90 0.00 -0.03 0.08 925
0.21 0.14 0.76 -0.89 9.93 0.00 -0.03 0.08 931
0.19 0.12 0.79 -0.90 9.92 -0.00 -0.03 0.08 937
0.20 0.10 0.77 -0.92 9.93 -0.00 -0.03 0.08 945
0.19 0.12 0.75 -0.92 9.92 -0.00 -0.03 0.08 951
0.19 0.11 0.76 -0.92 9.88 -0.01 -0.02 0.08 957
0.19 0.10 0.73 -0.94 9.93 -0.01 -0.02 0.07 963
0.19 0.10 0.78 -0.91 9.87 -0.01 -0.02 0.08 969
0.17 0.09 0.77 -0.90 9.90 -0.01 -0.02 0.08 975
0.18 0.10 0.78 -0.93 9.94 -0.01 -0.03 0.09 982
0.19 0.12 0.79 -0.92 9.94 -0.00 -0.02 0.09 988
0.19 0.10 0.76 -0.92 9.92 -0.00 -0.02 0.09 994
0.19 0.08 1.23 -0.62 9.87 -0.00 -0.02 0.09 1000
0.19 0.08 0.78 -0.91 10.00 -0.00 -0.03 0.08 1006
0.18 0.06 0.76 -0.94 9.94 -0.00 -0.03 0.09 1013
0.17 0.06 0.75 -0.90 9.94 -0.00 -0.03 0.08 1019
0.16 0.06 0.76 -0.89 9.92 0.00 -0.03 0.09 1026
0.16 0.08 0.76 -0.91 9.88 0.00 -0.03 0.08 1032
0.16 0.06 0.81 -0.93 9.92 -0.00 -0.03 0.08 1038
0.16 0.05 0.78 -0.94 9.94 -0.00 -0.03 0.08 1044
0.15 0.05 0.77 -0.95 9.93 -0.00 -0.03 0.08 1050
0.16 0.07 0.82 -0.93 9.87 -0.01 -0.03 0.08 1056
0.15 0.05 0.79 -0.94 9.91 -0.01 -0.04 0.08 1063
0.16 0.05 0.81 -0.90 9.94 -0.01 -0.03 0.08 1070
0.16 0.06 0.74 -0.95 9.85 -0.01 -0.03 0.08 1076
0.16 0.06 0.79 -0.95 9.96 -0.01 -0.03 0.08 1082
0.15 0.07 0.76 -0.91 9.99 -0.01 -0.04 0.08 1088
0.12 0.07 0.74 -0.92 9.89 -0.02 -0.03 0.09 1094
0.12 0.09 0.79 -0.91 9.84 -0.02 -0.04 0.08 1100
0.14 0.10 0.79 -0.92 9.96 -0.02 -0.03 0.08 1106
0.12 0.10 0.80 -0.90 9.91 -0.02 -0.03 0.08 1114
0.14 0.14 0.78 -0.92 9.92 -0.02 -0.03 0.08 1120
0.13 0.17 0.79 -0.93 9.94 -0.02 -0.03 0.09 1126
0.13 0.15 0.79 -0.93 9.93 -0.02 -0.03 0.08 1132
0.11 0.14 0.80 -0.91 9.95 -0.02 -0.04 0.08 1138
0.10 0.15 0.75 -0.89 9.94 -0.02 -0.04 0.08 1144
0.11 0.14 0.79 -0.93 9.95 -0.02 -0.04 0.08 1150
0.08 0.12 0.77 -0.93 9.96 -0.02 -0.04 0.08 1158
0.08 0.15 0.76 -0.98 9.94 -0.03 -0.04 0.07 1164
0.08 0.17 0.75 -0.97 9.96 -0.03 -0.03 0.07 1170
0.07 0.18 0.78 -0.97 9.93 -0.03 -0.04 0.07 1176
0.05 0.24 0.76 -0.94 9.84 -0.04 -0.03 0.08 1182
0.05 0.22 0.83 -0.86 9.93 -0.04 -0.02 0.07 1188
0.05 0.28 0.81 -0.83 10.00 -0.03 -0.02 0.08 1195
0.03 0.29 0.81 -0.81 9.94 -0.01 -0.03 0.07 1202
0.04 0.29 1.05 -0.83 9.77 -0.01 -0.03 0.07 1208
0.04 0.27 0.86 -0.89 9.90 0.01 -0.04 0.07 1214
0.04 0.23 0.81 -0.91 9.92 0.01 -0.04 0.07 1220
0.04 0.20 0.78 -0.92 9.90 0.01 -0.04 0.06 1226
0.05 0.18 0.79 -0.94 9.92 0.01 -0.03 0.07 1232
0.05 0.11 0.78 -0.96 9.96 0.00 -0.03 0.07 1239
0.05 0.10 0.80 -1.01 9.89 0.01 -0.03 0.07 1246
0.05 0.09 0.81 -0.98 9.93 0.01 -0.03 0.07 1252
0.06 0.09 0.76 -1.02 10.02 -0.01 -0.03 0.03 1258
0.04 0.07 0.84 -1.02 9.87 -0.01 -0.03 0.06 1264
0.04 0.08 0.86 -1.00 9.91 -0.01 -0.03 0.06 1270
0.04 0.09 0.83 -1.01 9.94 -0.02 -0.04 0.06 1276
0.05 0.10 0.84 -0.96 9.94 -0.02 -0.04 0.06 1283
0.04 0.09 0.84 -0.99 9.93 -0.02 -0.04 0.06 1290
0.04 0.10 0.79 -0.94 9.87 -0.02 -0.04 0.06 1296
0.05 0.11 0.85 -0.91 9.91 -0.02 -0.00 0.06 1302
0.04 0.10 0.84 -0.90 9.96 -0.01 -0.03 0.06 1308
0.03 0.10 0.86 -0.90 9.97 -0.00 -0.04 0.07 1314
0.04 0.10 0.85 -0.90 9.92 0.01 -0.05 0.07 1320
0.05 0.07 0.86 -0.95 9.94 0.02 -0.05 0.07 1327
0.04 0.06 0.86 -1.01 9.94 0.02 -0.06 0.07 1333
0.04 0.04 0.82 -0.93 9.97 0.02 -0.06 0.07 1340
0.05 0.05 0.81 -1.00 9.95 0.02 -0.06 0.07 1346
0.05 0.05 0.83 -1.00 9.92 0.03 -0.06 0.03 1352
0.05 0.04 0.81 -0.96 9.93 0.03 -0.06 0.06 1358
0.05 0.04 0.83 -0.97 9.91 0.02 -0.06 0.06 1364
0.07 0.01 0.80 -0.91 9.88 0.02 -0.06 0.06 1371
0.06 0.02 0.82 -0.97 9.91 0.02 -0.06 0.06 1377
0.04 0.03 0.84 -0.71 9.78 0.02 -0.07 0.05 1383
0.05 0.04 0.82 -0.99 9.96 0.01 -0.06 0.06 1389
0.05 0.01 0.84 -1.01 9.99 0.01 -0.06 0.06 1396
0.05 0.00 0.83 -0.97 9.92 0.01 -0.07 0.05 1402
0.04 0.01 0.87 -0.99 9.94 0.01 -0.07 0.05 1409
0.05 0.02 0.83 -0.99 9.95 0.01 -0.07 0.05 1415
0.05 0.02 0.82 -1.01 9.97 0.01 -0.07 0.05 1421
0.05 0.01 0.82 -0.98 9.97 0.01 -0.08 0.05 1427
0.05 0.02 0.83 -1.02 10.00 0.01 -0.07 0.05 1433
0.06 0.01 0.79 -1.02 9.93 0.01 -0.07 0.05 1439
0.05 -0.01 0.81 -1.03 9.99 0.01 -0.07 0.05 1446
0.05 0.00 0.83 -0.99 9.98 0.02 -0.07 0.05 1453
0.06 -0.01 0.81 -1.01 9.98 0.01 -0.07 0.05 1459
0.06 0.00 0.79 -1.02 9.95 0.02 -0.07 0.04 1465
0.05 -0.00 0.78 -1.05 9.92 0.01 -0.07 0.04 1471
0.06 0.00 0.80 -1.04 9.96 0.01 -0.07 0.04 1477
0.06 -0.00 0.81 -1.05 9.94 0.01 -0.07 0.04 1483
0.07 -0.00 0.78 -1.05 9.95 0.01 -0.07 0.04 1489
0.06 -0.01 0.80 -1.04 9.91 0.00 -0.06 0.04 1496
0.06 -0.01 0.72 -1.09 9.95 -0.03 -0.06 0.04 1502
0.06 -0.00 0.77 -1.06 9.99 -0.00 -0.06 0.05 1509
0.08 0.00 0.76 -1.05 9.98 -0.00 -0.06 0.05 1515
0.07 -0.00 0.75 -1.03 9.98 -0.01 -0.05 0.05 1521
0.06 -0.01 0.78 -1.03 9.97 -0.01 -0.05 0.05 1527
0.06 -0.00 0.79 -1.00 9.96 -0.01 -0.05 0.05 1533
0.08 0.01 0.79 -1.06 9.99 -0.01 -0.05 0.05 1540
0.07 -0.00 0.77 -1.02 10.00 -0.01 -0.05 0.05 1546
0.05 0.01 0.74 -1.04 9.98 -0.01 -0.06 0.05 1552
0.06 0.01 0.78 -1.04 9.93 -0.00 -0.05 0.05 1559
0.07 0.00 0.75 -1.05 9.92 -0.01 -0.05 0.05 1565
0.08 -0.01 0.76 -1.03 9.94 -0.00 -0.05 0.05 1571
0.06 0.00 0.76 -1.03 9.98 -0.01 -0.05 0.05 1577
0.07 0.00 0.75 -1.03 9.94 -0.01 -0.05 0.05 1584
0.07 -0.01 0.79 -1.07 9.98 -0.00 -0.05 0.05 1590
0.07 -0.01 0.80 -1.02 9.98 0.00 -0.05 0.05 1596
0.06 -0.01 0.79 -1.03 9.99 -0.00 -0.05 0.05 1602
0.07 -0.00 0.81 -1.03 9.98 0.00 -0.05 0.05 1608
0.09 0.00 0.80 -1.04 10.00 0.00 -0.05 0.05 1614
0.07 -0.01 0.81 -1.05 9.93 0.00 -0.05 0.05 1622
0.06 -0.01 0.79 -1.04 9.94 0.00 -0.04 0.04 1628
0.07 -0.01 0.79 -1.06 9.97 0.00 -0.05 0.04 1634
0.08 -0.01 0.78 -1.07 9.96 0.00 -0.05 0.04 1640
0.06 0.01 0.81 -1.06 10.01 0.01 -0.05 0.04 1646
0.05 0.00 0.80 -1.12 9.98 0.01 -0.04 0.05 1652
0.06 0.00 0.75 -0.92 9.93 0.01 -0.03 0.05 1658
0.06 0.02 0.73 -1.13 10.02 0.01 -0.04 0.05 1665
0.06 0.02 0.69 -1.08 9.99 0.02 -0.02 0.05 1671
0.05 0.00 0.84 -1.18 10.03 0.02 -0.01 0.06 1678
0.07 0.02 0.44 -1.04 10.47 0.04 -0.02 0.09 1684
0.07 0.00 0.70 -1.22 10.32 0.07 0.02 0.11 1690
0.05 -0.01 0.11 -1.20 10.63 0.12 0.10 0.11 1696
0.06 0.02 0.31 -1.22 11.00 0.20 0.22 0.14 1702
0.06 -0.01 -0.82 -1.63 9.74 0.26 0.32 0.19 1709
0.05 -0.00 -0.20 -2.13 11.04 0.29 0.30 0.33 1715
0.06 -0.01 0.05 -2.34 11.26 0.39 0.33 0.45 1722
0.08 -0.01 -0.02 -1.96 11.12 0.44 0.43 0.54 1728
0.07 -0.01 -0.10 -2.09 10.80 0.51 0.47 0.64 1734
0.05 -0.01 -0.12 -2.11 10.77 0.55 0.53 0.76 1740
0.08 0.01 -0.34 -2.24 10.78 0.59 0.58 0.83 1746
0.06 -0.01 -0.52 -2.44 10.83 0.65 0.61 0.95 1753
0.06 -0.01 -0.55 -2.68 10.71 0.70 0.64 1.08 1760
0.07 -0.00 -0.45 -2.88 10.69 0.77 0.66 1.21 1766
0.07 -0.01 -0.37 -2.19 11.04 0.80 0.69 1.34 1772
0.06 -0.01 0.32 -1.96 11.29 0.77 0.75 1.40 1778
0.06 -0.01 0.39 -1.68 11.24 0.77 0.85 1.42 1784
0.07 -0.01 0.64 -1.42 11.30 0.71 0.94 1.41 1790
0.06 -0.01 1.17 -1.35 10.93 0.63 1.08 1.37 1798
0.06 -0.01 1.30 -1.38 10.69 0.56 1.19 1.32 1804
0.08 -0.01 1.41 -1.33 9.86 0.52 1.29 1.26 1810
0.07 -0.00 1.38 -1.70 10.04 0.49 1.33 1.19 1816
0.06 -0.00 1.36 -2.04 9.83 0.50 1.33 1.09 1822
0.07 0.01 1.07 -2.16 9.54 0.52 1.30 0.96 1828
0.07 -0.01 0.48 -2.58 9.26 0.55 1.21 0.78 1835
0.07 -0.01 -0.82 -3.55 9.25 0.59 1.08 0.54 1842
0.07 -0.01 -2.34 -4.37 9.42 0.65 0.92 0.20 1848
0.08 -0.00 -3.89 -4.41 9.29 0.70 0.66 -0.20 1854
0.07 -0.01 -4.73 -4.51 9.45 0.71 0.35 -0.53 1860
0.07 -0.01 -5.65 -4.97 9.84 0.70 0.03 -0.89 1866
0.07 -0.01 -5.91 -4.95 10.69 0.70 -0.28 -1.30 1872
0.07 -0.01 -5.68 -4.90 9.94 0.71 -0.58 -1.70 1879
0.07 -0.01 -6.53 -4.95 9.88 0.72 -0.87 -2.08 1885
0.06 -0.01 -8.00 -5.22 9.82 0.74 -1.19 -2.46 1892
0.07 0.00 -7.15 -4.39 10.17 0.78 -1.48 -2.86 1898
0.07 -0.01 -6.26 -3.87 10.75 0.79 -1.87 -3.09 1904
0.06 -0.01 -5.01 -3.44 11.48 0.76 -2.25 -3.21 1910
0.07 0.00 -4.08 -3.27 11.89 0.70 -2.50 -3.24 1916
0.07 -0.01 -2.90 -3.14 13.20 0.63 -2.63 -3.24 1923
0.06 -0.00 4.19 -2.53 11.91 0.61 -2.65 -3.09 1930
0.08 0.00 3.08 -2.08 15.32 0.40 -2.20 -2.66 1936
0.08 -0.01 4.62 -0.20 13.04 0.14 -1.55 -2.47 1942
0.06 0.00 1.44 -0.80 12.72 -0.03 -1.28 -2.43 1948
0.07 0.00 2.30 -1.27 9.48 -0.00 -1.37 -2.53 1954
0.06 0.00 -0.39 -2.00 11.03 -0.00 -1.42 -2.52 1961
0.05 -0.00 -4.71 -2.05 12.21 -0.02 -1.35 -2.49 1968
0.07 -0.00 -3.96 -1.52 10.34 -0.01 -1.46 -2.45 1974
0.07 -0.00 -1.53 -1.66 9.73 -0.02 -1.56 -2.39 1980
0.06 -0.00 -0.74 -1.86 10.22 -0.05 -1.64 -2.29 1986
0.08 -0.00 -0.53 -1.93 10.22 -0.07 -1.69 -2.16 1993
0.06 -0.01 -0.10 -1.90 10.18 -0.06 -1.73 -2.06 1999
0.06 0.00 0.08 -2.09 9.87 -0.02 -1.74 -1.92 2006
0.07 0.00 0.18 -2.19 9.66 0.05 -1.73 -1.76 2012
0.07 -0.01 0.27 -2.25 9.48 0.15 -1.72 -1.61 2018
0.07 -0.01 0.25 -2.32 9.35 0.24 -1.70 -1.46 2024
0.07 -0.01 0.30 -2.36 9.35 0.34 -1.67 -1.31 2030
0.09 -0.01 0.39 -2.38 9.43 0.44 -1.64 -1.18 2037
0.08 -0.01 0.56 -2.37 9.35 0.54 -1.60 -1.04 2043
0.07 -0.01 0.68 -2.40 9.34 0.61 -1.57 -0.96 2050
0.08 0.01 0.83 -2.44 9.40 0.69 -1.49 -0.86 2056
0.09 0.00 4.91 -2.76 9.12 0.75 -1.37 -0.63 2062
0.09 -0.01 3.90 -1.98 11.73 0.69 -0.78 -0.42 2068
0.08 -0.00 2.84 -1.23 11.54 0.54 -0.50 -0.33 2074
0.09 -0.00 3.40 -2.32 11.75 0.52 -0.32 -0.21 2081
0.09 -0.01 1.43 -2.23 11.42 0.47 -0.34 -0.10 2087
0.09 -0.00 -0.31 -2.05 11.00 0.45 -0.44 -0.03 2094
0.09 0.00 0.24 -2.18 10.27 0.42 -0.58 0.01 2100
0.09 -0.01 -0.59 -2.14 10.23 0.39 -0.73 0.02 2106
0.09 0.00 -0.40 -2.22 10.13 0.36 -0.84 0.01 2113
0.10 0.00 -0.10 -2.15 9.89 0.32 -0.88 -0.02 2119
0.09 -0.00 -0.01 -2.24 9.73 0.31 -0.87 -0.08 2125
0.08 -0.00 -0.17 -2.23 9.52 0.28 -0.80 -0.15 2131
0.10 -0.00 -0.86 -2.44 9.56 0.27 -0.73 -0.26 2138
0.08 -0.01 -0.81 -2.62 9.67 0.28 -0.68 -0.37 2144
0.08 -0.01 -0.47 -2.62 9.83 0.26 -0.60 -0.48 2150
0.09 -0.01 -0.34 -2.40 9.86 0.24 -0.57 -0.59 2157
0.10 -0.01 -0.19 -2.22 9.85 0.20 -0.49 -0.69 2163
0.08 -0.01 -0.20 -2.13 9.88 0.15 -0.41 -0.80 2169
0.08 -0.01 -0.26 -2.04 9.85 0.11 -0.34 -0.89 2176
0.08 -0.01 -0.20 -1.90 9.81 0.06 -0.26 -0.98 2182
0.10 -0.01 -0.15 -1.82 9.66 0.01 -0.17 -1.05 2188
0.09 -0.01 -0.18 -1.69 9.53 -0.04 -0.14 -1.11 2194
0.08 -0.01 -0.20 -1.63 9.47 -0.08 -0.09 -1.16 2200
0.08 -0.01 -0.21 -1.56 9.36 -0.10 -0.08 -1.20 2206
0.10 -0.01 -0.21 -1.53 9.14 -0.12 -0.09 -1.23 2212
0.09 0.00 -0.10 -1.48 9.04 -0.13 -0.11 -1.25 2220
0.08 0.01 0.02 -1.50 8.94 -0.14 -0.16 -1.26 2226
0.08 0.01 0.19 -1.52 8.94 -0.13 -0.21 -1.26 2232
0.08 0.00 0.42 -1.58 8.97 -0.12 -0.25 -1.25 2238
0.08 -0.00 0.69 -1.59 9.00 -0.10 -0.30 -1.23 2244
0.09 0.01 0.98 -1.57 8.98 -0.07 -0.33 -1.20 2250
0.09 -0.00 1.35 -1.57 8.92 -0.05 -0.34 -1.15 2257
0.09 -0.01 1.63 -1.56 8.96 -0.02 -0.34 -1.10 2264
0.08 -0.01 1.89 -1.48 8.88 0.01 -0.30 -1.03 2270
0.09 0.01 2.14 -1.46 8.88 0.07 -0.25 -0.94 2276
0.09 -0.00 2.29 -1.46 9.02 0.06 -0.16 -0.84 2282
0.08 0.00 2.47 -1.46 9.43 0.07 -0.02 -0.73 2288
0.08 0.02 2.85 -1.39 9.69 0.06 0.13 -0.62 2294
0.09 0.01 3.02 -1.27 9.82 0.01 0.35 -0.47 2300
0.08 -0.01 2.85 -1.19 10.15 -0.06 0.60 -0.37 2308
0.08 0.00 2.35 -1.08 10.80 -0.18 0.83 -0.21 2314
0.10 0.00 1.77 -1.02 11.51 -0.33 1.02 -0.03 2320
0.09 -0.01 -2.37 -2.67 14.38 -0.52 1.21 0.08 2326
