Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
0.07 0.00 -1.78 -0.83 10.14 0.25 -2.31 -0.49 467
0.06 -0.01 -1.30 -0.91 10.17 0.23 -2.35 -0.65 474
0.05 0.00 -0.86 -1.09 10.04 0.22 -2.37 -0.78 480
0.07 0.02 -0.31 -1.24 9.97 0.21 -2.36 -0.89 486
0.06 0.01 0.02 -1.31 9.87 0.20 -2.33 -0.99 492
0.06 -0.01 0.49 -1.40 9.80 0.19 -2.26 -1.10 498
0.05 0.00 0.89 -1.42 9.63 0.19 -2.14 -1.13 504
0.06 -0.01 1.25 -1.50 9.49 0.18 -1.94 -1.19 510
0.06 -0.01 1.50 -1.59 9.37 0.18 -1.69 -1.22 517
0.06 -0.01 1.62 -1.71 9.19 0.17 -1.45 -1.24 523
0.05 -0.00 1.74 -1.77 9.03 0.17 -1.14 -1.24 529
0.06 -0.01 1.81 -1.86 8.95 0.18 -0.84 -1.22 535
0.06 -0.00 1.83 -1.88 8.89 0.18 -0.57 -1.19 542
0.07 -0.01 1.77 -1.95 8.88 0.19 -0.34 -1.15 548
0.06 -0.01 1.77 -2.06 8.88 0.21 -0.20 -1.10 555
0.06 -0.01 1.82 -2.21 8.71 0.23 -0.08 -1.01 561
0.07 -0.00 1.82 -2.28 7.98 0.25 0.01 -0.95 567
0.08 -0.01 1.82 -2.37 8.50 0.27 0.08 -0.86 573
0.06 -0.01 1.85 -2.53 8.52 0.29 0.14 -0.76 579
0.06 -0.01 1.86 -2.76 8.60 0.31 0.17 -0.66 585
0.05 -0.01 1.93 -2.88 8.64 0.34 0.19 -0.54 591
0.06 -0.01 1.92 -3.04 8.73 0.37 0.20 -0.46 598
0.07 -0.01 1.95 -3.18 8.87 0.39 0.20 -0.34 604
0.07 -0.01 1.94 -3.28 8.92 0.41 0.19 -0.21 610
0.07 -0.01 1.98 -3.34 8.95 0.42 0.19 -0.07 616
0.07 -0.01 2.03 -3.39 8.90 0.44 0.18 0.05 622
0.07 -0.01 2.10 -3.41 8.91 0.43 0.18 0.18 628
0.07 -0.00 2.15 -3.42 8.86 0.43 0.20 0.32 634
0.07 -0.01 2.18 -3.46 8.92 0.41 0.23 0.44 641
0.07 -0.01 2.18 -3.53 8.98 0.39 0.28 0.56 647
0.07 -0.01 2.09 -3.48 9.05 0.37 0.33 0.66 653
0.07 -0.01 1.95 -3.52 9.15 0.34 0.37 0.77 660
0.07 -0.00 1.80 -3.46 9.36 0.29 0.38 0.87 666
0.07 -0.01 1.46 -3.44 9.64 0.24 0.36 0.97 672
0.07 -0.00 -4.20 -8.28 13.31 0.24 0.31 0.88 678
0.05 0.01 -0.52 -4.32 11.73 0.03 0.25 0.77 685
0.07 0.01 -2.46 -4.13 9.81 -0.21 0.09 0.74 691
0.06 -0.00 -1.76 -2.50 9.91 -0.38 0.07 0.67 697
0.06 -0.01 -1.33 -2.17 8.07 -0.60 0.00 0.66 703
0.05 0.00 -0.88 -3.09 8.42 -0.74 -0.08 0.71 709
0.06 0.02 -0.18 -3.28 9.33 -0.86 -0.18 0.79 715
0.07 0.00 0.38 -3.58 9.76 -0.91 -0.26 0.90 721
0.06 0.00 1.40 -3.58 10.34 -0.92 -0.27 0.99 729
0.05 0.00 1.69 -4.19 10.01 -0.93 -0.23 1.12 735
0.06 0.01 2.34 -3.74 10.02 -0.95 -0.14 1.23 741
0.06 0.01 2.49 -2.97 9.30 -1.02 -0.07 1.34 747
0.07 -0.00 2.34 -2.83 8.55 -1.07 0.01 1.43 753
0.06 0.01 2.41 -3.20 8.25 -1.09 0.10 1.50 759
0.07 0.01 2.53 -3.50 8.40 -1.08 0.13 1.54 765
0.06 0.00 2.65 -3.61 8.52 -1.03 0.21 1.57 772
0.06 -0.01 2.97 -3.70 8.96 -0.95 0.30 1.57 778
0.06 0.00 3.45 -3.73 9.35 -0.88 0.45 1.57 785
0.08 0.01 3.89 -3.57 9.45 -0.86 0.63 1.56 791
0.08 -0.00 4.00 -3.42 9.35 -0.86 0.80 1.55 797
0.08 -0.01 3.80 -3.22 9.39 -0.86 0.99 1.55 803
0.07 -0.00 3.48 -3.24 9.31 -0.87 1.14 1.55 809
0.07 0.01 3.02 -3.34 9.25 -0.84 1.21 1.55 816
0.08 0.01 2.49 -3.45 9.18 -0.77 1.20 1.55 822
0.08 0.00 2.07 -3.49 9.18 -0.74 1.15 1.54 828
0.08 0.00 1.98 -3.47 9.35 -0.65 1.09 1.53 834
0.08 -0.00 1.98 -3.45 9.45 -0.57 1.01 1.52 840
0.09 -0.00 2.00 -3.30 9.60 -0.51 0.94 1.52 847
0.07 0.00 2.09 -3.07 9.77 -0.48 0.90 1.51 854
0.07 -0.00 2.31 -2.84 9.97 -0.46 0.88 1.51 860
0.07 0.00 2.60 -2.71 10.19 -0.46 0.92 1.52 866
0.08 -0.00 2.74 -2.64 10.27 -0.48 1.00 1.52 872
0.07 -0.01 1.55 -3.35 9.83 -0.49 1.06 1.53 878
0.06 0.01 2.59 -2.70 12.84 -0.52 1.26 1.44 884
0.08 0.02 2.05 -2.13 11.23 -0.64 1.35 1.42 890
0.07 0.01 1.40 -2.67 9.98 -0.61 1.42 1.41 897
0.07 -0.00 1.37 -2.93 10.27 -0.57 1.41 1.40 904
0.06 0.01 1.19 -2.77 10.55 -0.54 1.32 1.39 910
0.07 -0.01 -0.34 -4.16 10.59 -0.53 1.23 1.35 916
0.07 -0.00 1.09 -2.67 11.91 -0.54 1.10 1.19 922
0.06 -0.01 0.03 -2.17 10.54 -0.69 0.97 1.08 928
0.07 0.02 0.00 -2.59 9.64 -0.70 0.87 0.96 934
0.08 -0.00 0.21 -3.07 10.01 -0.74 0.76 0.79 941
0.08 0.00 0.32 -2.92 9.41 -0.75 0.67 0.57 947
0.07 -0.00 0.62 -3.06 9.99 -0.78 0.60 0.32 954
0.08 0.01 0.66 -3.29 10.61 -0.82 0.60 0.05 960
0.09 0.00 0.91 -3.42 11.01 -0.88 0.68 -0.21 966
0.09 -0.01 1.22 -3.36 11.28 -0.93 0.87 -0.39 972
0.08 0.00 1.06 -3.59 11.79 -0.98 1.09 -0.56 978
0.08 0.01 0.25 -3.64 12.58 -1.06 1.28 -0.67 985
0.07 -0.00 -0.18 -2.99 11.83 -1.13 1.38 -0.73 991
0.05 -0.01 -0.20 -3.03 11.55 -1.18 1.38 -0.75 998
0.06 -0.00 -2.09 -3.40 11.24 -1.24 1.13 -0.82 1004
0.06 -0.01 -0.81 -2.42 10.36 -1.23 0.88 -0.81 1010
0.07 -0.01 -0.11 -3.55 9.82 -1.21 0.78 -0.79 1016
0.06 -0.01 -0.64 -4.68 9.98 -1.16 0.65 -0.80 1022
0.07 -0.00 -0.53 -3.53 10.33 -1.11 0.43 -0.88 1029
0.06 -0.01 0.76 -3.12 9.68 -1.05 0.35 -0.88 1035
0.05 -0.00 -0.71 -5.47 10.77 -1.01 0.45 -0.89 1042
0.06 0.00 -3.86 -5.03 8.75 -1.01 0.50 -0.92 1048
0.05 -0.01 -1.11 -2.34 8.90 -1.01 0.21 -1.01 1054
0.06 -0.01 -5.12 -5.63 9.50 -0.97 0.02 -1.01 1060
0.05 -0.01 -13.26 -6.41 10.14 -0.75 -1.00 -0.80 1067
0.06 -0.01 -7.94 -8.86 9.18 -0.43 -1.33 -0.51 1073
0.05 0.00 -6.31 -7.42 4.66 -0.37 -1.90 -0.35 1079
0.05 0.00 -6.07 -9.15 5.52 -0.17 -2.26 -0.29 1086
0.06 -0.01 -11.42 -40.73 2.89 0.16 -2.56 -0.10 1092
0.04 -0.00 -12.70 -31.99 37.02 0.83 -2.07 0.47 1098
0.05 0.05 -8.21 -8.41 16.45 -0.01 -0.92 0.32 1104
0.05 0.17 -3.10 -1.97 4.56 -0.23 -0.02 0.09 1111
0.04 0.24 -1.50 -1.33 12.49 -0.44 -0.06 -0.03 1118
0.03 0.44 0.20 -1.06 10.87 -0.27 -0.05 -0.04 1124
0.04 0.55 1.13 -1.17 10.28 -0.14 0.01 0.01 1130
0.03 0.59 1.83 -0.67 9.86 -0.12 0.09 0.08 1136
0.03 0.71 1.40 -0.38 9.91 -0.09 0.09 0.09 1142
0.04 0.72 0.95 -0.48 10.11 -0.06 0.05 0.07 1149
0.03 0.76 0.76 -0.58 10.07 -0.02 0.00 0.05 1156
0.04 0.71 0.87 -0.78 10.03 -0.00 -0.03 0.04 1162
0.08 0.71 0.81 -0.88 10.00 -0.00 -0.04 0.04 1168
0.08 0.66 0.52 -0.91 9.96 -0.00 -0.04 0.04 1174
0.09 0.64 0.40 -0.93 9.94 -0.02 -0.03 0.05 1180
0.12 0.62 0.44 -0.96 9.91 -0.03 -0.01 0.06 1187
0.11 0.61 0.74 -1.22 9.94 -0.04 -0.01 0.08 1193
0.12 0.61 0.68 -0.87 9.90 -0.05 -0.02 0.07 1200
0.14 0.62 0.66 -0.81 9.93 -0.06 -0.03 0.08 1206
0.17 0.62 0.87 -0.89 9.97 -0.05 -0.03 0.07 1212
0.16 0.60 0.63 -0.79 9.96 -0.05 -0.04 0.10 1218
0.14 0.62 0.65 -0.84 9.98 -0.05 -0.04 0.06 1224
0.23 0.64 0.60 -0.83 9.99 -0.05 -0.04 0.08 1231
0.21 0.66 0.56 -0.84 9.98 -0.05 -0.04 0.08 1238
0.24 0.69 0.56 -0.79 9.98 -0.04 -0.03 0.08 1244
0.23 0.70 0.55 -0.79 9.97 -0.04 -0.03 0.09 1250
0.24 0.69 0.61 -0.80 9.94 -0.04 -0.03 0.09 1256
0.25 0.66 0.64 -0.80 9.97 -0.03 -0.07 0.10 1262
0.24 0.71 0.55 -0.77 9.87 -0.02 -0.03 0.09 1268
0.24 0.72 0.66 -0.80 9.99 -0.02 -0.03 0.10 1275
0.24 0.71 0.65 -0.78 9.96 -0.01 -0.03 0.10 1282
0.24 0.72 0.59 -0.80 9.96 -0.00 -0.04 0.10 1288
0.28 0.70 0.63 -0.79 9.94 -0.01 -0.04 0.09 1294
0.27 0.67 0.59 -0.79 9.93 -0.01 -0.04 0.10 1300
0.26 0.66 0.58 -0.75 9.92 -0.01 -0.03 0.10 1306
0.27 0.67 0.59 -0.76 9.97 -0.01 -0.03 0.10 1312
0.29 0.67 0.61 -0.78 9.96 -0.01 -0.03 0.10 1319
0.28 0.66 0.59 -0.77 10.02 -0.01 -0.03 0.09 1326
0.28 0.68 0.60 -0.76 9.94 -0.01 -0.03 0.10 1332
0.28 0.68 0.59 -0.79 9.94 -0.01 -0.03 0.10 1338
0.29 0.68 0.61 -0.79 9.96 -0.01 -0.03 0.10 1344
0.28 0.69 0.58 -0.77 9.95 -0.01 -0.03 0.11 1350
0.30 0.70 0.59 -0.81 9.96 -0.01 -0.03 0.10 1357
0.29 0.69 0.65 -0.75 9.96 -0.01 -0.03 0.10 1363
0.27 0.70 0.61 -0.79 9.92 -0.01 -0.03 0.11 1370
0.27 0.72 0.63 -0.78 9.94 -0.01 -0.03 0.10 1376
0.26 0.72 0.63 -0.74 9.92 -0.01 -0.03 0.11 1382
0.25 0.73 0.64 -0.74 9.95 -0.00 -0.03 0.10 1388
0.24 0.75 0.62 -0.80 9.95 -0.01 -0.03 0.10 1394
0.26 0.74 0.62 -0.76 9.92 -0.01 -0.03 0.11 1401
0.24 0.74 0.61 -0.77 9.95 -0.01 -0.03 0.11 1408
0.24 0.75 0.61 -0.81 9.94 -0.01 -0.03 0.11 1414
0.25 0.77 0.60 -0.75 9.96 -0.01 -0.03 0.11 1420
0.23 0.78 0.60 -0.77 9.89 -0.01 -0.03 0.11 1426
0.22 0.77 0.61 -0.75 9.98 -0.01 -0.03 0.11 1432
0.22 0.79 0.61 -0.78 9.90 -0.01 -0.03 0.11 1438
0.22 0.79 0.61 -0.77 9.96 -0.01 -0.03 0.12 1445
0.20 0.77 0.62 -0.75 9.96 -0.01 -0.03 0.12 1452
0.20 0.76 0.62 -0.78 9.97 -0.01 -0.03 0.12 1458
0.20 0.82 0.61 -0.76 9.95 -0.01 -0.03 0.12 1464
0.21 0.80 0.64 -0.78 9.96 -0.01 -0.03 0.12 1470
0.19 0.84 0.61 -0.77 9.93 -0.01 -0.03 0.12 1476
0.22 0.83 0.63 -0.75 9.92 -0.00 -0.04 0.11 1483
0.20 0.84 0.63 -0.78 9.96 -0.00 -0.04 0.12 1489
0.20 0.86 0.63 -0.76 9.95 -0.01 -0.04 0.11 1496
0.21 0.89 0.62 -0.76 9.94 -0.01 -0.04 0.11 1502
0.20 0.93 0.58 -0.77 9.94 -0.01 -0.04 0.11 1508
0.20 0.91 0.63 -0.75 9.93 -0.01 -0.04 0.11 1514
0.19 0.88 0.61 -0.76 9.92 -0.01 -0.04 0.11 1520
0.21 0.88 0.64 -0.75 9.92 -0.01 -0.04 0.11 1527
0.19 0.90 0.63 -0.79 9.98 -0.01 -0.04 0.11 1533
0.18 0.92 0.62 -0.80 9.93 -0.01 -0.04 0.11 1540
0.16 0.93 0.62 -0.77 9.91 -0.01 -0.04 0.11 1546
0.15 0.94 0.60 -0.78 9.94 -0.01 -0.03 0.11 1552
0.12 0.94 0.59 -0.75 9.92 -0.01 -0.04 0.11 1558
0.14 0.96 0.62 -0.75 9.90 -0.01 -0.03 0.11 1565
0.14 0.93 0.62 -0.74 9.93 -0.01 -0.03 0.11 1571
0.13 0.93 0.62 -0.76 9.95 -0.01 -0.04 0.11 1577
0.13 0.97 0.61 -0.75 9.92 -0.01 -0.04 0.11 1584
0.14 0.97 0.63 -0.76 9.90 -0.01 -0.04 0.11 1590
0.14 0.97 0.63 -0.77 9.94 -0.01 -0.05 0.10 1596
0.13 0.98 0.63 -0.77 9.94 -0.01 -0.05 0.11 1603
0.13 1.00 0.58 -0.77 9.93 -0.01 -0.05 0.10 1609
0.13 0.99 0.60 -0.74 9.93 -0.01 -0.05 0.12 1615
0.12 1.00 0.62 -0.75 9.91 -0.01 -0.04 0.11 1622
0.13 1.00 0.61 -0.78 9.95 -0.01 -0.04 0.12 1628
0.14 1.01 0.60 -0.79 9.92 -0.01 -0.04 0.11 1634
0.14 0.98 0.61 -0.79 9.92 -0.00 -0.04 0.12 1640
0.14 1.02 0.63 -0.75 9.91 -0.01 -0.04 0.12 1647
0.14 1.07 0.65 -0.76 9.90 -0.01 -0.04 0.11 1653
0.13 1.06 0.61 -0.77 9.90 -0.01 -0.04 0.11 1659
0.12 1.04 0.63 -0.77 9.85 -0.01 -0.04 0.11 1666
0.13 1.06 0.64 -0.76 9.91 -0.01 -0.05 0.11 1672
0.12 1.07 0.62 -0.75 9.89 -0.01 -0.05 0.11 1678
0.11 1.07 0.60 -0.74 9.88 -0.02 -0.05 0.11 1685
0.13 1.09 0.65 -0.75 9.91 -0.01 -0.06 0.11 1691
0.13 1.11 0.59 -0.75 9.97 -0.01 -0.06 0.11 1697
0.14 1.09 0.58 -0.75 9.93 -0.01 -0.06 0.11 1703
0.15 1.09 0.54 -0.74 9.95 -0.01 -0.06 0.11 1710
0.15 1.09 0.59 -0.75 9.94 -0.01 -0.06 0.11 1716
0.16 1.09 0.58 -0.78 9.96 -0.01 -0.05 0.11 1722
0.15 1.09 0.59 -0.77 9.96 -0.01 -0.06 0.11 1729
0.18 1.09 0.62 -0.75 9.94 -0.01 -0.06 0.10 1735
0.16 1.10 0.57 -0.78 9.93 -0.01 -0.06 0.11 1741
0.16 1.12 0.62 -0.78 9.93 -0.01 -0.05 0.10 1747
0.17 1.11 0.60 -0.74 9.91 -0.01 -0.06 0.10 1754
0.17 1.09 0.59 -0.75 9.96 -0.01 -0.06 0.10 1760
0.16 1.11 0.63 -0.74 9.91 -0.02 -0.06 0.10 1767
0.17 1.13 1.21 -0.74 9.98 -0.01 -0.06 0.10 1773
0.17 1.12 0.60 -0.72 9.98 -0.01 -0.07 0.10 1779
0.18 1.08 0.61 -0.72 10.03 -0.01 -0.07 0.09 1785
0.18 1.10 0.67 -0.75 9.88 -0.01 -0.07 0.10 1792
0.19 1.12 0.60 -0.76 9.97 -0.01 -0.08 0.10 1798
0.18 1.10 0.56 -0.76 9.95 -0.01 -0.07 0.09 1804
0.18 1.10 0.59 -0.76 9.93 -0.01 -0.08 0.09 1811
0.20 1.12 0.63 -0.74 9.91 -0.01 -0.08 0.09 1817
0.20 1.11 0.64 -0.76 9.96 -0.01 -0.08 0.09 1823
0.20 1.10 0.00 -0.77 9.97 -0.01 -0.08 0.08 1829
0.22 1.10 0.60 -0.78 9.93 -0.01 -0.08 0.09 1836
0.23 1.10 0.57 -0.74 9.95 -0.01 -0.08 0.09 1842
0.24 1.11 0.57 -0.75 10.00 -0.00 -0.07 0.09 1849
0.26 1.12 0.58 -0.75 9.95 -0.00 -0.07 0.09 1855
0.28 1.11 0.57 -0.78 9.95 -0.01 -0.07 0.08 1861
0.27 1.10 0.59 -0.74 9.97 -0.00 -0.07 0.09 1867
0.30 1.10 0.57 -0.76 9.97 -0.00 -0.07 0.09 1873
0.33 1.10 0.58 -0.80 9.95 -0.00 -0.06 0.09 1880
0.32 1.10 0.57 -0.75 9.99 -0.00 -0.07 0.09 1886
0.33 1.08 0.60 -0.76 9.97 0.00 -0.06 0.09 1893
0.35 1.06 0.55 -0.74 9.96 0.00 -0.06 0.09 1899
0.39 1.04 0.54 -0.76 9.93 0.00 -0.06 0.09 1905
0.37 1.00 0.54 -0.77 9.95 -0.01 -0.06 0.08 1911
0.37 0.98 0.53 -0.79 9.91 -0.00 -0.06 0.08 1917
0.39 0.94 0.55 -0.77 9.91 -0.01 -0.06 0.09 1924
0.36 0.93 0.51 -0.77 9.96 -0.00 -0.06 0.08 1930
0.37 0.92 0.57 -0.76 9.92 -0.00 -0.05 0.08 1937
0.38 0.90 0.57 -0.75 9.87 -0.00 -0.06 0.08 1943
0.41 0.89 0.54 -0.76 9.93 -0.00 -0.05 0.08 1949
0.40 0.89 0.56 -0.75 9.94 -0.00 -0.05 0.08 1955
0.40 0.91 0.55 -0.76 9.98 0.00 -0.04 0.08 1961
0.42 0.90 0.52 -0.77 9.96 0.00 -0.05 0.09 1968
0.44 0.83 0.57 -0.73 9.95 0.00 -0.04 0.08 1974
0.46 0.77 0.55 -0.78 9.96 0.01 -0.04 0.08 1980
0.46 0.74 0.57 -0.77 9.99 0.01 -0.04 0.08 1987
0.51 0.71 0.56 -0.79 9.90 0.01 -0.04 0.09 1993
0.50 0.69 0.53 -0.75 9.96 0.01 -0.03 0.09 1999
0.51 0.66 0.53 -0.72 9.99 0.01 -0.03 0.08 2006
0.55 0.63 0.57 -0.78 9.94 0.01 -0.03 0.09 2012
0.54 0.63 0.53 -0.78 9.96 0.01 -0.03 0.09 2018
0.54 0.62 0.56 -0.77 9.99 0.01 -0.03 0.09 2024
0.55 0.55 0.56 -0.73 9.95 0.01 -0.03 0.09 2031
0.56 0.59 0.56 -0.79 9.93 0.01 -0.03 0.09 2037
0.55 0.54 0.54 -0.78 9.94 0.01 -0.03 0.09 2043
0.56 0.51 0.54 -0.76 9.97 0.01 -0.03 0.09 2050
0.59 0.53 0.56 -0.79 9.98 0.01 -0.03 0.08 2056
0.61 0.46 0.58 -0.80 9.95 0.01 -0.02 0.09 2062
0.61 0.44 0.53 -0.78 9.96 0.01 -0.03 0.09 2068
0.61 0.43 0.55 -0.79 9.94 0.01 -0.02 0.09 2075
0.62 0.43 0.57 -0.77 9.96 0.01 -0.03 0.09 2081
0.64 0.30 0.59 -0.77 9.98 0.02 -0.03 0.09 2087
0.64 0.32 0.57 -0.81 9.97 0.01 -0.03 0.09 2094
0.67 0.28 0.58 -0.80 10.01 0.01 -0.03 0.09 2100
0.69 0.27 0.57 -0.76 9.98 0.01 -0.03 0.09 2106
0.69 0.26 0.57 -0.80 9.95 0.01 -0.03 0.08 2112
0.71 0.28 0.56 -0.77 9.94 0.01 -0.04 0.08 2119
0.73 0.21 0.58 -0.80 9.96 0.01 -0.03 0.09 2125
0.74 0.19 0.57 -0.78 9.97 0.01 -0.03 0.09 2131
0.73 0.21 0.56 -0.80 9.96 0.01 -0.02 0.09 2138
0.74 0.20 0.56 -0.81 9.96 0.02 -0.02 0.09 2144
0.73 0.16 0.55 -0.80 10.02 0.02 -0.03 0.10 2150
0.72 0.16 0.57 -0.82 9.97 0.02 -0.02 0.09 2156
0.75 0.15 0.56 -0.81 9.93 0.02 -0.02 0.09 2163
0.76 0.09 0.58 -0.86 9.95 0.02 -0.02 0.09 2169
0.78 0.09 0.60 -0.84 9.97 0.02 -0.02 0.09 2176
0.80 0.07 0.56 -0.81 9.96 0.02 -0.02 0.08 2182
0.82 0.11 0.59 -0.81 9.94 0.03 -0.02 0.08 2188
0.82 0.06 0.56 -0.80 9.96 0.03 -0.01 0.09 2194
0.83 0.05 0.58 -0.84 9.96 0.03 -0.01 0.08 2200
0.84 0.04 0.62 -0.83 9.93 0.03 -0.01 0.09 2207
0.85 0.04 0.60 -0.82 9.96 0.03 -0.01 0.08 2213
0.85 0.02 0.57 -0.83 9.92 0.03 -0.01 0.08 2220
0.85 0.06 0.63 -0.89 9.91 0.03 -0.01 0.09 2226
0.86 0.03 0.59 -0.80 9.87 0.03 -0.00 0.08 2232
0.85 0.01 1.16 -0.89 9.93 0.02 0.03 0.09 2238
0.83 -0.01 0.58 -0.87 9.94 0.01 0.00 0.08 2244
0.82 0.00 0.57 -0.85 9.96 0.01 0.01 0.08 2250
0.82 -0.01 0.59 -0.85 10.00 0.02 0.01 0.09 2257
0.81 0.01 0.56 -0.84 9.98 0.02 0.01 0.09 2264
0.81 0.00 0.68 -0.90 10.00 0.02 0.01 0.08 2270
0.82 0.02 0.63 -0.70 10.18 0.03 0.01 0.07 2276
0.80 0.00 0.68 -0.86 9.92 0.03 0.00 0.07 2282
0.81 -0.01 0.66 -0.90 9.93 0.04 0.00 0.06 2288
0.83 -0.00 0.72 -0.88 9.97 0.04 0.00 0.05 2294
0.83 -0.01 0.67 -0.88 9.92 0.04 0.00 0.04 2301
0.82 -0.03 0.65 -0.86 9.94 0.04 0.01 0.04 2308
0.84 -0.02 0.62 -0.88 9.95 0.04 0.01 0.03 2314
0.85 -0.03 0.64 -0.92 9.92 0.03 0.01 0.03 2320
0.86 -0.03 0.74 -0.95 10.04 0.02 -0.00 0.04 2326
0.86 -0.04 0.67 -0.93 9.87 0.03 0.01 0.02 2332
0.85 -0.03 0.69 -0.93 9.91 0.03 0.00 0.02 2338
0.85 -0.04 0.62 -0.90 9.94 0.02 0.00 0.02 2345
