Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
0.04 0.59 1.14 -0.20 9.20 0.46 -0.27 -0.09 1340
0.04 0.61 1.11 -0.22 9.18 0.52 -0.31 -0.10 1347
0.04 0.58 1.09 -0.26 9.13 0.59 -0.35 -0.11 1353
0.05 0.61 1.06 -0.29 9.15 0.66 -0.40 -0.12 1359
0.04 0.57 1.04 -0.35 9.18 0.76 -0.47 -0.14 1366
0.03 0.57 1.00 -0.45 9.19 0.80 -0.53 -0.15 1372
0.05 0.57 1.04 -0.57 9.21 0.88 -0.57 -0.16 1378
0.05 0.56 1.09 -0.56 9.28 0.96 -0.62 -0.18 1385
0.03 0.55 1.01 -0.79 9.69 1.05 -0.67 -0.18 1391
0.04 0.52 1.14 -1.00 10.24 1.12 -0.71 -0.18 1397
0.04 0.48 -2.79 -4.58 38.70 0.79 -1.42 -0.20 1403
0.05 0.49 1.50 -1.84 11.61 0.17 -0.48 -0.02 1410
0.06 0.51 0.66 -1.84 11.40 0.08 -0.24 0.00 1417
0.05 0.53 0.35 -2.08 10.79 0.02 -0.11 0.01 1423
0.04 0.54 0.36 -1.56 10.29 -0.00 -0.05 0.01 1429
0.06 0.54 0.57 -1.14 10.06 -0.01 -0.03 0.02 1435
0.06 0.50 0.52 -1.05 10.13 -0.02 -0.00 0.02 1441
0.05 0.51 0.60 -1.05 9.97 -0.03 0.00 0.01 1447
0.06 0.51 0.71 -1.05 10.02 -0.02 -0.00 0.01 1455
0.05 0.49 0.78 -1.10 9.99 -0.02 -0.00 0.01 1461
0.05 0.46 0.77 -1.09 9.95 -0.02 -0.01 0.01 1467
0.05 0.43 0.74 -1.08 9.97 -0.01 -0.02 0.02 1473
0.06 0.43 0.69 -1.06 9.96 -0.01 -0.03 0.01 1479
0.06 0.42 0.68 -1.06 9.97 -0.00 -0.04 0.01 1485
0.04 0.44 0.67 -1.06 9.99 0.03 -0.04 0.01 1491
0.05 0.43 0.69 -1.03 10.02 0.00 -0.05 0.01 1499
0.06 0.41 0.68 -1.03 9.95 0.00 -0.05 0.01 1505
0.06 0.40 0.65 -1.07 9.99 0.00 -0.05 0.01 1511
0.06 0.41 0.69 -1.06 10.03 0.01 -0.05 0.01 1517
0.06 0.43 0.67 -1.14 10.09 -0.00 -0.04 0.01 1523
0.05 0.43 0.59 -1.21 10.16 -0.02 -0.02 0.01 1529
0.05 0.46 0.59 -1.18 10.24 -0.04 0.01 0.01 1536
0.06 0.50 0.65 -1.14 10.41 -0.06 0.05 0.02 1543
0.04 0.50 0.61 -1.10 10.47 -0.09 0.11 0.02 1549
0.03 0.60 0.30 -1.03 10.94 -0.16 0.20 0.02 1555
0.04 0.64 0.34 -1.66 12.09 -0.20 0.33 0.01 1561
0.03 0.66 0.12 -1.78 15.34 -0.43 0.29 -0.02 1567
0.04 0.66 0.46 -1.58 13.04 -0.77 0.41 -0.02 1574
0.04 0.72 0.70 -1.50 12.34 -0.96 0.51 -0.01 1581
0.04 0.69 0.95 -1.38 12.09 -1.10 0.56 0.01 1587
0.03 0.74 1.11 -1.24 11.41 -1.21 0.60 0.04 1593
0.03 0.71 1.15 -1.20 10.97 -1.25 0.62 0.06 1599
0.02 0.76 1.08 -0.86 10.68 -1.26 0.58 0.06 1606
0.02 0.77 1.24 -0.67 10.28 -1.26 0.54 0.06 1612
0.03 0.67 1.32 -0.63 9.88 -1.24 0.49 0.07 1618
0.02 0.64 1.33 -0.31 9.74 -1.19 0.43 0.07 1625
0.04 0.57 1.34 -0.26 9.32 -1.14 0.39 0.08 1631
0.04 0.60 1.29 -0.11 9.11 -1.07 0.34 0.07 1638
0.03 0.57 1.23 0.06 9.06 -1.02 0.30 0.07 1644
0.04 0.52 1.27 0.15 9.04 -0.95 0.26 0.06 1650
0.03 0.54 1.31 0.27 9.01 -0.89 0.24 0.06 1656
0.03 0.50 1.37 0.29 9.02 -0.84 0.22 0.06 1662
0.02 0.49 1.32 0.35 9.04 -0.77 0.20 0.05 1669
0.02 0.54 1.33 0.43 8.88 -0.70 0.17 0.05 1675
0.04 0.44 1.30 0.51 8.77 -0.62 0.15 0.05 1682
0.03 0.47 1.31 0.55 8.65 -0.55 0.13 0.05 1688
0.02 0.50 1.38 0.54 8.66 -0.48 0.10 0.04 1694
0.04 0.43 1.30 0.62 8.78 -0.41 0.08 0.03 1700
0.03 0.44 1.36 0.63 8.84 -0.34 0.06 0.03 1707
0.02 0.45 1.37 1.22 8.97 -0.28 0.04 0.02 1713
0.03 0.48 1.35 0.65 9.05 -0.21 0.02 0.02 1719
0.03 0.46 1.31 0.63 9.05 -0.15 0.01 0.02 1726
0.03 0.45 1.32 0.63 9.02 -0.08 -0.00 0.01 1732
0.03 0.47 1.33 0.66 8.86 -0.02 -0.02 0.00 1738
0.04 0.48 1.33 0.68 8.75 0.09 -0.03 -0.00 1744
0.03 0.48 1.35 0.71 8.44 0.15 -0.04 -0.01 1751
0.02 0.49 1.29 0.79 8.39 0.24 -0.06 -0.01 1757
0.03 0.49 1.19 0.75 8.27 0.34 -0.08 -0.02 1763
0.02 0.49 1.15 0.75 8.21 0.44 -0.11 -0.04 1770
0.02 0.50 1.01 0.75 8.08 0.55 -0.17 -0.06 1776
0.03 0.48 1.02 0.76 7.75 0.69 -0.23 -0.09 1782
0.03 0.48 1.08 0.81 7.38 0.84 -0.29 -0.12 1788
0.03 0.48 1.10 0.75 7.14 1.00 -0.34 -0.14 1795
0.03 0.49 1.20 0.73 6.92 1.18 -0.40 -0.17 1801
0.04 0.51 1.16 0.52 6.96 1.34 -0.47 -0.18 1807
0.03 0.54 0.62 0.37 7.26 1.55 -0.54 -0.20 1814
0.03 0.51 0.92 0.23 7.81 1.74 -0.66 -0.24 1820
0.04 0.56 0.55 0.07 8.80 1.90 -0.84 -0.33 1826
0.02 0.58 0.51 -0.38 10.13 2.00 -1.03 -0.38 1832
0.02 0.58 0.66 -0.93 11.81 2.07 -1.20 -0.46 1839
0.04 0.54 1.09 -1.43 12.30 2.10 -1.24 -0.50 1846
0.04 0.52 1.56 -2.39 13.75 2.10 -1.22 -0.47 1852
0.04 0.49 1.42 -2.57 21.44 0.51 -0.99 -0.18 1858
0.04 0.53 1.43 -0.91 9.07 0.07 -0.07 0.02 1864
0.05 0.51 -0.06 -3.64 10.44 0.05 -0.06 -0.00 1870
0.05 0.54 0.16 -2.36 10.67 -0.01 -0.03 0.02 1878
0.05 0.57 0.26 -1.44 10.08 -0.03 -0.02 0.02 1884
0.05 0.52 0.40 -0.90 9.92 -0.04 -0.01 0.03 1890
0.05 0.52 0.40 -1.07 10.01 -0.06 -0.01 0.02 1896
0.07 0.51 0.42 -1.20 10.22 -0.07 0.01 0.01 1902
0.05 0.50 0.73 -1.05 10.26 -0.08 0.06 0.01 1908
0.04 0.49 0.74 -1.14 10.28 -0.08 0.10 0.01 1915
0.06 0.52 0.70 -1.18 10.17 -0.08 0.12 0.02 1922
0.04 0.51 0.75 -1.14 9.97 -0.08 0.13 0.02 1928
0.04 0.51 0.71 -1.13 10.01 -0.08 0.13 0.01 1934
0.05 0.50 0.74 -1.03 9.92 -0.07 0.11 0.00 1940
0.02 0.50 0.74 -0.97 9.84 -0.06 0.09 -0.00 1946
0.02 0.48 0.84 -0.95 9.81 -0.06 0.06 -0.01 1953
0.03 0.50 0.87 -0.98 9.70 -0.04 0.00 -0.00 1959
0.04 0.49 0.89 -0.96 9.68 -0.02 0.01 0.00 1966
0.04 0.48 0.86 -0.93 9.75 0.00 -0.03 0.01 1972
0.03 0.48 0.84 -0.98 9.80 0.02 -0.07 0.00 1978
0.04 0.49 0.82 -0.99 9.86 0.04 -0.10 0.00 1984
0.04 0.47 0.83 -1.03 9.91 0.04 -0.13 -0.00 1990
0.04 0.48 0.78 -1.07 9.99 0.05 -0.14 -0.00 1996
0.04 0.48 0.74 -1.07 10.09 0.05 -0.15 0.00 2003
0.04 0.48 0.74 -1.09 10.09 0.05 -0.15 0.00 2010
0.03 0.48 0.72 -1.07 10.11 0.05 -0.14 0.00 2016
0.03 0.48 0.71 -1.11 10.14 0.03 -0.13 0.01 2022
0.04 0.46 0.69 -1.07 10.08 0.04 -0.11 0.01 2028
0.03 0.46 0.68 -1.12 10.13 0.03 -0.10 0.01 2035
0.03 0.48 0.67 -1.04 10.04 0.02 -0.10 0.01 2041
0.04 0.44 0.67 -1.13 10.03 0.02 -0.09 0.01 2048
0.04 0.39 0.67 -1.09 10.12 0.02 -0.08 0.01 2054
0.04 0.39 0.67 -1.09 10.07 0.02 -0.07 0.01 2060
0.04 0.38 0.71 -1.06 10.03 0.01 -0.07 0.01 2066
0.04 0.36 0.66 -1.09 10.08 0.01 -0.06 0.02 2073
0.04 0.33 0.66 -1.15 9.98 0.01 -0.05 0.01 2079
0.05 0.37 0.68 -1.13 10.00 0.01 -0.04 0.01 2085
0.04 0.32 0.62 -1.10 10.02 0.01 -0.04 0.01 2092
0.04 0.31 0.64 -1.14 10.02 0.00 -0.04 0.01 2098
0.05 0.30 0.65 -1.11 9.99 0.01 -0.04 0.01 2104
0.04 0.31 0.66 -1.12 9.97 0.00 -0.03 0.01 2111
0.02 0.33 0.65 -1.14 10.03 -0.00 -0.04 0.01 2117
0.05 0.31 0.64 -1.10 10.02 0.00 -0.04 0.01 2123
0.05 0.31 0.69 -1.12 10.00 0.00 -0.03 0.01 2129
0.04 0.29 0.69 -1.11 10.03 0.03 -0.04 0.01 2136
0.05 0.30 0.71 -1.11 10.01 0.00 -0.03 0.01 2142
0.05 0.31 0.66 -1.13 10.00 -0.00 -0.04 0.01 2149
0.04 0.30 0.65 -1.10 10.05 -0.00 -0.03 0.01 2155
0.05 0.28 0.66 -1.09 10.04 -0.00 -0.04 0.01 2161
0.05 0.29 0.67 -1.12 10.04 -0.00 -0.03 0.01 2167
0.04 0.27 0.68 -1.09 9.99 -0.01 -0.03 0.01 2173
0.04 0.29 0.65 -1.11 10.04 -0.01 -0.03 0.01 2181
0.04 0.28 0.67 -1.11 10.01 -0.00 -0.03 0.01 2187
0.04 0.26 0.64 -1.12 10.05 -0.00 -0.03 0.01 2193
0.04 0.27 0.66 -1.14 10.03 -0.01 -0.03 0.01 2199
0.04 0.30 0.67 -1.13 10.06 -0.01 -0.03 0.01 2205
0.04 0.28 0.71 -1.11 10.00 -0.01 -0.03 0.01 2211
0.04 0.30 0.68 -1.10 10.00 -0.01 -0.03 0.01 2219
0.04 0.30 0.68 -1.11 10.04 -0.01 -0.04 0.01 2225
0.04 0.28 0.63 -1.11 10.03 -0.01 -0.03 0.01 2231
0.05 0.30 0.67 -1.12 10.00 -0.00 -0.04 0.01 2237
0.05 0.30 0.64 -1.10 9.99 -0.01 -0.04 0.01 2243
0.04 0.29 0.66 -1.13 9.99 -0.01 -0.04 0.01 2249
0.04 0.29 0.65 -1.12 10.03 -0.01 -0.03 0.01 2256
0.06 0.29 0.64 -1.13 10.00 -0.02 -0.03 0.01 2263
0.04 0.31 0.66 -1.12 10.01 -0.02 -0.03 0.01 2269
0.05 0.31 0.66 -1.14 10.01 -0.02 -0.03 0.01 2275
0.06 0.30 0.63 -1.09 10.05 -0.03 -0.03 0.01 2281
0.04 0.31 0.65 -1.11 10.03 -0.02 -0.03 0.01 2288
0.04 0.30 0.64 -1.09 10.00 -0.02 -0.03 0.01 2294
0.05 0.31 0.67 -1.10 9.99 -0.02 -0.03 0.01 2300
0.04 0.32 0.65 -1.10 10.03 -0.02 -0.03 0.01 2307
0.04 0.33 0.64 -1.05 10.02 -0.02 -0.03 0.01 2313
0.06 0.33 0.63 -1.08 10.02 -0.03 -0.02 0.01 2319
0.04 0.35 0.64 -1.09 10.03 -0.04 -0.02 0.01 2326
0.04 0.37 0.64 -1.09 10.12 -0.04 -0.00 0.01 2332
0.05 0.40 0.64 -1.11 10.10 -0.04 0.01 0.01 2338
0.04 0.38 0.68 -1.08 10.04 -0.04 0.02 0.00 2344
0.04 0.40 0.63 -1.14 10.10 -0.05 0.03 0.00 2351
0.05 0.41 0.67 -1.14 10.12 -0.05 0.04 0.00 2358
