Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
0.04 -0.00 -2.53 -1.98 10.43 -0.29 1.37 0.01 547
0.04 -0.00 -2.80 -1.68 10.89 -0.22 1.36 0.05 553
0.04 -0.00 -3.12 -1.33 11.51 -0.17 1.34 0.09 560
0.03 -0.00 -3.28 -0.90 12.10 -0.17 1.32 0.15 566
0.03 0.00 -3.54 -0.60 12.36 -0.20 1.28 0.20 573
0.04 -0.00 -3.87 -0.36 12.56 -0.28 1.20 0.28 579
0.04 -0.00 -3.96 -0.20 12.60 -0.38 1.08 0.37 585
0.03 -0.00 -3.96 -0.09 12.40 -0.49 0.92 0.47 591
0.03 -0.00 -3.71 -0.03 11.87 -0.57 0.75 0.58 598
0.05 -0.00 -3.31 -0.11 11.37 -0.65 0.62 0.69 604
0.04 -0.00 -2.78 -0.24 10.98 -0.70 0.49 0.78 610
0.03 -0.00 -2.30 -0.43 10.64 -0.72 0.42 0.87 616
0.04 -0.00 -1.93 -0.64 10.41 -0.71 0.40 0.94 622
0.04 -0.00 -1.67 -0.97 10.16 -0.69 0.43 0.98 628
0.04 -0.00 -1.58 -1.27 10.06 -0.66 0.46 0.99 634
0.04 -0.00 -1.58 -1.54 10.08 -0.63 0.49 0.98 642
0.04 -0.00 -1.68 -1.63 10.07 -0.61 0.51 0.98 648
0.03 -0.00 -1.72 -1.67 10.07 -0.58 0.50 0.98 654
0.04 -0.00 -1.74 -1.77 10.15 -0.58 0.48 0.97 660
0.04 -0.00 -1.73 -2.11 10.04 -0.57 0.45 0.96 666
0.02 -0.00 -1.65 -2.56 10.08 -0.56 0.42 0.94 672
0.04 -0.00 -1.54 -2.95 10.18 -0.54 0.41 0.91 678
0.04 -0.00 -1.48 -3.22 10.14 -0.53 0.44 0.88 685
0.03 -0.00 -1.47 -3.49 9.98 -0.51 0.47 0.83 691
0.03 -0.00 -1.52 -3.74 9.86 -0.50 0.50 0.79 697
0.04 -0.00 -1.64 -3.83 9.81 -0.48 0.53 0.76 703
0.04 -0.00 -1.74 -3.99 9.71 -0.46 0.55 0.74 709
0.04 -0.00 -1.86 -4.01 9.50 -0.44 0.55 0.73 715
0.04 -0.00 -1.97 -4.03 9.38 -0.42 0.54 0.73 721
0.04 -0.00 -2.14 -4.09 9.24 -0.38 0.51 0.73 729
0.03 -0.00 -2.33 -4.11 9.01 -0.36 0.47 0.72 735
0.04 0.00 -2.51 -4.15 8.88 -0.33 0.45 0.71 741
0.03 -0.00 -2.61 -4.18 8.78 -0.29 0.41 0.68 747
0.03 -0.00 -2.70 -4.22 8.64 -0.26 0.38 0.66 753
0.04 -0.00 -2.91 -4.19 8.37 -0.22 0.34 0.65 759
0.03 -0.00 -3.21 -4.03 8.06 -0.20 0.28 0.65 765
0.04 -0.00 -3.36 -3.70 7.47 -0.17 0.21 0.68 772
0.04 -0.00 -3.28 -3.30 6.94 -0.14 0.11 0.72 778
0.03 -0.00 -2.87 -2.68 6.18 -0.11 -0.01 0.80 784
0.04 -0.00 -2.22 -1.98 5.29 -0.07 -0.11 0.91 790
0.03 -0.00 -1.42 -1.25 4.38 -0.03 -0.18 1.07 796
0.04 0.01 -0.71 -0.51 3.45 0.04 -0.21 1.25 802
0.03 -0.00 0.37 -0.00 2.02 0.14 -0.19 1.44 808
0.03 -0.00 1.58 0.47 1.61 0.27 -0.15 1.71 815
0.03 -0.00 -4.58 -14.36 0.87 0.62 -0.53 2.03 821
0.02 -0.00 -12.60 -16.23 7.32 2.40 -4.16 2.33 827
0.03 0.12 -11.22 -22.26 1.69 2.45 -4.27 2.49 834
0.01 0.36 -78.45 -20.23 78.47 3.95 -3.82 2.10 840
0.03 0.52 -8.29 -14.36 22.74 -0.40 -0.33 0.31 846
0.01 0.66 0.08 -3.34 13.86 -0.24 -0.27 -0.18 852
0.02 0.62 0.64 0.93 9.52 0.08 -0.07 0.12 859
0.05 0.57 2.08 1.17 9.81 0.07 0.02 0.11 866
0.05 0.56 1.09 0.49 9.90 0.07 0.02 0.14 872
0.05 0.51 0.40 -1.74 10.49 0.10 0.01 0.18 878
0.07 0.49 0.56 -1.20 9.87 0.06 -0.04 0.14 884
0.08 0.50 1.38 -0.68 9.62 -0.01 -0.07 0.18 890
0.09 0.54 0.50 -1.32 10.08 -0.05 -0.03 0.13 897
0.07 0.58 0.13 -1.46 9.97 -0.07 -0.03 0.10 903
0.06 0.65 0.49 -1.24 9.94 -0.10 -0.02 0.08 909
0.06 0.71 0.63 -1.00 10.03 -0.12 -0.03 0.06 915
0.09 0.79 0.62 -0.87 10.23 -0.11 -0.02 0.05 922
0.09 0.79 0.59 -0.70 10.24 -0.08 -0.01 0.04 928
0.06 0.89 0.59 -0.63 10.06 -0.04 0.00 0.05 934
0.06 0.85 0.66 -0.76 10.01 -0.03 0.01 0.05 941
0.07 0.85 0.73 -0.78 10.03 -0.02 0.02 0.05 947
0.05 0.87 0.73 -0.86 10.04 -0.02 0.02 0.06 953
0.06 0.83 0.72 -0.86 9.96 -0.03 0.02 0.06 959
0.08 0.90 0.78 -0.86 9.99 -0.03 0.01 0.06 965
0.08 0.86 0.79 -0.82 9.94 -0.04 0.01 0.06 971
0.07 0.88 0.80 -0.82 10.03 -0.04 0.00 0.05 977
0.08 0.89 0.76 -0.79 10.07 -0.03 -0.00 0.05 985
0.07 0.89 0.75 -0.77 10.06 -0.02 -0.00 0.05 991
0.08 0.90 0.77 -0.79 10.06 -0.02 -0.00 0.05 997
0.07 0.92 0.73 -0.78 10.00 -0.02 -0.00 0.04 1003
0.07 0.90 0.77 -0.81 9.98 -0.02 0.00 0.04 1009
0.07 0.92 0.77 -0.82 10.03 -0.02 0.00 0.04 1015
0.07 0.90 0.77 -0.78 10.06 -0.02 0.00 0.04 1021
0.06 0.88 0.76 -0.82 10.01 -0.02 -0.00 0.04 1029
0.05 0.90 0.73 -0.80 10.02 -0.02 -0.00 0.04 1035
0.06 0.90 0.77 -0.80 10.01 -0.01 -0.00 0.03 1041
0.06 0.89 0.83 -0.79 10.08 -0.01 -0.00 0.03 1047
0.05 0.91 0.75 -0.76 10.00 -0.01 -0.00 0.03 1053
0.07 0.91 0.76 -0.79 10.00 -0.01 0.00 0.03 1059
0.05 0.94 0.73 -0.78 9.99 -0.01 -0.00 0.03 1067
0.04 0.93 0.80 -0.79 9.96 -0.01 -0.00 0.03 1073
0.06 0.93 0.79 -0.78 10.00 -0.01 -0.01 0.03 1079
0.05 0.96 0.80 -0.77 10.05 -0.01 -0.00 0.03 1085
0.04 0.95 0.77 -0.78 10.00 -0.01 -0.00 0.03 1091
0.04 0.96 0.78 -0.79 10.01 -0.01 -0.01 0.03 1097
0.06 0.96 0.81 -0.79 10.00 -0.01 -0.00 0.03 1104
0.04 0.96 0.77 -0.74 9.98 -0.01 -0.00 0.03 1111
0.04 0.96 0.81 -0.77 9.99 -0.01 -0.00 0.03 1117
0.06 0.94 0.78 -0.80 9.99 -0.00 0.00 0.02 1123
0.05 0.94 0.78 -0.81 10.03 -0.01 -0.00 0.03 1129
0.04 0.94 0.80 -0.81 9.99 -0.01 -0.00 0.03 1135
0.04 0.97 0.82 -0.79 9.95 -0.01 -0.00 0.03 1141
0.03 0.94 0.83 -0.79 9.99 -0.01 -0.01 0.03 1148
0.02 0.95 0.77 -0.74 9.97 -0.01 -0.01 0.02 1155
0.02 0.96 0.79 -0.80 9.98 -0.01 -0.01 0.02 1161
0.01 0.96 0.80 -0.76 10.00 -0.01 -0.01 0.02 1167
0.00 0.95 0.78 -0.77 9.97 -0.01 -0.01 0.02 1173
0.01 0.95 0.76 -0.79 9.97 -0.01 -0.01 0.02 1179
0.02 0.96 0.77 -0.80 9.95 -0.02 -0.01 0.02 1185
0.01 0.97 0.81 -0.78 9.94 -0.01 -0.00 0.02 1191
0.01 0.96 0.83 -0.77 10.02 -0.02 -0.00 0.02 1199
0.02 0.96 0.84 -0.77 10.00 -0.02 -0.01 0.02 1205
0.02 0.95 0.81 -0.82 10.00 -0.02 -0.01 0.02 1211
0.01 0.95 0.81 -0.76 9.99 -0.02 -0.01 0.02 1217
0.02 0.97 0.82 -0.78 10.02 -0.02 -0.00 0.02 1223
0.02 0.97 0.76 -0.76 9.96 -0.02 0.00 0.03 1229
0.01 0.97 0.78 -0.76 10.00 -0.01 0.01 0.03 1236
0.01 0.99 0.80 -0.74 9.96 -0.01 0.01 0.03 1243
0.02 1.01 0.82 -0.75 9.91 -0.01 0.01 0.02 1249
0.01 1.01 0.85 -0.73 10.01 -0.01 0.01 0.02 1255
0.01 0.99 0.82 -0.77 9.99 -0.01 0.00 0.03 1261
0.02 1.00 0.86 -0.74 9.96 -0.01 -0.00 0.03 1267
0.02 0.98 0.84 -0.77 9.96 -0.01 -0.01 0.03 1273
0.02 0.99 0.85 -0.78 9.98 -0.01 -0.01 0.03 1281
0.01 1.00 0.83 -0.76 9.97 -0.01 -0.01 0.03 1287
0.03 0.98 0.86 -0.77 10.03 -0.01 -0.02 0.03 1293
0.01 0.99 0.83 -0.73 9.98 -0.01 -0.02 0.03 1299
0.01 1.01 0.84 -0.75 10.01 -0.01 -0.02 0.03 1305
0.01 1.02 0.86 -0.76 10.00 -0.01 -0.02 0.03 1311
0.01 1.00 0.82 -0.76 9.99 -0.01 -0.02 0.03 1318
0.01 1.00 0.87 -0.76 9.98 -0.01 -0.03 0.03 1325
0.01 0.99 0.85 -0.73 9.97 -0.01 -0.03 0.03 1331
0.03 0.98 0.85 -0.75 9.97 -0.01 -0.03 0.03 1337
0.02 0.98 0.85 -0.75 9.98 -0.01 -0.04 0.03 1343
0.00 1.00 0.81 -0.78 10.05 -0.01 -0.04 0.03 1349
0.01 0.98 0.83 -0.73 10.00 -0.00 -0.04 0.03 1355
0.00 0.98 0.82 -0.75 10.02 -0.01 -0.04 0.03 1362
-0.00 0.97 0.81 -0.77 10.03 -0.01 -0.03 0.03 1369
0.01 0.98 0.80 -0.78 9.98 -0.01 -0.04 0.03 1375
0.02 0.99 0.83 -0.75 9.99 -0.01 -0.03 0.03 1381
0.00 0.98 0.77 -0.77 9.95 -0.02 -0.02 0.03 1387
0.01 1.00 0.81 -0.75 9.96 -0.02 -0.03 0.03 1393
0.02 1.00 0.75 -0.73 10.01 -0.02 -0.02 0.02 1400
0.01 1.00 0.80 -0.75 9.99 -0.02 -0.02 0.02 1406
0.02 0.99 0.80 -0.74 9.97 -0.02 -0.01 0.02 1413
0.03 1.00 0.82 -0.72 10.00 -0.02 -0.01 0.02 1419
0.02 0.99 0.84 -0.75 10.00 -0.02 -0.01 0.02 1425
-0.00 0.98 0.82 -0.72 9.99 -0.01 -0.01 0.02 1431
0.01 1.00 0.84 -0.72 9.99 -0.02 -0.01 0.01 1437
0.01 0.99 0.82 -0.74 9.92 -0.01 -0.01 0.02 1444
0.02 0.98 0.82 -0.73 9.96 -0.01 -0.02 0.01 1451
0.01 0.99 0.84 -0.78 9.93 -0.01 -0.02 0.02 1457
0.01 0.99 0.83 -0.76 9.98 -0.01 -0.02 0.01 1463
0.00 0.98 0.83 -0.75 9.96 -0.01 -0.03 0.01 1469
-0.01 0.98 0.85 -0.74 9.98 -0.01 -0.03 0.01 1475
-0.00 0.99 0.83 -0.73 9.97 -0.01 -0.04 0.01 1481
0.01 0.98 0.85 -0.75 10.00 -0.01 -0.05 0.01 1488
0.00 0.97 0.88 -0.75 9.98 -0.01 -0.06 0.02 1495
0.00 0.98 0.84 -0.76 9.98 -0.01 -0.06 0.02 1501
0.02 0.98 0.82 -0.77 9.96 0.00 -0.06 0.02 1507
0.01 0.97 0.81 -0.79 9.87 0.01 -0.06 0.01 1513
0.01 0.93 0.88 -0.68 9.94 0.00 -0.06 0.01 1519
0.01 0.90 0.88 -0.69 9.90 0.01 -0.05 0.01 1525
0.03 0.85 0.83 -0.77 9.95 0.02 -0.04 0.01 1531
0.03 0.74 0.83 -0.69 9.98 0.03 -0.03 0.00 1539
0.02 0.62 0.92 -0.70 10.04 0.04 -0.02 -0.01 1545
0.04 0.54 0.93 -0.75 10.09 0.06 -0.01 -0.02 1551
0.05 0.42 0.89 -0.75 10.10 0.07 -0.01 -0.03 1557
0.05 0.35 0.85 -0.79 10.10 0.09 -0.00 -0.05 1563
0.05 0.18 0.99 -0.73 10.11 0.11 -0.01 -0.05 1569
0.06 0.09 1.06 -0.72 10.17 0.14 -0.02 -0.06 1576
0.10 0.02 0.93 -0.80 10.29 0.16 -0.04 -0.06 1583
0.12 -0.00 1.26 -0.49 10.33 0.19 -0.06 -0.08 1589
0.12 -0.01 1.19 -0.64 10.55 0.25 -0.08 -0.10 1595
0.11 -0.01 1.91 -0.97 10.84 0.35 -0.10 -0.18 1601
0.15 -0.02 2.89 -0.29 11.16 0.55 -0.11 -0.36 1608
0.19 -0.02 5.89 -1.95 12.63 0.87 -0.11 -0.73 1614
0.17 -0.02 4.61 -1.99 15.19 1.54 -0.16 -1.05 1620
0.20 -0.01 5.01 -2.91 15.53 2.22 -0.31 -1.28 1627
0.19 -0.01 6.24 -2.44 14.72 2.41 -0.65 -1.51 1633
0.17 -0.02 6.09 -3.22 13.21 2.41 -0.82 -1.75 1640
0.16 -0.01 6.86 -3.99 12.92 2.37 -0.88 -1.97 1646
0.14 -0.01 7.90 -3.79 12.54 2.32 -1.00 -2.18 1652
0.11 -0.01 8.59 -3.81 11.41 2.25 -0.99 -2.40 1658
0.08 -0.01 10.44 -3.45 11.16 2.11 -0.82 -2.61 1665
0.07 -0.01 9.24 -4.14 11.58 1.90 -0.52 -2.85 1672
0.06 -0.00 8.83 -3.10 13.28 1.64 -0.22 -3.08 1678
0.05 -0.01 9.89 -2.73 12.68 1.35 -0.08 -3.25 1684
0.05 -0.00 7.70 -3.46 10.80 1.16 -0.04 -3.44 1690
0.06 -0.01 5.98 -2.98 10.38 1.01 -0.13 -3.64 1696
0.06 -0.01 4.90 -2.43 10.40 0.84 -0.40 -3.76 1702
0.05 -0.00 5.49 -0.97 10.92 0.65 -0.66 -3.83 1710
0.04 -0.00 4.53 -0.69 10.35 0.45 -0.96 -3.91 1716
0.05 -0.00 4.65 0.16 9.15 0.21 -1.40 -4.00 1722
0.05 -0.00 5.30 2.60 8.10 -0.02 -1.71 -3.98 1728
0.04 -0.00 5.79 4.11 7.46 -0.19 -1.94 -3.85 1734
0.04 -0.00 7.27 4.85 7.64 -0.29 -2.00 -3.56 1740
0.05 -0.01 12.08 4.64 6.38 -0.34 -1.86 -2.88 1746
0.04 -0.00 12.35 3.89 6.62 -0.32 -1.33 -1.93 1753
0.03 -0.00 13.97 3.71 8.21 -0.39 -0.71 -1.16 1760
0.05 0.00 14.29 3.41 7.22 -0.63 -0.26 -0.60 1766
0.05 -0.00 12.79 3.04 6.46 -0.73 0.14 -0.20 1772
0.04 -0.00 10.95 2.41 6.94 -0.78 0.53 0.08 1778
0.04 -0.00 8.91 1.60 6.70 -0.74 0.99 0.28 1784
0.05 -0.00 7.11 0.61 6.90 -0.63 1.34 0.35 1790
0.04 -0.00 5.75 0.06 7.46 -0.51 1.53 0.36 1797
0.03 -0.00 4.56 -0.14 8.56 -0.40 1.60 0.28 1804
0.05 -0.00 3.43 -0.12 9.63 -0.34 1.61 0.15 1810
0.06 -0.01 1.93 0.14 10.49 -0.34 1.54 0.01 1816
0.04 -0.00 1.92 0.60 11.06 -0.38 1.51 -0.12 1822
0.04 -0.00 1.56 0.98 11.42 -0.48 1.39 -0.26 1828
0.04 0.01 1.56 1.26 11.62 -0.61 1.26 -0.31 1835
0.04 -0.00 1.41 1.16 11.67 -0.75 1.18 -0.37 1841
0.04 -0.00 1.41 0.80 11.50 -0.87 1.18 -0.42 1848
0.05 0.00 1.43 0.30 11.34 -0.96 1.22 -0.46 1854
0.04 -0.00 1.33 -0.19 11.30 -1.01 1.28 -0.52 1860
0.04 -0.00 1.06 -0.48 11.20 -1.04 1.35 -0.57 1866
0.04 0.00 0.75 -0.79 11.14 -1.04 1.43 -0.59 1872
0.04 -0.00 0.58 -0.85 10.93 -1.02 1.48 -0.59 1879
0.03 -0.00 0.51 -0.87 10.89 -0.99 1.52 -0.55 1886
0.05 -0.00 0.62 -0.86 11.04 -0.96 1.52 -0.47 1892
0.05 -0.01 0.79 -0.82 11.25 -0.92 1.54 -0.41 1898
0.04 -0.00 0.95 -0.83 11.44 -0.88 1.56 -0.27 1904
0.03 -0.00 1.04 -0.85 11.41 -0.85 1.56 -0.08 1910
0.04 -0.00 1.18 -0.93 11.58 -0.82 1.54 0.13 1916
0.03 -0.00 1.20 -1.20 11.80 -0.80 1.50 0.37 1923
0.03 -0.00 1.05 -1.58 11.99 -0.77 1.44 0.61 1930
0.03 0.01 0.96 -1.79 12.04 -0.76 1.35 0.82 1936
0.03 -0.00 0.94 -2.05 12.01 -0.77 1.31 1.01 1942
0.04 -0.00 0.85 -3.00 11.77 -0.77 1.30 1.18 1948
0.04 -0.00 0.58 -3.01 11.58 -0.77 1.33 1.29 1954
0.05 -0.00 0.07 -3.54 11.28 -0.75 1.37 1.42 1960
0.03 -0.00 -0.56 -4.02 11.02 -0.70 1.39 1.52 1968
0.03 -0.00 -1.23 -4.37 10.81 -0.62 1.40 1.60 1974
0.04 -0.00 -1.61 -4.60 10.92 -0.55 1.41 1.63 1980
0.04 -0.00 -2.00 -4.79 11.08 -0.50 1.41 1.63 1986
0.03 -0.00 -2.59 -4.94 10.80 -0.47 1.39 1.58 1992
0.04 0.00 -3.30 -5.17 10.41 -0.45 1.33 1.50 1998
0.04 -0.00 -3.82 -5.40 10.09 -0.44 1.22 1.39 2006
0.03 -0.00 -4.20 -5.65 9.83 -0.41 1.09 1.28 2012
0.04 -0.00 -4.51 -6.05 9.51 -0.37 0.96 1.12 2018
0.04 -0.00 -4.66 -6.66 9.13 -0.31 0.88 0.95 2024
0.03 -0.00 -4.71 -7.09 8.95 -0.23 0.82 0.81 2030
0.02 -0.00 -4.65 -7.14 8.88 -0.16 0.79 0.72 2036
0.03 -0.00 -4.60 -6.81 8.65 -0.06 0.78 0.71 2042
0.05 -0.00 -4.62 -6.40 8.22 0.03 0.77 0.80 2049
0.03 -0.00 -4.82 -5.66 7.89 0.12 0.77 0.91 2055
0.03 -0.00 -5.20 -4.55 7.37 0.21 0.77 1.12 2061
0.03 -0.00 -5.88 -3.20 6.55 0.30 0.81 1.40 2068
0.04 -0.00 -6.86 -1.96 5.92 0.38 0.87 1.71 2074
0.03 -0.00 -7.45 -1.15 5.90 0.47 0.92 2.01 2080
0.03 -0.00 -8.61 -2.90 5.93 0.54 0.90 2.30 2086
0.03 -0.00 -37.56 -9.00 21.98 1.65 -3.71 2.85 2093
0.04 0.00 -23.39 -7.42 -0.64 1.33 -4.27 3.45 2099
0.03 -0.00 -8.95 -13.02 -3.74 0.95 -4.28 3.29 2105
0.04 0.08 -12.85 5.57 23.60 1.23 -4.28 2.56 2112
0.02 0.38 -36.75 -21.81 58.09 1.79 -3.36 1.80 2118
0.01 0.62 -6.60 2.14 16.90 0.36 -2.25 0.43 2124
0.02 0.73 -5.17 1.98 18.46 0.22 -1.26 0.09 2130
0.03 0.70 -0.65 2.18 9.94 -0.01 -0.07 0.03 2138
0.01 0.59 1.75 0.80 7.08 0.21 -0.12 0.01 2144
0.01 0.49 3.69 -0.94 9.59 0.50 -0.74 0.09 2150
0.02 0.37 2.55 -0.80 11.24 0.37 -0.54 0.35 2156
0.02 0.35 0.75 -1.04 10.02 0.15 -0.27 0.37 2162
0.04 0.33 -0.66 -1.52 10.11 0.06 -0.21 0.25 2169
0.04 0.32 -0.25 -1.28 9.87 0.03 -0.14 0.16 2176
0.03 0.33 0.07 -1.15 10.22 -0.01 -0.08 0.12 2182
0.07 0.35 0.06 -1.33 10.14 -0.03 -0.06 0.07 2188
0.06 0.35 0.25 -0.91 10.11 -0.04 -0.03 0.09 2194
0.05 0.36 0.74 -0.73 10.20 -0.05 -0.02 0.07 2200
0.06 0.38 0.76 -0.67 10.21 -0.04 -0.01 0.06 2207
0.06 0.37 0.59 -0.67 10.10 -0.02 0.01 0.05 2213
0.07 0.38 0.51 -0.69 10.11 -0.01 0.04 0.06 2220
0.09 0.38 0.57 -0.72 10.02 -0.01 0.06 0.08 2226
0.10 0.34 0.69 -0.81 10.07 -0.01 0.08 0.10 2232
0.11 0.34 0.79 -0.78 10.01 -0.01 0.09 0.10 2239
0.11 0.33 0.89 -0.82 10.09 -0.01 0.09 0.10 2245
0.10 0.29 0.89 -0.77 10.03 -0.01 0.08 0.09 2251
0.11 0.28 0.79 -0.78 10.04 -0.00 0.08 0.09 2257
0.13 0.29 0.82 -0.74 10.05 0.00 0.08 0.08 2264
0.10 0.29 0.82 -0.76 10.03 0.01 0.07 0.08 2271
0.11 0.26 0.88 -0.74 10.10 0.01 0.07 0.08 2277
0.12 0.27 0.92 -0.76 10.05 0.02 0.06 0.08 2283
0.12 0.24 0.96 -0.77 9.99 0.02 0.05 0.07 2289
0.12 0.22 0.95 -0.77 9.99 0.01 0.04 0.07 2295
0.11 0.22 0.88 -0.71 9.98 0.01 0.03 0.07 2301
0.12 0.19 0.91 -0.78 9.96 0.01 0.02 0.07 2308
0.12 0.21 0.89 -0.74 10.02 0.01 0.02 0.07 2315
0.12 0.21 0.84 -0.78 10.01 0.00 0.03 0.07 2321
