Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
0.07 -0.01 -0.01 -0.52 10.32 -0.22 -1.41 -0.16 178
0.06 -0.01 0.81 -0.60 10.16 -0.28 -1.36 -0.30 184
0.07 -0.01 1.19 -0.73 10.10 -0.34 -1.28 -0.42 190
0.07 -0.01 0.06 -0.66 10.43 -0.39 -1.25 -0.58 197
0.06 -0.01 0.52 -0.95 9.91 -0.43 -1.23 -0.71 203
0.06 -0.01 1.01 -0.99 10.06 -0.48 -1.17 -0.81 209
0.06 -0.01 1.25 -0.86 10.12 -0.55 -1.10 -0.90 216
0.07 -0.01 1.67 -0.91 10.00 -0.62 -1.00 -0.96 222
0.06 -0.01 1.89 -1.09 9.87 -0.66 -0.91 -1.00 228
0.07 -0.01 2.07 -1.23 9.74 -0.69 -0.83 -1.02 234
0.06 -0.01 2.20 -1.33 9.74 -0.71 -0.75 -1.02 240
0.06 -0.00 2.29 -1.39 9.75 -0.72 -0.67 -1.01 246
0.06 -0.01 2.35 -1.45 9.71 -0.73 -0.63 -0.99 252
0.05 -0.00 2.49 -1.55 9.65 -0.73 -0.58 -0.97 259
0.05 -0.00 2.64 -1.67 9.62 -0.73 -0.55 -0.93 265
0.06 -0.01 2.79 -1.81 9.59 -0.74 -0.51 -0.89 271
0.06 -0.00 2.93 -1.98 9.60 -0.73 -0.47 -0.86 278
0.06 -0.00 3.08 -2.15 9.40 -0.72 -0.43 -0.82 284
0.05 -0.00 3.23 -2.28 9.29 -0.70 -0.38 -0.80 290
0.05 -0.00 3.37 -2.44 9.13 -0.67 -0.34 -0.76 296
0.05 -0.00 3.39 -2.62 8.99 -0.63 -0.30 -0.73 303
0.06 -0.01 3.48 -2.74 8.91 -0.59 -0.25 -0.68 309
0.05 -0.01 3.58 -2.74 8.95 -0.53 -0.22 -0.62 315
0.04 -0.00 3.85 -2.75 9.22 -0.47 -0.12 -0.54 321
0.05 -0.01 4.24 -2.72 9.44 -0.43 0.01 -0.51 327
0.06 -0.01 4.57 -2.61 9.51 -0.41 0.19 -0.44 333
0.06 -0.01 4.69 -2.64 9.74 -0.41 0.40 -0.37 339
0.05 -0.01 4.56 -2.61 9.99 -0.43 0.61 -0.28 346
0.05 -0.00 4.27 -2.64 10.23 -0.46 0.76 -0.17 352
0.05 -0.00 3.79 -2.61 10.34 -0.49 0.87 -0.09 359
0.06 -0.01 3.31 -2.61 10.22 -0.53 0.93 0.03 365
0.05 -0.00 2.84 -2.73 9.95 -0.56 0.92 0.15 371
0.04 -0.00 2.53 -2.85 9.76 -0.57 0.86 0.28 377
0.05 -0.00 2.42 -3.06 9.53 -0.56 0.79 0.39 384
0.05 -0.01 2.34 -3.16 9.42 -0.53 0.72 0.48 390
0.05 -0.01 2.51 -3.22 9.28 -0.48 0.66 0.57 396
0.05 -0.01 2.60 -3.28 9.21 -0.43 0.64 0.64 402
0.04 -0.00 2.71 -3.30 9.18 -0.38 0.64 0.69 408
0.05 -0.00 2.84 -3.26 9.25 -0.32 0.67 0.72 414
0.05 -0.00 2.94 -3.28 9.38 -0.27 0.73 0.75 420
0.06 -0.01 3.08 -3.17 9.51 -0.22 0.83 0.77 427
0.06 -0.01 3.25 -3.07 9.79 -0.19 0.96 0.80 433
0.06 -0.01 3.26 -2.99 10.17 -0.18 1.10 0.83 439
0.06 -0.01 3.14 -2.87 10.64 -0.19 1.20 0.87 445
0.07 -0.01 2.93 -2.70 10.90 -0.23 1.30 0.91 452
0.06 -0.01 2.59 -2.61 10.90 -0.30 1.35 0.97 458
0.05 -0.01 2.16 -2.57 10.80 -0.36 1.32 1.05 464
0.05 -0.01 1.83 -2.61 10.54 -0.42 1.25 1.13 471
0.07 -0.01 1.66 -2.73 10.38 -0.46 1.14 1.21 477
0.06 -0.01 1.60 -2.89 10.27 -0.47 1.05 1.30 483
0.05 -0.00 1.60 -2.93 10.15 -0.47 0.95 1.38 489
0.05 -0.01 1.67 -2.98 10.05 -0.46 0.87 1.44 495
0.07 -0.01 1.94 -3.02 10.27 -0.44 0.81 1.50 501
0.05 -0.01 2.22 -3.00 10.51 -0.46 0.79 1.55 507
0.04 -0.00 2.27 -2.96 10.62 -0.48 0.79 1.61 515
0.06 -0.01 2.12 -2.91 10.61 -0.52 0.82 1.66 521
0.07 -0.01 2.07 -3.02 10.54 -0.56 0.86 1.71 527
0.06 -0.01 1.94 -3.19 10.34 -0.59 0.88 1.73 533
0.06 -0.01 1.81 -3.46 10.06 -0.60 0.90 1.75 539
0.06 -0.01 1.55 -3.73 9.88 -0.58 0.90 1.74 545
0.07 -0.01 1.49 -3.96 9.70 -0.55 0.90 1.72 551
0.06 -0.01 1.42 -4.04 9.32 -0.51 0.91 1.68 558
0.06 -0.01 1.33 -4.10 9.05 -0.47 0.94 1.60 564
0.06 -0.01 1.25 -4.11 8.99 -0.41 1.00 1.57 570
0.06 -0.01 1.26 -4.19 9.00 -0.35 1.08 1.48 576
0.06 -0.01 1.18 -4.27 9.05 -0.31 1.16 1.36 582
0.06 -0.01 1.02 -4.29 9.27 -0.26 1.22 1.23 588
0.06 -0.01 0.76 -4.24 9.37 -0.22 1.27 1.11 594
0.05 -0.00 -12.66 -11.05 15.91 -0.19 -1.11 0.65 602
0.05 -0.00 -2.65 -5.40 8.23 0.08 -1.02 0.64 608
0.05 -0.01 -5.04 -7.16 8.24 0.05 -1.34 0.58 614
0.05 -0.00 -4.80 -7.51 7.34 -0.05 -1.71 0.31 620
0.05 -0.00 -4.62 -8.27 9.53 -0.03 -1.86 -0.03 626
0.05 -0.00 -6.30 -9.70 11.03 -0.05 -1.94 -0.35 632
0.06 -0.00 -22.07 -8.08 34.28 0.22 -1.57 -0.22 638
0.04 -0.00 -11.38 -10.27 9.28 0.09 -0.82 -0.35 645
0.03 -0.00 -3.10 -9.17 13.30 0.12 -0.32 -0.58 652
0.04 0.02 -3.54 -2.25 5.75 -0.17 -0.01 -0.52 658
0.04 0.02 -1.61 -1.40 11.30 -0.34 0.18 -0.29 664
0.04 0.04 -0.53 -0.65 10.18 -0.32 0.18 -0.10 670
0.04 0.04 0.95 0.11 10.99 -0.20 -0.02 0.02 676
0.05 0.06 0.67 -0.58 9.80 -0.13 -0.08 0.05 683
0.03 0.10 0.70 -0.81 9.81 -0.13 -0.09 0.05 689
0.04 0.10 0.79 -0.97 10.12 -0.14 -0.11 0.05 695
0.03 0.19 0.99 -1.04 10.37 -0.15 -0.12 0.05 701
0.06 0.25 0.94 -1.07 10.25 -0.13 -0.11 0.05 708
0.03 0.27 0.78 -1.08 10.19 -0.09 -0.09 0.06 714
0.02 0.30 0.64 -0.97 10.09 -0.07 -0.06 0.06 720
0.03 0.37 0.54 -0.91 10.14 -0.05 -0.04 0.06 727
0.04 0.33 0.56 -0.88 10.07 -0.03 -0.02 0.07 733
0.04 0.33 0.76 -0.95 10.02 -0.02 -0.01 0.07 739
0.04 0.43 0.79 -0.95 10.01 -0.01 -0.01 0.07 745
0.06 0.46 0.74 -0.92 9.95 -0.02 -0.01 0.08 752
0.05 0.44 0.73 -0.89 9.93 -0.01 -0.02 0.07 758
0.05 0.48 0.71 -0.87 9.93 -0.02 -0.02 0.08 764
0.04 0.53 0.74 -0.90 9.93 -0.02 -0.02 0.07 771
0.05 0.58 0.80 -0.91 9.87 -0.03 -0.03 0.07 777
0.07 0.60 0.77 -0.93 9.89 -0.04 -0.03 0.07 783
0.06 0.63 0.69 -0.89 9.92 -0.04 -0.03 0.07 789
0.06 0.64 0.39 -0.87 9.87 -0.04 -0.02 0.07 795
0.08 0.70 0.66 -0.91 9.95 -0.05 -0.02 0.07 801
0.07 0.73 0.61 -0.90 9.95 -0.05 -0.02 0.08 807
0.06 0.75 0.70 -0.86 10.03 -0.05 -0.02 0.08 814
0.05 0.80 0.66 -0.85 10.01 -0.04 -0.01 0.09 821
0.06 0.82 0.68 -0.85 9.97 -0.04 -0.01 0.10 827
0.07 0.88 0.65 -0.83 9.97 -0.03 -0.01 0.10 833
0.06 0.85 0.65 -0.82 9.95 -0.04 -0.01 0.10 839
0.04 0.92 0.65 -0.89 9.95 -0.03 -0.01 0.11 845
0.03 0.96 0.66 -0.86 9.92 -0.04 -0.01 0.11 851
0.06 0.99 0.67 -0.83 9.91 -0.03 -0.00 0.12 858
0.04 1.03 0.67 -0.78 9.98 -0.03 -0.01 0.12 864
0.05 1.07 0.67 -0.81 9.95 -0.03 -0.02 0.12 870
0.04 1.11 0.64 -0.79 10.00 -0.03 -0.01 0.12 876
0.06 1.15 0.67 -0.79 9.95 -0.03 -0.02 0.12 882
0.06 1.13 0.67 -0.80 9.96 -0.03 -0.01 0.12 889
0.05 1.24 0.65 -0.79 9.92 -0.03 -0.01 0.11 896
0.07 1.18 0.70 -0.82 9.93 -0.02 -0.02 0.11 902
0.08 1.20 0.66 -0.76 9.93 -0.02 -0.02 0.12 908
0.07 1.23 0.68 -0.73 9.94 -0.02 -0.02 0.12 914
0.07 1.23 0.68 -0.77 9.95 -0.02 -0.02 0.12 920
0.07 1.23 0.69 -0.76 9.93 -0.01 -0.02 0.12 926
0.07 1.26 0.67 -0.78 9.94 -0.01 -0.02 0.11 932
0.07 1.27 0.66 -0.79 9.91 -0.01 -0.01 0.12 939
0.06 1.25 0.69 -0.74 9.90 -0.01 -0.01 0.12 945
0.05 1.21 0.68 -0.74 9.92 -0.01 -0.01 0.12 952
0.06 1.25 0.71 -0.75 9.93 -0.01 -0.01 0.12 958
0.07 1.24 0.70 -0.77 9.91 -0.01 -0.01 0.11 964
0.07 1.24 0.69 -0.77 9.94 -0.00 -0.01 0.11 970
0.05 1.26 0.69 -0.81 9.92 -0.01 -0.01 0.11 976
0.07 1.25 0.69 -0.76 9.95 -0.00 -0.01 0.11 983
0.08 1.25 0.71 -0.77 9.95 -0.00 -0.01 0.11 989
0.07 1.25 0.68 -0.77 9.92 -0.00 -0.01 0.11 995
0.07 1.24 0.69 -0.81 9.92 -0.00 -0.01 0.11 1001
0.08 1.24 0.73 -0.76 9.92 -0.00 -0.02 0.11 1007
0.08 1.23 0.67 -0.77 9.92 -0.00 -0.01 0.11 1014
0.07 1.22 0.68 -0.75 9.91 -0.01 -0.01 0.11 1020
0.06 1.21 0.71 -0.78 9.95 0.00 -0.01 0.11 1027
0.07 1.20 0.71 -0.79 9.89 0.00 -0.01 0.10 1033
0.07 1.19 0.70 -0.80 9.92 0.01 -0.01 0.11 1039
0.05 1.18 0.74 -0.80 9.92 0.00 -0.01 0.11 1045
0.06 1.16 0.72 -0.81 9.93 0.00 -0.00 0.10 1051
0.06 1.15 0.73 -0.78 9.90 -0.00 -0.00 0.10 1058
0.07 1.09 0.72 -0.78 9.92 0.00 -0.00 0.11 1064
0.06 1.08 0.71 -0.81 9.91 0.00 -0.00 0.10 1071
0.07 1.08 0.74 -0.76 9.95 -0.00 -0.00 0.10 1077
0.05 1.06 0.70 -0.77 9.89 0.00 -0.00 0.11 1083
0.05 1.04 0.69 -0.80 9.92 -0.00 0.00 0.11 1089
0.07 1.04 0.71 -0.77 9.94 -0.00 0.00 0.11 1095
0.08 1.01 0.74 -0.79 9.89 -0.00 0.01 0.10 1101
0.07 0.99 0.76 -0.79 9.96 0.00 0.00 0.10 1108
0.07 0.98 0.76 -0.71 9.87 -0.00 0.01 0.10 1115
0.07 0.98 0.74 -0.80 9.90 -0.00 0.02 0.10 1121
0.06 0.96 0.75 -0.81 9.91 0.00 0.01 0.10 1127
0.06 0.93 0.78 -0.79 9.89 -0.00 0.01 0.11 1133
0.07 0.94 0.75 -0.79 9.91 -0.00 0.02 0.10 1139
0.09 0.89 0.77 -0.77 9.90 -0.00 0.02 0.10 1145
0.08 0.91 0.81 -0.79 9.93 0.00 0.02 0.10 1152
0.07 0.83 0.80 -0.78 9.91 0.00 0.02 0.11 1159
0.09 0.83 0.81 -0.79 9.95 0.00 0.02 0.11 1165
0.09 0.81 0.78 -0.81 9.89 0.00 0.02 0.10 1171
0.07 0.78 0.83 -0.79 9.87 0.00 0.02 0.10 1177
0.07 0.77 0.79 -0.82 9.92 0.00 0.02 0.10 1183
0.07 0.77 0.81 -0.80 9.91 0.00 0.02 0.10 1189
0.05 0.73 0.84 -0.82 9.86 -0.00 0.02 0.10 1196
0.06 0.71 0.84 -0.79 9.92 -0.00 0.02 0.10 1202
0.05 0.69 0.81 -0.80 9.91 -0.00 0.02 0.09 1209
0.07 0.68 0.83 -0.80 9.91 0.00 0.02 0.10 1215
0.06 0.63 0.80 -0.82 9.92 0.00 0.02 0.09 1221
0.06 0.61 0.83 -0.83 9.91 -0.01 0.02 0.09 1227
0.05 0.60 0.87 -0.80 9.89 0.00 0.02 0.10 1233
0.06 0.59 0.86 -0.84 9.89 -0.00 0.02 0.10 1240
0.04 0.54 0.85 -0.80 9.91 -0.00 0.01 0.10 1246
0.04 0.49 0.83 -0.84 9.90 -0.00 0.01 0.09 1252
0.04 0.52 0.84 -0.82 9.91 -0.00 0.00 0.09 1259
0.04 0.48 0.88 -0.81 9.92 -0.00 0.00 0.09 1265
0.04 0.46 0.86 -0.81 9.91 -0.00 0.00 0.09 1271
0.04 0.46 0.86 -0.81 9.90 -0.00 0.00 0.08 1277
0.04 0.47 0.85 -0.81 9.94 -0.00 -0.00 0.09 1284
0.03 0.43 0.86 -0.76 9.94 -0.00 -0.00 0.08 1290
0.04 0.42 0.85 -0.83 9.96 -0.00 -0.01 0.09 1296
0.05 0.45 0.87 -0.83 9.88 0.00 -0.01 0.08 1302
0.07 0.39 0.90 -0.82 9.95 0.00 -0.01 0.09 1309
0.05 0.46 0.89 -0.82 9.90 -0.00 -0.02 0.08 1315
0.05 0.36 0.91 -0.80 9.90 0.00 -0.02 0.08 1321
0.06 0.39 0.87 -0.84 9.89 -0.00 -0.02 0.08 1328
0.06 0.38 0.91 -0.82 9.92 -0.00 -0.03 0.08 1334
0.07 0.32 0.90 -0.80 9.90 0.00 -0.03 0.08 1340
0.06 0.38 0.87 -0.83 9.87 -0.00 -0.03 0.08 1346
0.08 0.41 0.91 -0.84 9.92 0.00 -0.03 0.08 1352
0.06 0.38 0.90 -0.81 9.90 -0.00 -0.03 0.08 1359
0.05 0.37 0.90 -0.81 9.91 0.00 -0.03 0.07 1366
0.07 0.38 0.86 -0.83 9.96 0.00 -0.04 0.07 1372
0.07 0.31 0.88 -0.82 9.90 0.00 -0.03 0.07 1378
0.06 0.34 0.89 -0.83 9.92 -0.00 -0.03 0.08 1384
0.06 0.36 0.89 -0.83 9.88 -0.00 -0.03 0.08 1390
0.06 0.39 0.88 -0.80 9.96 -0.00 -0.03 0.08 1396
0.07 0.32 0.88 -0.84 9.90 -0.00 -0.02 0.08 1402
0.06 0.30 0.90 -0.86 9.93 -0.01 -0.02 0.08 1410
0.06 0.33 0.84 -0.83 9.92 -0.01 -0.02 0.08 1416
0.08 0.32 0.88 -0.85 9.92 -0.01 -0.03 0.08 1422
0.07 0.32 0.95 -0.82 9.92 -0.00 -0.03 0.08 1428
0.05 0.34 0.91 -0.83 9.91 -0.00 -0.03 0.08 1434
0.06 0.38 0.92 -0.83 9.93 -0.01 -0.03 0.08 1440
0.07 0.30 0.93 -0.81 9.92 -0.01 -0.03 0.08 1446
0.06 0.30 0.89 -0.80 9.90 -0.00 -0.04 0.08 1454
0.06 0.30 0.90 -0.81 9.89 -0.00 -0.04 0.08 1460
0.07 0.30 0.88 -0.84 9.90 -0.01 -0.04 0.08 1466
0.07 0.31 0.90 -0.82 9.92 -0.01 -0.04 0.08 1472
0.05 0.28 0.90 -0.83 9.93 -0.01 -0.04 0.08 1478
0.07 0.33 0.88 -0.81 9.92 -0.01 -0.04 0.08 1484
0.07 0.33 0.91 -0.84 9.91 -0.01 -0.04 0.08 1490
0.07 0.31 0.88 -0.81 9.95 -0.01 -0.03 0.08 1497
0.06 0.30 0.91 -0.84 9.95 -0.01 -0.04 0.08 1504
0.08 0.30 0.93 -0.83 9.90 -0.01 -0.04 0.08 1510
0.07 0.28 0.94 -0.82 9.90 -0.01 -0.04 0.08 1516
0.06 0.28 0.91 -0.80 9.93 -0.01 -0.04 0.08 1522
0.07 0.29 0.87 -0.82 9.88 -0.01 -0.05 0.08 1528
0.07 0.28 0.89 -0.80 9.89 -0.01 -0.04 0.08 1534
0.05 0.29 0.92 -0.79 9.93 -0.01 -0.05 0.08 1541
0.06 0.29 0.88 -0.79 9.89 -0.01 -0.05 0.08 1548
0.08 0.30 0.89 -0.81 9.91 -0.01 -0.05 0.09 1554
0.07 0.30 0.90 -0.84 9.91 -0.01 -0.06 0.08 1560
0.06 0.30 0.88 -0.84 9.90 -0.01 -0.05 0.08 1566
0.07 0.31 0.86 -0.81 9.91 -0.01 -0.05 0.08 1572
0.07 0.30 0.88 -0.82 9.92 -0.01 -0.05 0.08 1579
0.07 0.29 0.87 -0.81 9.91 -0.01 -0.05 0.08 1585
0.07 0.31 0.91 -0.82 9.92 -0.01 -0.05 0.08 1592
0.08 0.33 0.90 -0.80 9.87 -0.01 -0.05 0.09 1598
0.07 0.32 0.88 -0.78 9.92 -0.01 -0.05 0.08 1604
0.06 0.32 0.88 -0.82 9.92 -0.01 -0.05 0.09 1610
0.06 0.33 0.86 -0.80 9.87 -0.01 -0.05 0.08 1616
0.07 0.33 0.86 -0.84 9.90 -0.01 -0.05 0.09 1623
0.05 0.32 0.87 -0.80 9.94 -0.01 -0.06 0.09 1629
0.05 0.33 0.89 -0.83 9.92 -0.01 -0.05 0.08 1636
0.06 0.34 0.87 -0.83 9.90 -0.01 -0.05 0.09 1642
0.06 0.34 0.86 -0.79 9.90 -0.00 -0.05 0.08 1648
0.05 0.33 0.88 -0.81 9.93 -0.01 -0.05 0.09 1654
0.05 0.35 0.88 -0.82 9.89 -0.01 -0.05 0.09 1660
0.07 0.36 0.86 -0.78 9.94 -0.01 -0.04 0.09 1667
0.05 0.35 0.90 -0.81 9.90 -0.01 -0.04 0.09 1673
0.05 0.35 0.84 -0.81 9.91 -0.01 -0.04 0.09 1679
0.06 0.36 0.84 -0.81 9.89 -0.00 -0.04 0.08 1686
0.06 0.34 0.88 -0.80 9.90 -0.01 -0.04 0.09 1692
0.05 0.34 0.84 -0.84 9.91 -0.01 -0.04 0.09 1698
0.06 0.35 0.88 -0.83 9.90 -0.01 -0.04 0.09 1704
0.07 0.34 0.88 -0.83 9.92 -0.00 -0.04 0.09 1711
0.05 0.32 0.86 -0.80 9.90 -0.00 -0.03 0.09 1717
0.04 0.32 0.90 -0.81 9.89 -0.01 -0.04 0.09 1723
0.06 0.34 0.87 -0.80 9.91 -0.00 -0.04 0.08 1730
0.06 0.30 0.87 -0.82 9.91 -0.00 -0.04 0.09 1736
0.06 0.30 0.86 -0.81 9.93 0.00 -0.04 0.09 1742
0.05 0.31 0.88 -0.83 9.95 -0.00 -0.04 0.09 1748
0.06 0.34 0.90 -0.80 9.92 -0.00 -0.04 0.09 1755
0.06 0.29 0.86 -0.78 9.93 0.00 -0.04 0.09 1761
0.06 0.22 0.86 -0.81 9.90 -0.00 -0.03 0.08 1767
0.06 0.25 0.90 -0.82 9.89 -0.00 -0.03 0.09 1773
0.08 0.24 0.86 -0.80 9.92 0.00 -0.04 0.08 1780
0.06 0.18 0.84 -0.83 9.88 0.00 -0.04 0.09 1786
0.06 0.16 0.89 -0.84 9.92 0.00 -0.04 0.09 1793
0.07 0.17 0.88 -0.83 9.94 0.00 -0.04 0.09 1799
0.08 0.17 0.86 -0.84 9.91 -0.00 -0.04 0.08 1805
0.07 0.19 0.85 -0.81 9.91 0.00 -0.04 0.08 1811
0.07 0.17 0.85 -0.82 9.92 0.00 -0.04 0.08 1817
0.09 0.14 0.89 -0.81 9.91 0.00 -0.04 0.08 1823
0.09 0.11 0.88 -0.81 9.91 0.00 -0.04 0.09 1830
0.07 0.13 0.88 -0.80 9.94 0.00 -0.03 0.08 1837
0.08 0.13 0.89 -0.81 9.87 0.00 -0.04 0.08 1843
0.09 0.11 0.87 -0.80 9.91 0.00 -0.04 0.08 1849
0.10 0.06 0.92 -0.84 9.93 0.00 -0.04 0.08 1855
0.09 0.08 0.90 -0.83 9.89 0.01 -0.04 0.08 1861
0.10 0.08 0.93 -0.83 9.94 0.01 -0.05 0.08 1867
0.09 0.07 0.90 -0.85 9.91 0.01 -0.05 0.08 1873
0.10 0.05 0.91 -0.85 9.94 0.02 -0.05 0.08 1881
0.09 0.07 0.95 -0.82 9.93 0.02 -0.05 0.08 1887
0.10 0.04 0.95 -0.87 9.92 0.02 -0.06 0.08 1893
0.09 0.03 0.92 -0.84 9.96 0.02 -0.06 0.07 1899
0.10 0.04 0.86 -0.83 9.93 0.02 -0.07 0.07 1905
0.12 0.04 0.97 -0.97 9.92 0.02 -0.07 0.07 1911
0.13 0.03 0.95 -0.85 9.99 0.02 -0.07 0.06 1917
0.14 0.01 0.92 -0.86 9.98 0.02 -0.07 0.05 1925
0.13 0.01 0.88 -1.00 10.01 0.03 -0.08 0.05 1931
0.15 -0.00 0.80 -0.89 10.00 0.03 -0.08 0.05 1937
0.13 -0.01 0.88 -0.92 9.98 0.04 -0.07 0.04 1943
0.13 -0.01 0.89 -0.93 10.02 0.04 -0.07 0.03 1949
0.16 -0.01 0.96 -0.92 9.97 0.05 -0.07 0.01 1955
0.16 -0.02 0.86 -0.89 10.02 0.06 -0.06 0.00 1961
0.17 -0.02 1.38 -1.04 9.93 0.07 -0.04 -0.01 1968
0.17 -0.01 0.80 -0.98 9.89 0.10 0.01 -0.03 1975
0.17 -0.01 1.09 -0.87 10.24 0.16 0.05 -0.04 1981
0.16 -0.00 1.25 -1.00 10.75 0.23 0.12 -0.06 1987
0.16 -0.00 0.95 -0.83 10.67 0.38 0.24 -0.08 1993
0.18 0.00 1.29 -1.08 10.34 0.54 0.34 -0.08 1999
0.16 -0.01 1.03 -0.95 11.46 0.69 0.35 -0.08 2007
0.14 0.00 1.14 -1.20 11.05 0.80 0.37 -0.10 2013
0.14 0.00 1.10 -1.31 10.62 0.85 0.28 -0.12 2019
0.15 -0.00 1.22 -1.37 11.22 0.88 0.18 -0.12 2025
0.16 0.00 1.13 -1.46 11.05 0.91 0.15 -0.13 2031
0.16 -0.02 1.11 -1.45 10.95 0.95 0.14 -0.13 2038
0.15 -0.02 1.16 -1.54 10.43 0.98 0.11 -0.14 2044
0.15 0.00 1.18 -1.49 10.56 1.02 0.10 -0.13 2051
0.10 -0.01 1.10 -1.59 10.88 1.06 0.10 -0.14 2057
0.10 -0.01 1.11 -1.64 10.57 1.09 0.10 -0.14 2063
0.09 -0.01 1.15 -1.84 10.65 1.13 0.11 -0.13 2069
0.11 -0.01 1.04 -1.91 10.72 1.16 0.15 -0.13 2076
0.09 -0.01 1.22 -2.07 10.76 1.19 0.19 -0.12 2082
0.07 -0.00 1.19 -2.11 10.79 1.24 0.24 -0.12 2088
0.07 -0.00 0.90 -2.12 10.89 1.27 0.30 -0.11 2095
0.07 -0.01 1.03 -2.30 10.95 1.31 0.39 -0.08 2101
0.07 -0.00 0.96 -2.44 11.21 1.35 0.50 -0.05 2108
0.06 -0.01 1.04 -2.69 11.28 1.39 0.60 -0.02 2114
0.05 -0.00 0.99 -2.65 11.33 1.44 0.70 0.02 2120
0.05 -0.00 0.90 -2.74 11.57 1.47 0.80 0.05 2126
0.07 0.01 1.00 -2.76 11.45 1.51 0.92 0.09 2132
0.08 -0.00 0.86 -3.16 11.65 1.53 1.00 0.13 2139
0.05 0.00 0.63 -3.71 11.71 1.55 1.13 0.18 2146
0.08 0.01 -0.08 -3.91 11.76 1.56 1.24 0.24 2152
0.06 -0.01 0.02 -3.92 11.49 1.56 1.29 0.33 2158
0.05 -0.00 -0.02 -4.16 11.32 1.54 1.28 0.44 2164
0.06 -0.00 0.04 -4.20 11.54 1.52 1.26 0.56 2170
0.06 -0.01 0.83 -3.97 11.98 1.45 1.39 0.66 2178
0.05 -0.01 0.84 -3.64 11.37 1.38 1.54 0.68 2184
0.06 -0.01 1.16 -3.74 11.04 1.33 1.57 0.71 2190
0.05 -0.00 1.09 -3.54 10.41 1.29 1.58 0.72 2196
0.05 -0.00 1.52 -3.56 10.09 1.27 1.54 0.73 2202
0.05 0.01 1.57 -3.67 10.06 1.23 1.55 0.73 2208
0.06 -0.00 1.79 -3.77 10.11 1.21 1.54 0.73 2215
0.05 0.00 1.54 -3.70 9.85 1.19 1.55 0.71 2222
0.04 0.01 -0.48 -3.34 9.58 1.15 1.51 0.64 2228
0.04 0.00 -3.18 -2.81 9.32 1.11 1.39 0.32 2234
0.04 -0.00 -5.13 -2.62 9.18 1.01 1.12 -0.19 2240
0.06 -0.01 -5.90 -2.17 9.27 0.88 0.74 -0.71 2246
0.07 -0.01 -7.81 -1.70 10.02 0.71 0.34 -1.25 2252
0.06 -0.01 -8.21 -1.38 10.23 0.53 -0.13 -1.77 2259
0.05 -0.01 -7.69 -1.36 10.04 0.31 -0.54 -2.22 2266
0.07 -0.01 -6.73 -1.74 9.80 0.11 -0.88 -2.60 2272
0.06 -0.01 -5.92 -1.86 10.26 -0.06 -1.26 -2.91 2278
0.05 -0.01 -4.87 -2.00 10.27 -0.20 -1.56 -3.04 2284
0.06 0.00 -3.59 -2.14 10.14 -0.32 -1.78 -3.19 2291
0.06 -0.01 -2.39 -2.11 9.87 -0.40 -1.92 -3.26 2297
0.04 -0.00 -1.37 -2.07 9.67 -0.45 -2.02 -3.29 2304
0.06 0.00 -0.68 -2.11 9.43 -0.49 -2.05 -3.27 2310
0.06 -0.01 -0.05 -2.18 9.07 -0.51 -2.05 -3.21 2316
0.06 -0.01 0.37 -2.22 8.85 -0.52 -2.10 -3.12 2322
0.07 -0.01 0.67 -2.25 8.66 -0.52 -2.12 -2.99 2328
