Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
0.12 0.77 0.74 -0.74 9.91 -0.00 -0.01 0.12 833
0.12 0.76 0.76 -0.75 9.91 0.00 -0.02 0.12 839
0.13 0.75 0.73 -0.74 9.90 -0.01 -0.02 0.11 845
0.13 0.75 0.77 -0.76 9.92 -0.00 -0.03 0.10 851
0.13 0.77 0.73 -0.77 9.97 -0.00 -0.04 0.09 858
0.13 0.77 0.75 -0.76 9.96 -0.00 -0.04 0.10 865
0.13 0.77 0.75 -0.79 9.91 -0.01 -0.05 0.10 871
0.11 0.78 0.75 -0.78 9.92 -0.01 -0.06 0.10 877
0.11 0.80 0.74 -0.78 9.91 -0.01 -0.06 0.10 883
0.13 0.80 0.74 -0.77 9.93 -0.01 -0.07 0.10 889
0.12 0.80 0.75 -0.73 9.93 -0.01 -0.07 0.09 896
0.10 0.81 0.72 -0.74 9.96 -0.01 -0.07 0.09 902
0.12 0.82 0.71 -0.76 9.91 -0.01 -0.07 0.10 908
0.13 0.84 0.74 -0.75 9.95 -0.01 -0.07 0.10 914
0.12 0.83 0.69 -0.74 9.91 -0.01 -0.07 0.09 920
0.12 0.83 0.70 -0.76 9.90 -0.01 -0.07 0.10 926
0.12 0.84 0.73 -0.78 9.91 -0.01 -0.06 0.09 933
0.13 0.85 0.75 -0.73 9.90 -0.01 -0.06 0.09 940
0.11 0.87 0.69 -0.75 9.92 -0.01 -0.05 0.09 946
0.11 0.85 0.71 -0.75 9.92 -0.01 -0.04 0.10 952
0.11 0.86 0.69 -0.75 9.93 -0.01 -0.04 0.09 958
0.12 0.87 0.71 -0.73 9.97 -0.01 -0.03 0.09 964
0.12 0.86 0.76 -0.74 9.91 -0.01 -0.03 0.10 970
0.12 0.84 0.72 -0.73 9.97 -0.00 -0.02 0.09 976
0.12 0.86 0.70 -0.73 9.93 -0.00 -0.02 0.08 983
0.12 0.87 0.71 -0.76 9.93 -0.00 -0.02 0.09 989
0.12 0.86 0.71 -0.77 9.92 0.03 -0.02 0.09 995
0.11 0.84 0.73 -0.74 9.93 0.00 -0.02 0.09 1002
0.11 0.83 0.74 -0.76 9.90 0.00 -0.02 0.09 1008
0.11 0.82 0.73 -0.73 9.89 -0.00 -0.01 0.09 1014
0.12 0.79 0.74 -0.76 9.90 0.00 -0.01 0.10 1020
0.11 0.78 0.75 -0.75 9.93 -0.00 -0.01 0.09 1027
0.10 0.75 0.74 -0.75 9.92 -0.00 -0.01 0.09 1033
0.12 0.75 0.77 -0.72 9.91 -0.03 -0.00 0.09 1039
0.11 0.72 0.74 -0.74 9.92 -0.00 -0.01 0.09 1046
0.10 0.71 0.72 -0.71 9.98 -0.00 -0.00 0.09 1052
0.10 0.72 0.78 -0.72 9.90 -0.00 -0.00 0.09 1058
0.11 0.68 0.75 -0.74 9.91 -0.00 -0.00 0.08 1064
0.11 0.63 0.79 -0.79 9.93 0.00 -0.00 0.09 1071
0.10 0.58 0.74 -0.79 9.92 0.00 -0.00 0.09 1077
0.12 0.56 0.80 -0.76 9.93 -0.00 0.00 0.09 1083
0.11 0.56 0.75 -0.81 9.93 -0.00 -0.00 0.09 1089
0.10 0.51 0.79 -0.76 9.94 -0.00 0.00 0.09 1096
0.11 0.53 0.79 -0.76 9.89 -0.00 -0.00 0.09 1102
0.11 0.47 0.78 -0.78 9.94 0.00 -0.00 0.08 1108
0.09 0.46 0.81 -0.76 9.94 -0.00 0.00 0.09 1115
0.08 0.43 0.80 -0.74 9.95 -0.00 0.00 0.08 1121
0.08 0.47 0.75 -0.78 9.96 -0.00 0.00 0.08 1127
0.09 0.42 0.81 -0.75 9.92 0.00 0.00 0.09 1133
0.08 0.37 0.79 -0.78 9.91 0.00 0.00 0.09 1139
0.07 0.37 0.82 -0.77 9.92 0.01 0.00 0.09 1146
0.09 0.32 0.81 -0.79 9.92 0.00 0.00 0.09 1153
0.08 0.30 0.81 -0.76 9.91 0.00 -0.00 0.08 1159
0.08 0.28 0.79 -0.78 9.96 0.00 0.00 0.09 1165
0.09 0.23 0.80 -0.81 9.94 0.00 -0.00 0.09 1171
0.09 0.28 0.81 -0.79 9.94 -0.00 -0.00 0.08 1177
0.08 0.23 0.82 -0.76 9.92 -0.00 -0.00 0.09 1183
0.09 0.23 0.83 -0.78 9.96 -0.00 -0.00 0.08 1189
0.09 0.23 0.82 -0.77 9.93 0.00 -0.00 0.08 1196
0.11 0.20 0.83 -0.78 9.92 -0.00 -0.00 0.08 1203
0.10 0.23 0.78 -0.81 9.97 0.00 -0.00 0.09 1209
0.09 0.22 0.85 -0.78 9.92 0.00 -0.00 0.08 1215
0.11 0.20 0.83 -0.80 9.96 -0.00 -0.01 0.08 1221
0.11 0.18 0.80 -0.78 9.90 0.00 -0.01 0.08 1227
0.11 0.16 0.88 -0.76 9.91 0.00 -0.01 0.08 1233
0.10 0.15 1.71 -0.53 9.93 -0.03 -0.02 0.07 1240
0.11 0.17 0.83 -0.77 9.94 -0.00 -0.01 0.08 1247
