Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
0.05 0.30 1.01 -0.63 9.86 -0.04 0.11 0.10 1046
0.05 0.39 1.25 -0.72 10.08 -0.04 0.08 0.08 1052
0.05 0.36 1.10 -0.64 9.94 -0.05 0.05 0.06 1058
0.04 0.37 0.97 -0.75 10.01 -0.04 0.03 0.06 1064
0.05 0.38 0.75 -0.81 9.96 -0.04 0.01 0.06 1071
0.05 0.39 0.89 -0.73 10.04 -0.03 0.00 0.06 1077
0.04 0.45 0.90 -0.77 10.01 -0.03 -0.01 0.06 1084
0.04 0.47 0.90 -0.74 10.05 -0.02 -0.02 0.07 1090
0.05 0.46 0.90 -0.71 9.98 -0.02 -0.02 0.07 1096
0.05 0.43 0.93 -0.74 10.03 -0.02 -0.03 0.06 1102
0.06 0.45 0.89 -0.77 9.95 -0.02 -0.04 0.07 1108
0.06 0.45 0.86 -0.72 10.00 -0.02 -0.03 0.07 1115
0.06 0.46 0.90 -0.69 10.00 -0.02 -0.03 0.07 1122
0.06 0.53 0.86 -0.73 9.93 -0.01 -0.03 0.07 1128
0.06 0.53 0.91 -0.73 10.06 -0.01 -0.02 0.07 1134
0.07 0.50 0.85 -0.76 9.95 -0.01 -0.01 0.06 1140
0.05 0.51 0.85 -0.72 9.97 -0.01 -0.00 0.06 1146
0.06 0.50 0.87 -0.76 9.96 -0.01 0.00 0.06 1153
0.05 0.50 0.90 -0.75 9.95 -0.01 0.00 0.06 1159
0.05 0.49 0.88 -0.69 10.00 -0.00 0.01 0.06 1166
0.05 0.50 0.88 -0.72 10.02 0.03 0.02 0.06 1172
0.05 0.50 0.93 -0.79 10.04 0.00 0.03 0.06 1178
0.05 0.48 0.91 -0.74 9.97 0.01 0.03 0.06 1184
0.05 0.45 0.94 -0.76 9.92 0.01 0.03 0.06 1190
0.06 0.44 0.95 -0.75 9.98 0.00 0.03 0.06 1197
0.05 0.43 0.93 -0.74 9.92 0.00 0.03 0.05 1203
0.05 0.41 0.93 -0.73 9.95 0.00 0.03 0.06 1210
0.05 0.41 0.96 -0.76 9.95 0.00 0.03 0.05 1216
0.06 0.40 0.88 -0.76 9.96 0.00 0.02 0.06 1222
0.05 0.39 0.94 -0.73 9.94 -0.00 0.02 0.06 1228
0.04 0.40 0.94 -0.76 9.99 0.00 0.02 0.05 1234
0.05 0.40 0.95 -0.78 9.98 -0.00 0.02 0.06 1241
0.06 0.39 0.97 -0.73 9.97 -0.00 0.01 0.06 1247
0.04 0.38 0.96 -0.75 9.96 -0.01 0.02 0.05 1253
0.04 0.37 0.98 -0.73 9.96 -0.01 0.02 0.05 1259
0.05 0.38 0.98 -0.71 9.95 -0.01 0.01 0.05 1266
0.05 0.36 1.01 -0.74 9.97 -0.01 0.01 0.05 1272
0.05 0.34 1.00 -0.72 9.95 -0.01 0.00 0.05 1278
0.06 0.35 0.98 -0.74 9.96 -0.01 0.00 0.05 1285
0.07 0.36 0.96 -0.73 9.97 -0.01 0.00 0.05 1291
0.06 0.36 0.99 -0.73 9.96 -0.01 0.00 0.05 1297
0.05 0.35 0.97 -0.75 9.94 -0.01 0.00 0.05 1303
0.07 0.35 0.95 -0.71 9.93 -0.01 0.00 0.05 1309
0.07 0.36 1.00 -0.74 9.96 -0.01 0.00 0.05 1316
0.06 0.36 0.98 -0.76 9.93 -0.01 0.00 0.04 1323
0.06 0.35 0.97 -0.74 9.95 -0.01 0.00 0.04 1329
0.06 0.36 0.97 -0.77 9.91 -0.01 0.00 0.04 1335
0.06 0.36 0.99 -0.74 9.96 -0.02 0.00 0.04 1341
0.06 0.36 0.98 -0.77 9.97 -0.02 0.01 0.04 1347
0.05 0.37 1.01 -0.76 9.96 -0.01 0.00 0.04 1353
0.05 0.36 1.02 -0.76 9.99 -0.01 0.01 0.04 1360
0.04 0.34 1.02 -0.71 9.96 -0.02 0.01 0.04 1367
0.04 0.31 1.00 -0.71 9.98 -0.01 0.01 0.04 1373
0.04 0.33 1.01 -0.70 9.95 -0.01 0.01 0.04 1379
0.05 0.34 1.03 -0.70 9.95 -0.01 0.00 0.04 1385
0.04 0.32 1.05 -0.75 9.91 -0.01 -0.00 0.04 1391
0.03 0.32 1.06 -0.74 9.94 -0.01 -0.01 0.04 1397
0.04 0.30 1.08 -0.73 9.95 -0.01 -0.01 0.03 1403
0.05 0.28 1.04 -0.73 9.95 -0.00 -0.02 0.04 1411
0.04 0.22 1.02 -0.76 9.98 -0.00 -0.03 0.03 1417
0.04 0.24 1.04 -0.74 9.92 -0.00 -0.03 0.02 1423
0.06 0.22 1.04 -0.72 9.97 -0.01 -0.04 0.02 1429
0.05 0.24 1.07 -0.73 9.93 -0.01 -0.04 0.02 1435
0.04 0.23 1.05 -0.77 9.92 -0.01 -0.05 0.02 1441
0.05 0.24 1.02 -0.76 9.94 -0.01 -0.06 0.02 1447
0.05 0.22 1.05 -0.73 9.95 -0.01 -0.06 0.02 1454
0.05 0.21 1.02 -0.73 9.98 -0.01 -0.06 0.01 1461
0.05 0.20 1.04 -0.77 9.91 -0.01 -0.07 0.02 1467
0.05 0.18 1.02 -0.75 10.02 -0.01 -0.08 0.01 1473
0.06 0.19 1.05 -0.77 9.95 -0.01 -0.08 0.02 1479
0.05 0.19 1.01 -0.76 9.97 -0.01 -0.08 0.02 1485
0.07 0.17 1.03 -0.74 9.95 -0.01 -0.08 0.02 1491
0.07 0.18 1.03 -0.75 9.96 -0.01 -0.08 0.02 1498
0.05 0.16 1.03 -0.74 9.99 -0.01 -0.08 0.02 1505
0.04 0.20 0.96 -0.72 9.96 -0.01 -0.08 0.02 1511
0.08 0.18 0.97 -0.77 9.96 -0.00 -0.07 0.02 1517
0.06 0.16 1.00 -0.76 9.92 -0.00 -0.07 0.02 1523
0.06 0.13 1.02 -0.73 9.92 -0.00 -0.07 0.02 1529
0.06 0.13 0.97 -0.76 9.96 -0.00 -0.07 0.02 1536
0.07 0.13 1.00 -0.78 9.97 -0.00 -0.07 0.02 1542
0.09 0.11 1.00 -0.76 10.02 -0.00 -0.06 0.02 1549
0.09 0.10 1.01 -0.76 9.98 -0.00 -0.06 0.02 1555
0.10 0.10 1.03 -0.78 10.00 0.00 -0.06 0.02 1561
0.09 0.09 0.99 -0.76 9.94 -0.00 -0.06 0.02 1567
0.10 0.05 1.02 -0.76 10.04 0.00 -0.06 0.02 1573
0.11 0.04 0.99 -0.76 10.08 0.00 -0.06 0.02 1580
0.12 0.05 1.00 -0.75 10.00 -0.00 -0.05 0.02 1586
0.11 0.01 1.03 -0.72 10.00 -0.00 -0.05 0.02 1593
0.11 0.03 0.96 -0.75 9.98 0.00 -0.04 0.02 1599
0.11 0.02 0.95 -0.78 10.02 0.00 -0.04 0.02 1605
0.12 0.01 1.02 -0.74 10.04 0.01 -0.03 0.01 1611
0.11 0.01 0.92 -0.77 10.03 0.01 -0.02 0.01 1617
0.12 0.00 0.94 -0.76 10.10 0.02 -0.01 0.01 1624
0.11 -0.01 0.99 -0.87 10.11 0.03 0.00 0.02 1631
0.12 0.01 1.03 -0.67 10.02 0.05 0.01 0.02 1637
0.13 0.01 1.06 -0.92 10.10 0.05 0.03 0.01 1643
0.13 -0.00 1.03 -0.77 10.00 0.06 0.04 0.01 1649
0.11 -0.01 1.15 -0.84 10.11 0.07 0.07 0.01 1655
0.12 -0.00 1.16 -1.08 10.03 0.07 0.09 0.00 1661
0.13 -0.01 1.04 -0.80 10.14 0.09 0.11 0.00 1669
0.11 -0.01 1.19 -0.86 10.10 0.11 0.12 -0.01 1675
0.10 -0.01 1.17 -0.92 10.16 0.15 0.12 -0.03 1681
0.10 -0.01 1.19 -0.97 10.45 0.20 0.12 -0.04 1687
0.08 -0.01 1.31 -0.88 10.69 0.28 0.09 -0.05 1693
0.07 -0.01 1.20 -0.97 11.03 0.48 0.13 -0.07 1699
0.09 -0.01 1.39 -0.94 11.63 0.83 0.26 -0.09 1705
0.07 -0.01 0.60 -0.90 12.38 1.28 0.45 -0.13 1713
0.06 -0.01 1.25 -1.38 14.53 1.72 0.69 -0.15 1719
0.05 0.00 1.12 -1.29 15.68 2.06 1.04 -0.18 1725
0.06 -0.01 1.20 -1.26 14.76 2.20 1.45 -0.18 1731
0.04 -0.00 1.34 -1.37 14.81 2.22 1.83 -0.16 1737
0.05 0.00 1.27 -1.81 14.78 2.24 2.19 -0.14 1743
0.05 -0.01 1.46 -1.81 14.75 2.26 2.49 -0.13 1751
0.07 -0.01 1.42 -1.90 14.54 2.26 2.82 -0.11 1757
0.05 0.00 1.16 -2.33 15.09 2.26 3.08 -0.07 1763
0.05 -0.01 1.49 -2.67 15.10 2.21 3.38 0.02 1769
0.05 -0.01 1.70 -3.09 15.67 2.14 3.57 0.07 1775
0.05 -0.00 1.69 -3.64 16.20 2.07 3.75 0.14 1781
0.06 -0.01 1.76 -3.57 16.20 1.99 3.92 0.20 1788
0.05 -0.00 1.34 -3.09 15.03 1.91 4.01 0.20 1795
0.04 -0.00 1.23 -3.26 14.47 1.86 4.06 0.18 1801
0.05 -0.00 0.15 -3.54 14.43 1.89 4.02 0.17 1807
0.04 -0.00 -0.72 -3.66 13.40 1.96 3.91 0.18 1813
0.03 -0.00 -3.11 -3.59 11.37 2.00 3.67 0.17 1819
0.05 0.00 -7.27 -3.14 10.00 1.99 3.18 0.09 1826
0.04 -0.00 -12.02 -0.10 10.78 1.88 2.34 -0.29 1832
0.04 -0.00 -12.84 1.87 9.92 1.59 1.07 -0.79 1839
0.04 0.00 -18.73 4.85 14.13 0.96 -0.50 -1.48 1845
0.04 -0.00 -10.84 4.24 13.19 0.17 -1.80 -1.98 1851
0.03 -0.00 -5.62 2.93 13.19 -0.34 -2.47 -2.18 1858
0.05 -0.01 -3.93 1.74 12.03 -0.50 -2.64 -2.40 1864
0.04 -0.00 -3.01 0.94 9.65 -0.49 -2.58 -2.69 1870
0.04 -0.00 -1.31 0.82 7.95 -0.37 -2.56 -2.92 1876
0.04 -0.00 -0.77 1.52 7.75 -0.25 -2.62 -2.99 1883
0.05 -0.00 0.26 2.79 8.60 -0.17 -2.72 -2.94 1889
0.03 -0.00 1.14 3.80 10.40 -0.17 -2.75 -2.75 1895
0.02 -0.00 1.97 4.62 11.46 -0.26 -2.70 -2.47 1902
0.03 0.00 2.87 5.19 11.60 -0.46 -2.63 -2.15 1908
0.03 -0.00 3.47 5.52 11.28 -0.70 -2.58 -1.83 1914
0.01 -0.00 4.00 5.20 10.39 -0.94 -2.55 -1.51 1921
0.03 0.01 4.32 4.52 9.57 -1.11 -2.53 -1.20 1927
0.02 -0.00 4.65 3.70 8.84 -1.23 -2.53 -0.93 1933
0.03 -0.00 5.35 3.31 8.52 -1.27 -2.52 -0.68 1939
0.03 -0.00 6.01 3.02 8.61 -1.27 -2.45 -0.46 1946
0.04 -0.00 6.50 2.73 8.71 -1.28 -2.27 -0.23 1952
0.03 -0.00 6.81 2.37 8.44 -1.30 -2.04 -0.01 1958
0.03 -0.00 7.21 2.01 9.92 -1.32 -1.79 0.19 1965
0.03 -0.00 6.81 1.70 8.57 -1.34 -1.53 0.38 1971
0.04 -0.00 6.41 1.10 8.59 -1.32 -1.33 0.57 1977
0.03 -0.00 5.90 0.70 8.69 -1.28 -1.12 0.71 1983
0.03 -0.00 5.43 0.46 8.85 -1.23 -0.98 0.85 1989
0.03 -0.00 5.17 0.38 9.17 -1.17 -0.87 0.99 1995
0.05 0.00 5.08 0.40 9.70 -1.14 -0.78 1.11 2002
0.03 -0.00 5.07 0.54 10.10 -1.15 -0.69 1.21 2009
0.02 -0.00 4.94 0.51 10.29 -1.18 -0.59 1.29 2015
0.03 0.01 4.72 0.33 10.30 -1.25 -0.52 1.33 2021
0.03 -0.00 4.28 0.06 10.10 -1.30 -0.48 1.35 2027
0.02 -0.00 3.90 -0.11 9.81 -1.34 -0.46 1.34 2033
0.03 -0.00 3.66 -0.39 9.59 -1.34 -0.47 1.31 2039
0.05 0.00 3.50 -0.66 9.44 -1.31 -0.49 1.26 2046
0.02 -0.00 3.53 -0.93 9.51 -1.27 -0.49 1.20 2053
0.02 0.00 3.73 -1.03 9.79 -1.22 -0.47 1.14 2059
0.02 0.00 3.91 -1.07 10.27 -1.16 -0.40 1.09 2065
0.03 -0.00 3.97 -1.05 11.09 -1.13 -0.32 1.05 2071
0.02 -0.00 3.84 -1.15 11.70 -1.14 -0.24 1.02 2077
0.02 0.00 3.55 -1.19 11.99 -1.18 -0.21 1.00 2084
0.03 -0.00 3.26 -1.32 12.03 -1.25 -0.23 0.99 2091
0.03 -0.00 3.21 -1.40 11.91 -1.31 -0.29 0.96 2097
0.03 0.01 3.25 -1.61 11.55 -1.37 -0.36 0.91 2103
0.03 -0.00 3.34 -2.05 11.11 -1.40 -0.42 0.84 2109
0.03 -0.00 3.37 -2.56 10.61 -1.40 -0.45 0.75 2115
0.03 0.01 3.46 -3.00 10.16 -1.35 -0.46 0.64 2122
0.04 -0.00 3.44 -3.39 9.80 -1.29 -0.44 0.52 2128
0.03 -0.00 3.27 -3.59 9.24 -1.18 -0.45 0.39 2135
0.02 0.00 2.46 -3.82 8.65 -1.05 -0.50 0.25 2141
0.03 0.00 2.83 -4.09 8.33 -0.89 -0.51 0.12 2147
0.03 -0.00 2.93 -4.04 9.17 -0.71 -0.54 0.02 2153
0.02 -0.00 3.83 -3.68 9.91 -0.54 -0.52 -0.07 2159
0.03 -0.00 5.14 -3.14 11.36 -0.44 -0.36 -0.11 2166
0.03 -0.00 5.99 -2.62 12.12 -0.45 -0.08 -0.09 2172
0.02 -0.00 6.53 -2.04 12.56 -0.56 0.23 -0.03 2179
0.02 -0.00 6.43 -1.77 12.54 -0.68 0.48 0.07 2185
0.03 -0.00 5.92 -1.73 12.21 -0.85 0.61 0.19 2191
0.03 -0.00 5.09 -1.98 11.23 -1.02 0.65 0.30 2197
0.02 -0.00 4.22 -2.51 10.44 -1.14 0.56 0.38 2203
0.03 0.01 3.72 -3.01 9.93 -1.19 0.40 0.43 2210
0.04 -0.00 3.70 -3.41 9.53 -1.18 0.25 0.43 2216
0.03 -0.00 4.08 -3.73 9.11 -1.15 0.20 0.36 2223
0.02 -0.00 4.56 -3.93 8.85 -1.12 0.26 0.22 2229
0.04 0.00 4.74 -4.24 8.77 -1.08 0.42 0.04 2235
0.03 -0.00 4.60 -4.63 8.58 -1.05 0.61 -0.18 2241
0.03 -0.00 4.09 -5.03 8.09 -1.00 0.85 -0.39 2247
0.02 -0.00 3.63 -5.40 7.76 -0.93 1.09 -0.57 2253
0.03 -0.00 3.02 -5.49 7.58 -0.84 1.27 -0.77 2259
0.03 -0.00 2.61 -5.46 7.82 -0.75 1.37 -0.92 2267
0.03 -0.00 2.44 -5.69 7.45 -0.69 1.38 -1.04 2273
0.02 -0.00 0.05 -21.67 13.42 -0.44 1.38 -1.06 2279
0.03 -0.00 7.80 -6.22 4.53 0.72 1.76 -1.09 2285
0.03 -0.00 1.87 -10.52 -2.63 0.67 1.49 -1.17 2291
0.02 -0.00 -0.71 -21.32 5.33 0.83 0.43 -1.24 2297
0.03 0.02 -4.32 -31.03 1.09 0.86 -0.48 -1.33 2305
0.03 0.05 -6.33 -43.43 1.79 1.21 -0.95 -1.22 2311
0.03 0.22 -0.16 -42.16 8.19 2.02 -1.30 -0.85 2317
0.04 0.31 2.09 -11.28 58.74 1.92 -2.69 -0.42 2323
0.03 0.34 4.00 -3.86 11.03 0.20 -1.06 0.11 2329
0.01 0.43 -0.14 -0.16 13.48 0.00 -0.38 0.23 2336
